 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 经营活动产生的现金流量净额(万元),-13091,-12824,11779,-7625,-5938,8832,3695,743,2856,2183, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,1,21,20,3,11,58,46,11,8, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5,1,21,20,3,11,58,46,11,8, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),293,50,423,320,164,266,194,407,467,388, 
 投资所支付的现金(万元),15000,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),15293,50,423,320,164,266,194,407,467,388, 
 投资活动产生的现金流量净额(万元),-15288,-49,-402,-300,-160,-255,-136,-361,-456,-379, 
 吸收投资收到的现金(万元),28086,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),5000,4000,7920,7920,3920,16500,16400,16050,18400,17200, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,37,7,--,--,--,125,--,50, 
 筹资活动现金流入小计(万元),33086,4000,7957,7927,3920,16500,16400,16175,18400,17250, 
 偿还债务支付的现金(万元),11000,6000,11920,11920,8500,17400,17550,15900,19100,13240, 
 分配股利、利润或偿付利息所支付的现金(万元),237,186,1153,1071,986,5715,823,842,1825,710, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1333,--,28,--,--,37,--,13,138,8, 
 筹资活动现金流出小计(万元),12570,6186,13101,12991,9486,23152,18373,16755,21063,13959, 
 筹资活动产生的现金流量净额(万元),20516,-2186,-5144,-5064,-5567,-6652,-1973,-580,-2663,3291, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-7863,-15059,6233,-12988,-11665,1925,1586,-198,-263,5095, 
 加:期初现金及现金等价物余额(万元),23599,23599,17366,17366,17366,15441,13855,14053,14316,9221, 
 期末现金及现金等价物余额(万元),15736,8540,23599,4378,5701,17366,15441,13855,14053,14316, 
 净利润(万元),--,--,5392,--,--,4933,4817,4634,4503,4142, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,--,-401,--,--,158,188,322,186,179, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,--,216,--,--,245,342,328,305,295, 
 无形资产摊销(万元),--,--,6,--,--,5,5,5,4,3, 
 长期待摊费用摊销(万元),--,--,22,--,--,17,36,35,34,16, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,19,--,--,6,19,13,14,9, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,395,--,--,713,821,854,836,729, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,--,59,--,--,-14,-12,-51,-26,-26, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,--,-2434,--,--,-9681,-7144,-3429,-1817,-2774, 
 经营性应收项目的减少(万元),--,--,9031,--,--,3494,-761,-5156,-2021,-3445, 
 经营性应付项目的增加(万元),--,--,-526,--,--,8959,5384,3187,838,3056, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,--,11779,--,--,8832,3695,743,2856,2183, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),15736,8540,23599,4378,5701,17366,15441,13855,14053,14316, 
 现金的期初余额(万元),23599,23599,17366,17366,17366,15441,13855,14053,14316,9221, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7863,-15059,6233,-12988,-11665,1925,1586,-198,-263,5095, 

