 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 公允价值变动损失(万元),--,--,--,-44,--,76,--,44,--,--,9,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,402,--,-329,--,234,--,166,--,-40,159,545,767,739, 
 投资损失(万元),--,-289,--,-313,--,-122,--,-30,--,-19,-65,--,-911,--, 
 递延所得税资产减少(万元),--,-227,--,-136,--,-248,--,60,--,-157,-212,-319,-217,45, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-503,--,-437,--,4984,--,10888,--,15175,-12679,-3925,3016,289, 
 经营性应收项目的减少(万元),--,-18838,--,-2229,--,-7010,--,-2721,--,-16397,7350,-8640,-3035,4866, 
 经营性应付项目的增加(万元),--,-4201,--,12914,--,-6158,--,-12424,--,-21416,2633,14580,-4234,-2583, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,301,--,-101,--,252,--,606,--,305,249,253,343,926, 
 经营活动产生现金流量净额(万元),--,-6481,--,27006,--,5131,--,12834,--,-8404,13458,15362,5560,8342, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23059,36501,78477,20753,--,8774,9093,8869,--,8827,9383,11595,9390,8337, 
 现金的期初余额(万元),20753,20753,20753,8869,--,8869,8869,9383,--,9383,11595,9390,8337,6901, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2306,15748,57724,11883,--,-95,224,-514,--,-556,-2211,2205,1053,1436, 

