 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),15248,11808,5676,18698,12460,7847,2506,13145,8562,5507,3637,10279,6473,5281,3286,6032,5228,2499,1097,3295,2487,1670,946,2908,2069,1297,804,2460,1832,1208,2263,1213,771, 
 支付的各项税费(万元),14344,10504,5786,17980,17901,8439,2070,8838,7896,6275,1351,5591,5080,2545,1837,4714,2504,1359,335,2130,1595,1117,492,991,769,521,206,1968,1511,784,1498,965,1063, 
 支付的其他与经营活动有关的现金(万元),74344,19118,32284,70454,95835,41620,20726,51825,17329,37308,26784,14878,27713,5936,8043,15307,8143,4265,1314,3083,3854,2306,836,2817,2903,2268,1006,3542,3129,2159,3688,2366,1599, 
 经营活动现金流出小计(万元),251327,136545,111530,273943,267947,141170,68368,154062,117329,92145,67430,75520,86358,38013,26833,72714,49068,24829,8151,34458,24542,15875,7002,31666,23227,16743,5147,32137,21164,14702,24054,17980,16553, 
 经营活动产生的现金流量净额(万元),15587,9243,-12998,-90476,-80571,-29934,-18413,-4418,3950,-11716,-6761,-4091,-7595,-6769,-5802,9175,2697,-1270,1230,2359,1508,780,-112,2803,1063,355,190,3960,1968,2531,3605,1249,1261, 
 收回投资所收到的现金(万元),56740,41850,--,57150,--,272,8213,54150,3900,3900,150,4000,1272,3800,2822,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200, 
 取得投资收益所收到的现金(万元),40,22,--,39,3,1,2,39,8,8,1,62,21,28,3,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,209,17, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),439,2,2,3340,3074,2573,6,70,28,19,16,31,50,21,4,25,19,7,--,5,5,2,0,7,7,1,2,68,--,--,3,26,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,1225,1247,1247,1247,250,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,271,--, 
 收到的其他与投资活动有关的现金(万元),--,1575,10502,2300,130,10843,25,878,10,3891,--,406,2,0,--,333,--,--,2186,--,--,--,0,--,15,15,15,35,35,35,340,959,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),57220,43449,10504,62829,3207,13690,8246,56361,5193,9065,1414,4749,1345,3849,2829,390,19,7,2186,5,5,2,0,7,22,16,17,103,35,35,343,1465,217, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),110871,77315,21752,42194,9518,8928,8554,36107,11004,4236,1762,5569,2910,2385,1178,8493,7975,5312,3604,8234,6878,4604,834,10778,9389,4399,2471,10386,3878,3380,5102,1898,1481, 
 投资所支付的现金(万元),60596,41850,4062,50890,41588,35388,47526,45060,45492,46411,7770,3500,9982,4500,4500,1450,182,182,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,4207,--,33762,--,--,--,29787,--,--,--,6226,--,--,--,3552,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,10500,--,200,208,2000,--,--,--,1200,--,0,--,--,--,--,--,--,--,--,--,--,--,--,1336,--,--,--,--,--,--,1389, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),171467,123372,36314,126846,51306,44525,58080,110954,56496,50647,10732,15294,12891,6885,5678,13494,8156,5493,3604,8234,6878,4604,834,10778,9389,5735,2471,10386,3878,3380,5102,1898,2870, 
 投资活动产生的现金流量净额(万元),-114247,-79922,-25809,-64018,-48099,-30835,-49834,-54593,-51303,-41582,-9318,-10545,-11547,-3036,-2850,-13104,-8137,-5486,-1418,-8230,-6873,-4602,-834,-10771,-9367,-5719,-2454,-10283,-3843,-3345,-4759,-432,-2653, 
 吸收投资收到的现金(万元),10569,7119,1274,5179,298,1143,5527,69474,64352,64352,132,1514,1600,1600,1600,5501,5377,5377,5377,--,--,--,--,--,--,--,--,33236,33236,--,3000,1080,50, 
 其中：子公司吸收少数股东投资收到的现金(万元),9508,7119,500,5179,298,1096,46,5935,--,--,--,50,--,0,--,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50, 
 取得借款收到的现金(万元),194872,156735,104603,215637,129602,105940,31740,138896,65731,35000,36339,14740,13740,7840,5493,8400,6400,5500,2300,12244,10811,4000,1000,16200,7000,7000,7000,8742,8349,7946,9000,7705,12200, 
 发行债券收到的现金(万元),--,--,--,--,3290,--,--,--,24963,24963,24963,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),57769,9352,--,31058,56462,19873,16469,3721,28445,30290,603,10600,705,1750,229,1733,-4269,603,328,2700,2646,2356,314,3959,4492,3464,7,2289,2290,2275,1198,2800,1900, 
 筹资活动现金流入小计(万元),263209,173206,105877,251874,189652,126956,53735,212092,183490,154605,62036,26854,16045,11190,7322,15634,7508,11480,8005,14944,13457,6356,1314,20159,11492,10464,7007,44266,43874,10221,13198,11585,14150, 
 偿还债务支付的现金(万元),125231,95460,65247,113047,66759,47593,18003,80700,74230,56917,38097,4700,3161,2500,2021,10900,6200,3900,2200,14700,14700,9200,7000,15742,13542,10600,6000,6091,6091,6091,7700,10718,9465, 
 分配股利、利润或偿付利息所支付的现金(万元),11835,6708,2453,10394,5334,3987,667,4083,2539,1679,690,2094,825,755,85,2498,1196,966,123,957,685,757,95,1082,1034,976,145,506,345,195,354,572,442, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),53532,3384,--,422,50269,11873,11950,2353,36677,14796,2003,267,508,1735,320,1865,975,5628,568,908,687,370,307,2548,4329,3267,0,4592,2151,777,3165,--,2800, 
 筹资活动现金流出小计(万元),190598,105552,67699,123863,122361,63453,30621,87136,113446,73392,40790,7061,4494,4990,2426,15263,8370,10494,2891,16565,16072,10327,7401,19373,18905,14843,6145,11189,8588,7064,11219,11290,12706, 
 筹资活动产生的现金流量净额(万元),72612,67654,38178,128011,67291,63502,23115,124955,70045,81212,21246,19793,11551,6200,4895,371,-862,986,5114,-1621,-2615,-3971,-6088,786,-7413,-4379,862,33077,35286,3157,1979,295,1444, 
 汇率变动对现金及现金等价物的影响(万元),4,-1,-15,-40,-33,-18,11,54,13,9,-3,113,37,13,4,-44,4,3,2,-30,-20,-8,-16,-7,5,-3,-0,-18,-20,-19,-39,-20,-1, 
 现金及现金等价物净增加额(万元),-26044,-3026,-644,-26523,-61411,2714,-45122,65999,22704,27924,5165,5270,-7554,-3592,-3752,-3603,-6299,-5766,4928,-7522,-8000,-7802,-7050,-7189,-15712,-9746,-1402,26737,33392,2323,786,1092,50, 
 加:期初现金及现金等价物余额(万元),57895,57768,56182,84291,92457,84242,88831,18292,27945,26523,25452,13022,16388,13022,14792,16625,16520,15734,14413,21935,21935,21935,21935,29124,29124,29124,29124,2388,2388,2388,1601,509,459, 
 期末现金及现金等价物余额(万元),31851,54742,55538,57768,31046,86956,43709,84291,50649,54447,30617,18292,8834,9430,11040,13022,10222,9968,19341,14413,13935,14134,14885,21935,13412,19378,27723,29124,35780,4711,2388,1601,509, 
 净利润(万元),--,13790,--,36088,--,26090,--,18697,--,12149,--,10350,--,3631,--,7986,--,2079,--,2160,--,1210,--,3866,--,2261,--,4634,--,2129,3909,2918,1585, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-1262,--,3356,--,-32,--,4842,--,102,--,1377,--,414,--,1755,--,1519,--,289,--,336,--,306,--,248,--,244,--,145,72,35,143, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2401,--,4753,--,2386,--,5062,--,2049,--,4673,--,2077,--,2890,--,1241,--,1817,--,841,--,962,--,467,--,696,--,316,465,337,265, 
 无形资产摊销(万元),--,975,--,1507,--,720,--,816,--,116,--,487,--,188,--,348,--,89,--,155,--,76,--,101,--,38,--,67,--,33,48,7,9, 
 长期待摊费用摊销(万元),--,92,--,96,--,31,--,30,--,8,--,1,--,--,--,--,--,--,--,--,--,--,--,342,--,171,--,87,--,44,20,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,5,--,24,--,36,--,-45,--,8,--,7,--,-21,--,20,--,-6,--,-2,--,1,--,-3,--,0,--,1,--,--,0,2,--, 
 固定资产报废损失(万元),--,11,--,0,--,--,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11,0, 
 公允价值变动损失(万元),--,--,--,-772,--,--,--,630,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,5288,--,6877,--,1555,--,3104,--,1072,--,647,--,299,--,337,--,-22,--,120,--,-78,--,241,--,-14,--,328,--,175,406,292,443, 
 投资损失(万元),--,-66,--,-9778,--,-9233,--,-320,--,-8,--,-47,--,-28,--,-32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-16,-17, 
 递延所得税资产减少(万元),--,-111,--,-5368,--,-609,--,-812,--,-18,--,-506,--,-58,--,-345,--,-346,--,11,--,-32,--,-67,--,-37,--,-29,--,-71,-11,7,-26, 
 递延所得税负债增加(万元),--,--,--,136,--,-137,--,--,--,--,--,-154,--,-115,--,-185,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-132767,--,-219822,--,-95484,--,-19219,--,-24959,--,-1611,--,-306,--,-3366,--,-634,--,135,--,1890,--,-797,--,420,--,-1834,--,344,-2645,-1560,234, 
 经营性应收项目的减少(万元),--,-4965,--,-192534,--,54867,--,-117938,--,-6207,--,-33607,--,-4888,--,-11688,--,-7903,--,-2484,--,-1975,--,1174,--,-3284,--,-5657,--,-712,-2229,-1490,-834, 
 经营性应付项目的增加(万元),--,125376,--,285057,--,-10126,--,100913,--,3971,--,14627,--,-8110,--,11227,--,2693,--,158,--,-1490,--,-3321,--,85,--,5422,--,127,3569,707,-541, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,474,--,-96,--,--,--,-180,--,--,--,-335,--,148,--,227,--,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,9243,--,-90476,--,-29934,--,-4418,--,-11716,--,-4091,--,-6769,--,9175,--,-1270,--,2359,--,780,--,2803,--,355,--,3960,--,2531,3605,1249,1261, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),31851,54742,55538,57768,31046,86956,43709,84291,50649,46216,30617,18292,8834,9430,11040,13022,10222,9968,19341,14413,13935,14134,14885,21935,13412,19378,27723,29124,35780,4711,2388,1601,509, 
 现金的期初余额(万元),57895,57768,56182,84291,92457,84242,88831,18292,27945,18292,25452,13022,16388,13022,14792,16625,16520,15734,14413,21935,21935,21935,21935,29124,29124,29124,29124,2388,2388,2388,1601,509,459, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-26044,-3026,-644,-26523,-61411,2714,-45122,65999,22704,27924,5165,5270,-7554,-3592,-3752,-3603,-6299,-5766,4928,-7522,-8000,-7802,-7050,-7189,-15712,-9746,-1402,26737,33392,2323,786,1092,50, 

