 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 支付的各项税费(万元),3194,1608,6003,5178,3283,1451,6376,4945,3087,1062,5347,3865,2725,838,6299,4360,3126,6932,5734,2534,6716,4033,5299, 
 支付的其他与经营活动有关的现金(万元),4727,2056,13714,9720,5532,2890,17926,10253,6417,3258,10273,8126,5787,3383,14053,8029,5857,10962,9216,4198,10103,8296,6557, 
 经营活动现金流出小计(万元),22584,11384,43819,32238,21401,11233,45770,30388,18991,9280,33457,24448,16792,8797,35899,23770,16688,34327,31591,15731,32123,22938,21721, 
 经营活动产生的现金流量净额(万元),4445,-1264,14086,6729,2595,-625,25303,10238,7047,2226,18709,8332,6485,2212,15121,6871,5059,18121,14796,2729,15254,7098,5106, 
 收回投资所收到的现金(万元),107080,58500,185700,131800,71500,22000,132500,76500,50000,10000,25000,0,--,--,--,--,--,--,--,--,--,--,100, 
 取得投资收益所收到的现金(万元),1833,793,2276,1354,792,187,1661,1073,841,76,244,0,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,0,3,4,1,1,59,67,5,0,1,0,0,--,11,11,0,3,5,1,10,2,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,200,--,110,1000,300, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),108914,59293,187979,133158,72293,22189,134220,77640,50846,10076,25245,0,0,0,11,11,0,3,205,1,120,1002,400, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2611,1543,5929,5007,3349,2066,7379,5182,3087,850,12784,9812,1838,857,6447,5808,2618,11419,8620,4386,6373,4780,2580, 
 投资所支付的现金(万元),102255,58980,206102,151558,89758,25819,147640,90140,63540,10290,65020,0,--,--,--,--,--,600,--,--,--,1407,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,30000,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),104866,60523,212031,156564,93106,27885,155019,95322,66627,11140,77804,39812,1838,857,6447,5808,2618,12019,8620,4386,6373,6187,2580, 
 投资活动产生的现金流量净额(万元),4047,-1230,-24052,-23406,-20813,-5697,-20799,-17682,-15782,-1064,-52559,-39812,-1838,-857,-6436,-5797,-2618,-12016,-8415,-4385,-6253,-5185,-2180, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,4574,--,--,--,57480,57480,57480,--,--,--,--,--,--,--,--,6186,2400, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,10000,7000,11300,3200,2300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,0,4574,0,0,0,57480,57480,57480,0,0,0,0,0,10000,7000,11300,9386,4700, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,5000,16300,11300,3200,--,6250, 
 分配股利、利润或偿付利息所支付的现金(万元),6467,--,6427,6400,6084,--,4800,4800,4800,--,4800,4800,4800,3840,6000,6000,6000,23,400,217,14777,8048,3705, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1435,--,30,--,--,--,192,170,170,--,873,843,431,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),7903,0,6457,6400,6084,0,4992,4970,4970,0,5673,5643,5231,3840,6000,6000,6000,5023,16700,11517,17977,8048,9955, 
 筹资活动产生的现金流量净额(万元),-7903,0,-6457,-6400,-6084,0,-418,-4970,-4970,0,51807,51837,52249,-3840,-6000,-6000,-6000,-5023,-6700,-4517,-6677,1337,-5255, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),589,-2494,-16422,-23077,-24303,-6322,4086,-12414,-13705,1162,17957,20358,56896,-2484,2685,-4926,-3559,1082,-318,-6174,2324,3250,-2329, 
 加:期初现金及现金等价物余额(万元),25020,25020,41442,41442,41442,41442,37356,37356,37356,37356,19399,19399,19399,19399,16714,16714,16714,15632,15950,15950,13625,10375,12704, 
 期末现金及现金等价物余额(万元),25609,22526,25020,18365,17139,35120,41442,24942,23651,38518,37356,39757,76295,16914,19399,11788,13155,16714,15632,9776,15950,13625,10375, 
 净利润(万元),7643,--,11419,--,6194,--,18800,--,9019,--,14174,--,7064,--,14026,--,5297,16286,12921,--,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),317,--,175,--,131,--,112,--,133,--,-74,--,-50,--,243,--,70,201,60,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1661,--,2989,--,1369,--,2605,--,1281,--,2613,--,1330,--,2524,--,1176,1876,1725,--,--,--,--, 
 无形资产摊销(万元),378,--,747,--,373,--,748,--,358,--,577,--,258,--,576,--,288,583,543,--,--,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-453,--,1,--,--,--,3,--,0,--,5,--,--,--,21,--,1,5,25,--,--,--,--, 
 固定资产报废损失(万元),7,--,--,--,-3,--,--,--,-2,--,--,--,1,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),37,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,15,390,--,--,--,--, 
 投资损失(万元),-1205,--,-1819,--,-646,--,-1585,--,-807,--,-271,--,-16,--,-22,--,0,0,--,--,--,--,--, 
 递延所得税资产减少(万元),68,--,-33,--,-164,--,-65,--,-17,--,14,--,8,--,-35,--,-76,-30,-8,--,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-635,--,-954,--,-1302,--,-170,--,-110,--,-778,--,-876,--,28,--,454,-720,-695,--,--,--,--, 
 经营性应收项目的减少(万元),-4598,--,161,--,-3169,--,-413,--,-2186,--,720,--,-149,--,-4115,--,-2068,-2070,-1109,--,--,--,--, 
 经营性应付项目的增加(万元),1301,--,-459,--,820,--,3783,--,-422,--,1954,--,-1257,--,1826,--,-322,1894,1388,--,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-78,--,1861,--,-1009,--,1484,--,-201,--,-227,--,172,--,48,--,238,80,-443,--,--,--,--, 
 经营活动产生现金流量净额(万元),4445,--,14086,--,2595,--,25303,--,7047,--,18709,--,6485,--,15121,--,5059,18121,14796,--,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),25609,22526,25020,18365,17139,35120,41442,24942,23651,38518,37356,39757,76295,16914,19399,11788,13155,16714,15632,9776,15950,13625,10375, 
 现金的期初余额(万元),25020,25020,41442,41442,41442,41442,37356,37356,37356,37356,19399,19399,19399,19399,16714,16714,16714,15632,15950,15950,13625,10375,12704, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),589,-2494,-16422,-23077,-24303,-6322,4086,-12414,-13705,1162,17957,20358,56896,-2484,2685,-4926,-3559,1082,-318,-6174,2324,3250,-2329, 

