 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6012,3110,28178,26481,17964,14642,41919,30211,10960,5018,18445,12325,8446,5361,7697,3474,2118,1547,10565,7510,2173, 
 投资活动产生的现金流量净额(万元),-2325,-3110,-18519,-18259,-9744,-6428,-27547,-30187,-10939,-5007,-18437,-12316,-8437,-5361,-7675,-3458,-2102,-1531,-10564,-7478,-2108, 
 吸收投资收到的现金(万元),490,--,1090,1045,895,250,2704,1704,--,--,90022,90022,73215,--,--,--,--,--,--,392,1129, 
 其中：子公司吸收少数股东投资收到的现金(万元),490,--,1090,--,895,250,1850,--,--,--,--,--,--,--,--,--,--,--,--,392,98, 
 取得借款收到的现金(万元),11202,7208,24444,7944,3944,1000,--,--,--,--,8000,8000,8000,8000,5000,5000,5000,5000,8200,7523,5534, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,55,--,173,--,--,14942,14950,14942,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),11692,7208,25534,8989,4839,1305,2704,1878,0,0,112965,112972,96158,8000,5000,5000,5000,5000,8200,7915,6663, 
 偿还债务支付的现金(万元),8444,5500,--,--,--,--,1170,3175,2670,--,8000,8000,8000,312,5000,2000,--,--,13609,2728,4919, 
 分配股利、利润或偿付利息所支付的现金(万元),537,100,5529,4965,4794,8,8947,8598,8648,37,3528,3276,3276,3132,2829,2773,2682,--,2993,2637,204, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,33, 
 支付其他与筹资活动有关的现金(万元),6598,--,996,183,--,25,60,25,25,--,16439,13754,12885,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),15579,5600,6525,5148,4794,33,10177,11799,11343,37,27967,25030,24161,3444,7829,4773,2682,0,16602,5365,5123, 
 筹资活动产生的现金流量净额(万元),-3887,1609,19009,3841,45,1272,-7473,-9921,-11343,-37,84998,87942,71997,4556,-2829,227,2318,5000,-8402,2549,1540, 
 汇率变动对现金及现金等价物的影响(万元),-147,-203,-256,-19,-19,-27,387,93,69,-16,190,62,-65,--,-16,-11,-10,--,16,--,--, 
 现金及现金等价物净增加额(万元),-29767,-24295,-13564,-30901,-26917,-14056,-44276,-59599,-38900,-22341,73146,60507,46488,-14096,3052,-9811,-2219,-6850,-4221,16887,8983, 
 加:期初现金及现金等价物余额(万元),48188,48188,61752,61752,61752,61752,106028,106028,106028,106028,32882,32882,32882,32882,29830,29830,29830,29830,34051,17163,8180, 
 期末现金及现金等价物余额(万元),18421,23893,48188,30852,34835,47696,61752,46428,67127,83687,106028,93389,79370,18786,32882,20019,27611,22980,29830,34051,17163, 
 净利润(万元),-7841,--,2962,--,6080,--,16827,--,5920,--,17657,--,6633,--,17959,--,5810,--,14776,10172,7346, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1170,--,1405,--,-1867,--,2058,--,1101,--,1290,--,640,--,1133,--,617,--,581,350,58, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1809,--,2831,--,1148,--,1363,--,686,--,1198,--,569,--,914,--,404,--,643,362,143, 
 无形资产摊销(万元),116,--,196,--,95,--,120,--,57,--,103,--,50,--,82,--,38,--,63,36,15, 
 长期待摊费用摊销(万元),928,--,171,--,15,--,33,--,52,--,25,--,11,--,127,--,24,--,131,3,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-5,--,-87,--,-90,--,121,--,119,--,5,--,3,--,13,--,13,--,5,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),555,--,126,--,102,--,-39,--,52,--,144,--,144,--,235,--,88,--,455,381,171, 
 投资损失(万元),84,--,139,--,124,--,-134,--,16,--,-79,--,21,--,-17,--,26,--,-39,8,-12, 
 递延所得税资产减少(万元),-256,--,-592,--,126,--,-900,--,-1266,--,-62,--,-44,--,-407,--,-248,--,-341,-91,-39, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-2171,--,-9176,--,-12882,--,20580,--,5888,--,23651,--,6094,--,4036,--,1187,--,-26799,-18336,-4302, 
 经营性应收项目的减少(万元),4043,--,-7466,--,-17759,--,-32430,--,-15656,--,-19314,--,-7474,--,-7649,--,-944,--,-9928,-6237,-1572, 
 经营性应付项目的增加(万元),-21840,--,12200,--,7708,--,-17022,--,-13658,--,-18085,--,-23655,--,-2846,--,-9440,--,35198,35168,7744, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,-16508,--,--,--,-218,--,--,--,-137,--,--,--,-8,--,--,--,-16,--,0, 
 经营活动产生现金流量净额(万元),-23408,--,-13798,--,-17199,--,-9642,--,-16688,--,6395,--,-17007,--,13572,--,-2426,--,14730,21815,9552, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),18421,23893,48188,30852,34835,47696,61752,46428,67127,83687,106028,93389,79370,18786,32882,20019,27611,22980,29830,34051,17163, 
 现金的期初余额(万元),48188,48188,61752,61752,61752,61752,106028,106028,106028,106028,32882,32882,32882,32882,29830,29830,29830,29830,34051,17163,8180, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-29767,-24295,-13564,-30901,-26917,-14056,-44276,-59599,-38900,-22341,73146,60507,46488,-14096,3052,-9811,-2219,-6850,-4221,16887,8983, 

