 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31, 
 偿还债务支付的现金(万元),42700,34500,55900,41100,47800,21500,55464,50261,26452, 
 分配股利、利润或偿付利息所支付的现金(万元),1531,1112,1804,1414,19787,19214,12659,1852,1348, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),5871,4260,2993,2104,3341,2477,3550,2905,7832, 
 筹资活动现金流出小计(万元),50101,39872,60697,44618,70927,43191,71673,55017,35632, 
 筹资活动产生的现金流量净额(万元),54,3342,-489,129,-13078,-5777,-15292,-6478,9576, 
 汇率变动对现金及现金等价物的影响(万元),-51,-49,-7,4,-186,-210,-104,-27,-63, 
 现金及现金等价物净增加额(万元),629,2471,1774,613,-5146,-936,-2683,4627,1895, 
 加:期初现金及现金等价物余额(万元),4417,4417,2642,2642,7789,7789,10472,5845,3951, 
 期末现金及现金等价物余额(万元),5046,6888,4417,3255,2642,6853,7789,10472,5845, 
 净利润(万元),--,5404,10638,--,8141,--,11459,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,331,847,--,618,--,286,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2675,4514,--,4059,--,3844,--,--, 
 无形资产摊销(万元),--,262,417,--,283,--,211,--,--, 
 长期待摊费用摊销(万元),--,792,2090,--,1476,--,1119,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,12,15,--,14,--,26,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1274,1961,--,2478,--,1697,--,--, 
 投资损失(万元),--,-1334,-730,--,-134,--,-175,--,--, 
 递延所得税资产减少(万元),--,-12,-90,--,1,--,178,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-5973,-6739,--,4039,--,-1965,--,--, 
 经营性应收项目的减少(万元),--,1120,-600,--,-1020,--,6336,--,--, 
 经营性应付项目的增加(万元),--,-2967,-1558,--,-4078,--,-9287,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,1799,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1586,10765,--,17676,--,13729,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5046,6888,4417,3255,2642,6853,2389,10472,5845, 
 现金的期初余额(万元),4417,4417,2642,2642,2389,7789,3022,5845,3951, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,5400,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,5400,--,7450,--,--, 
 现金及现金等价物的净增加额(万元),629,2471,1774,613,-5146,-936,-2683,4627,1895, 

