 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 投资所支付的现金(万元),--,1294,--,--,--,5600,5600,5300,5300,10421,--,--,--,9349,--,--,--,8926,88,4010,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),339690,140107,371409,141955,365,108611,48171,37581,72,41983,20127,19983,325,36695,36451,22119,138,10000,1265,2363,2329, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),459540,396752,585418,288072,72467,597140,467489,328727,84906,500102,345696,229360,64150,291901,225566,158075,92054,91314,48518,120405,72081, 
 投资活动产生的现金流量净额(万元),-320738,-273014,-296061,-131001,21226,-509177,-358310,-268061,-64467,-339256,-267074,-226437,-62817,-240416,-201709,-156333,-90758,-83216,-46675,-118514,-70288, 
 吸收投资收到的现金(万元),345943,--,--,--,--,1409,--,--,--,175463,175463,175463,177063,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),93527,318630,253227,221228,91743,630260,344796,248017,119967,547324,340865,269858,73544,370113,311895,236680,115184,85705,54592,201244,105782, 
 发行债券收到的现金(万元),--,--,--,--,--,228513,228850,228850,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,75718,75718,60861,30485,240420,196841,154488,--,69682,61007,46364,--,18902,18902,9410,9410,--,--,22971,21769, 
 筹资活动现金流入小计(万元),439470,394349,328945,282089,122228,1100601,770488,631355,119967,792469,577336,491685,250606,389015,330797,246089,124593,85705,54592,224214,127550, 
 偿还债务支付的现金(万元),66473,342345,269864,225547,135713,568009,254300,166359,60847,487820,322768,285492,147961,133203,94305,70889,6569,140061,121660,99770,80062, 
 分配股利、利润或偿付利息所支付的现金(万元),6235,42945,37742,35875,7501,51943,30357,27113,4772,30271,24263,20330,6047,23679,20423,14651,11848,21636,12681,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),901,3605,2704,1803,1166,31149,45191,23773,2818,30887,17236,15089,2539,7777,5249,3304,1357,5428,4071,5427,5428, 
 筹资活动现金流出小计(万元),73609,388896,310310,263224,144380,651101,329848,217245,68437,548977,364267,320911,156546,164659,119977,88844,19774,167125,138411,105196,85490, 
 筹资活动产生的现金流量净额(万元),365861,5453,18636,18865,-22152,449500,440640,414110,51530,243492,213069,170774,94060,224356,210820,157245,104819,-81420,-83819,119018,42060, 
 汇率变动对现金及现金等价物的影响(万元),-2946,-9572,-5529,-2243,1119,16063,8956,8858,-1276,9354,5118,-89,397,243,613,403,268,-531,-333,-6,-12, 
 现金及现金等价物净增加额(万元),96780,-46965,-105597,-41596,-1345,160360,263356,199707,-6877,74619,98973,8417,46015,91821,75708,-6155,20616,-11529,-7325,88899,41546, 
 加:期初现金及现金等价物余额(万元),420822,467786,467786,467786,467786,307426,307426,307426,307426,232807,232807,232807,232807,140986,140986,140986,140987,152516,152516,63616,22070, 
 期末现金及现金等价物余额(万元),517602,420822,362190,426190,466441,467786,570783,507133,300549,307426,331781,241225,278823,232807,216694,134831,161602,140986,145191,152516,63616, 
 净利润(万元),--,126158,--,55397,--,95052,--,74015,--,132786,--,61952,--,88418,65747,27076,--,73223,63122,62459,48319, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,73842,--,33749,--,53140,--,25118,--,37506,--,16975,--,30358,22344,14703,--,27112,20040,21713,11339, 
 无形资产摊销(万元),--,367,--,173,--,329,--,153,--,243,--,111,--,165,109,73,--,144,107,71,43, 
 长期待摊费用摊销(万元),--,5331,--,2773,--,4903,--,2032,--,3822,--,1782,--,3158,2281,1517,--,2914,2107,2641,2449, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-2886,--,-2233,--,-6480,--,-5448,--,-2481,--,-137,--,-957,-682,-342,--,-733,-20,-335,-279, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,1235,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,15883,--,9872,--,21837,--,10317,--,12919,--,7194,--,6986,6334,4945,--,6532,5318,9915,4499, 
 投资损失(万元),--,1480,--,-112,--,9070,--,5031,--,11729,--,5929,--,8074,6139,3929,--,2204,1661,981,--, 
 递延所得税资产减少(万元),--,-3625,--,1000,--,-2435,--,2951,--,-1496,--,1995,--,-1035,764,1351,--,-1931,789,-3642,-1239, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2507,--,-2139,--,-1286,--,-171,--,-1213,--,-815,--,-122,-135,-377,--,-331,-199,-753,-496, 
 经营性应收项目的减少(万元),--,15236,--,7088,--,4487,--,-42118,--,-34036,--,-22129,--,-14350,-9394,-15532,--,-11438,-21950,-24933,-13035, 
 经营性应付项目的增加(万元),--,-347,--,-32784,--,25357,--,-27080,--,1252,--,-8687,--,-13058,-27523,-44814,--,55942,52526,20286,18185, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,230169,--,72783,--,203974,--,44801,--,161030,--,64169,--,107638,65984,-7471,--,153638,123502,88401,69786, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,47248,47248,23357,--,--,--,--,--, 
 现金的期末余额(万元),517602,420822,362190,426190,466441,467786,570783,507133,300549,307426,331781,241225,278823,232807,216694,134831,161602,140986,145191,152516,63616, 
 现金的期初余额(万元),420822,467786,467786,467786,467786,307426,307426,307426,307426,232807,232807,232807,232807,140986,140986,140986,140987,152516,152516,63616,22070, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),96780,-46965,-105597,-41596,-1345,160360,263356,199707,-6877,74619,98973,8417,46015,91821,75708,-6155,20616,-11529,-7325,88899,41546, 

