 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 经营活动现金流出小计(万元),50237,33730,30360,66844,95327,60110,23397,30947,22258,10855,5700,19366,14776,9918,4383,15192,11511,7421,4453,13156,10925,6365,4055,10511,8931,5843,4124, 
 经营活动产生的现金流量净额(万元),-17247,-13326,-6855,-11735,-26349,-22444,-9237,5297,-3582,-409,-2590,6427,-2329,-3081,-2227,3764,-1674,-2090,-2764,2206,-2729,-1575,-1948,2623,1154,1883,2540, 
 收回投资所收到的现金(万元),46290,28390,1990,68438,22000,22000,1000,11132,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,277, 
 取得投资收益所收到的现金(万元),219,143,37,--,535,478,246,--,122,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,4,3,7,8,8,1,10,5,2,0,21,21,21,13,25,25,24,0,1,1,1,--,3,1,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,1055,1058,1060,--,102,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),46513,28537,2030,69500,23601,23546,1246,11244,126,2,0,21,21,21,13,25,25,24,0,1,1,1,0,3,1,0,277, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10745,8476,5898,21905,19447,18563,9641,54141,53428,52666,272,3005,3059,2761,2070,6608,6056,5775,5403,559,430,291,224,565,4765,498,487, 
 投资所支付的现金(万元),57350,36550,8650,57713,11000,13000,1500,77130,56500,12500,--,4000,4000,2000,--,--,--,--,--,0,--,--,--,--,--,--,30, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,1911,231,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,1000,--,--,1000,1005,1005,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,5, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),68095,45026,14548,79618,31447,31563,11141,134182,111163,66171,272,7005,7059,4761,2070,6608,6056,5775,5403,559,430,291,224,565,4765,498,522, 
 投资活动产生的现金流量净额(万元),-21582,-16488,-12518,-10118,-7846,-8017,-9894,-122938,-111037,-66169,-271,-6984,-7038,-4740,-2057,-6583,-6030,-5750,-5403,-558,-429,-290,-224,-562,-4764,-498,-245, 
 吸收投资收到的现金(万元),--,--,--,1700,1700,1700,--,211757,210857,203346,203346,300,300,300,--,20037,20037,20037,20037,0,--,--,--,--,--,18,1500, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,1700,1700,1700,--,2900,2000,--,--,--,300,300,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),15052,10052,5052,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,500,1800,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),15052,10052,5052,1700,1700,1700,0,211757,210857,203346,203346,300,300,300,0,20037,20037,20037,20037,0,0,0,0,500,1800,18,1500, 
 偿还债务支付的现金(万元),205,153,102,193,144,95,47,181,134,89,44,169,126,83,41,158,118,78,39,648,610,573,536,139,109,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),11384,11238,14,9005,8999,8991,11,4471,4459,4447,13,2834,2820,2575,19,1195,1174,1061,23,100,74,52,27,126,100,56,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,215,215,70,--,535,537,537,35,--,--,--,--,479,479,479,150,0,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),11590,11392,116,9413,9358,9156,58,5186,5130,5073,93,3004,2946,2658,60,1832,1771,1618,212,749,684,625,563,265,209,56,0, 
 筹资活动产生的现金流量净额(万元),3462,-1340,4936,-7713,-7658,-7456,-58,206570,205726,198273,203253,-2704,-2646,-2358,-60,18204,18266,18419,19825,-749,-684,-625,-563,235,1591,-38,1500, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,-0,--,--,--,0,--,--,--,1,1,1,1,-0,--,--,--,-1,-0,0,--,-0,-0,-0,0, 
 现金及现金等价物净增加额(万元),-35366,-31154,-14437,-29566,-41854,-37916,-19189,88929,91107,131696,200392,-3260,-12012,-10179,-4344,15385,10561,10579,11657,899,-3842,-2489,-2734,2296,-2019,1347,3795, 
 加:期初现金及现金等价物余额(万元),78695,78695,78695,108261,108261,108261,108261,19331,19331,19331,19331,22592,22592,22592,22592,7207,7207,7207,7207,6307,6307,6307,6307,4011,6030,4683,888, 
 期末现金及现金等价物余额(万元),43329,47541,64258,78695,66407,70345,89072,108261,110439,151027,219723,19331,10579,12413,18248,22592,17768,17785,18864,7207,2465,3818,3573,6307,4011,6030,4683, 
 净利润(万元),--,7738,--,22078,--,5273,--,12180,--,2023,--,5783,--,657,--,4639,--,519,--,4036,590,476,--,3718,3404,3154,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,996,--,391,--,461,--,476,--,206,--,69,--,197,--,109,--,110,--,24,127,74,--,270,300,138,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1282,--,1461,--,692,--,1144,--,534,--,830,--,350,--,371,--,166,--,308,221,147,--,267,280,275,--, 
 无形资产摊销(万元),--,17,--,51,--,31,--,91,--,45,--,87,--,43,--,76,--,33,--,27,19,12,--,12,6,2,--, 
 长期待摊费用摊销(万元),--,20,--,34,--,14,--,27,--,13,--,69,--,35,--,66,--,33,--,59,56,30,--,76,103,186,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,-5,--,-5,--,1,--,2,--,-9,--,-9,--,-16,--,-16,--,7,7,1,--,12,12,3,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,114,--,40,--,80,--,49,--,25,--,66,--,36,--,88,--,45,--,99,72,50,--,127,104,0,--, 
 投资损失(万元),--,138,--,-3480,--,-686,--,-1319,--,65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-124,--,0,--,-73,--,-58,--,10,--,-50,--,-30,--,-59,--,-11,--,39,-19,-11,--,-40,-22,-39,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-9,--,9,--,-10,--,-18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,-21818,--,-37118,--,-29730,--,-10671,--,-3097,--,-1933,--,-3929,--,-1855,--,-2387,--,-2573,-3053,-1937,--,-2191,-2760,-2144,--, 
 经营性应付项目的增加(万元),--,-1821,--,4221,--,1175,--,3083,--,-238,--,1515,--,-431,--,343,--,-583,--,180,-751,-417,--,373,-273,307,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,139,--,583,--,337,--,312,--,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-13326,--,-11735,--,-22444,--,5297,--,-409,--,6427,--,-3081,--,3764,--,-2090,--,2206,-2729,-1575,--,2623,1154,1883,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),43329,47541,64258,78695,66407,70345,89072,108261,110439,151027,219723,19331,10579,12413,18248,22592,17768,17785,18864,7207,2465,3818,3573,6307,4011,6030,4683, 
 现金的期初余额(万元),78695,78695,78695,108261,108261,108261,108261,19331,19331,19331,19331,22592,22592,22592,22592,7207,7207,7207,7207,6307,6307,6307,6307,4011,6030,4683,888, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-35366,-31154,-14437,-29566,-41854,-37916,-19189,88929,91107,131696,200392,-3260,-12012,-10179,-4344,15385,10561,10579,11657,899,-3842,-2489,--,2296,-2019,1347,3795, 

