 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 收回投资所收到的现金(万元),18777,6713,--,4916,4916,4916,--,--,--,--,--,5048,13000,8000, 
 取得投资收益所收到的现金(万元),734,504,0,784,784,784,0,225,225,--,--,20,89,27, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),20,95,1,23,15,7,0,27,2,25,13,3759,2849,871, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,128,--,--, 
 收到的其他与投资活动有关的现金(万元),4,300,--,--,45,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),19533,7611,1,5723,5760,5706,0,252,226,25,13,8956,15938,8898, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),24968,13111,5284,15691,9421,5709,2524,17196,13065,12936,4151,9376,2225,1304, 
 投资所支付的现金(万元),63120,17000,0,100,100,100,40,395,195,--,--,5000,13000,8240, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,-9,--,--,--,--,--,--,--,--,-89,9474, 
 支付的其他与投资活动有关的现金(万元),--,0,0,300,405,1150,0,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),88088,30111,5284,16081,9926,6959,2564,17591,13260,12936,4151,14376,15136,19018, 
 投资活动产生的现金流量净额(万元),-68555,-22500,-5283,-10359,-4166,-1253,-2564,-17339,-13034,-12911,-4138,-5421,802,-10120, 
 吸收投资收到的现金(万元),85390,84916,72261,170,170,20,0,40,40,240,40,60,--,2270, 
 其中：子公司吸收少数股东投资收到的现金(万元),900,48,--,170,170,20,--,40,40,240,40,60,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),6138,5804,--,3687,3687,3687,--,2703,2703,8295,6424,32,70,1575, 
 筹资活动现金流入小计(万元),91528,90720,72261,3857,3857,3707,0,2743,2743,8535,6464,92,70,3845, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,8305,5171,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),16994,16994,0,30789,30789,17721,17721,6778,6778,5086,4278,3300,4047,2053, 
 其中：子公司支付给少数股东的股利、利润(万元),54,54,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),7096,6115,--,291,1228,3806,--,3687,216,2713,7845,8295,32,70, 
 筹资活动现金流出小计(万元),24090,23109,0,31080,32017,21527,17721,10465,6994,16104,17293,11595,4079,2123, 
 筹资活动产生的现金流量净额(万元),67438,67611,72261,-27223,-28160,-17820,-17721,-7722,-4250,-7570,-10829,-11503,-4009,1722, 
 汇率变动对现金及现金等价物的影响(万元),366,1080,801,1234,374,-183,-440,-677,-197,50,72,-178,-19,-17, 
 现金及现金等价物净增加额(万元),88344,23523,35860,39161,43465,1631,-20250,28084,20798,6599,-11788,22327,10569,87, 
 加:期初现金及现金等价物余额(万元),116499,116499,117090,77339,77339,77339,81034,49255,49255,42655,42655,20328,9759,9671, 
 期末现金及现金等价物余额(万元),204844,140022,152950,116499,120803,78970,60784,77339,70052,49255,30867,42655,20328,9759, 
 净利润(万元),59566,30931,--,74207,--,32361,--,35463,--,22589,--,16412,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),3042,1760,--,4209,--,2143,--,3114,--,2911,--,1214,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3038,2003,--,2368,--,1083,--,1380,--,1259,--,1073,--,--, 
 无形资产摊销(万元),444,298,--,625,--,351,--,623,--,462,--,321,--,--, 
 长期待摊费用摊销(万元),386,224,--,211,--,95,--,150,--,143,--,85,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-9,42,--,88,--,8,--,-1,--,13,--,-775,--,--, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),10376,8826,--,-7005,--,-1962,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-366,-1080,--,-1234,--,183,--,677,--,133,--,178,--,--, 
 投资损失(万元),-5323,-8214,--,-7412,--,-4563,--,-1332,--,-720,--,-630,--,--, 
 递延所得税资产减少(万元),-1432,-272,--,-550,--,37,--,518,--,-465,--,-992,--,--, 
 递延所得税负债增加(万元),-1023,-1026,--,1244,--,294,--,47,--,118,--,--,--,--, 
 存货的减少(万元),-63123,-52731,--,-33972,--,-17186,--,-7475,--,-12151,--,-6078,--,--, 
 经营性应收项目的减少(万元),-39675,-8807,--,3239,--,2789,--,-17211,--,-601,--,-7170,--,--, 
 经营性应付项目的增加(万元),123193,5376,--,39490,--,5254,--,37870,--,13339,--,35793,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),89096,-22668,--,75508,--,20887,--,53822,--,27030,--,39429,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),204844,140022,152950,116499,120803,78970,60784,77339,70052,49255,30867,42655,20328,9759, 
 现金的期初余额(万元),116499,116499,117090,77339,77339,77339,81034,49255,49255,42655,42655,20328,9759,9671, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),88344,23523,35860,39161,43465,1631,-20250,28084,20798,6599,-11788,22327,10569,87, 

