 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1765,1130,1742,1239,388,1146,981,788, 
 无形资产摊销(万元),119,73,93,59,8,25,5,--, 
 长期待摊费用摊销(万元),154,97,175,56,10,6,3,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),37,3,-8,-8,-0,-66,17,-1, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),2688,918,-1614,-873,-180,-500,136,316, 
 投资损失(万元),-49,-59,-115,-98,-46,-162,-110,-22, 
 递延所得税资产减少(万元),-130,-225,-588,-323,-83,-81,-80,-54, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-8780,-3464,-12521,-9686,-563,-3024,-1964,-2210, 
 经营性应收项目的减少(万元),-40936,-11096,-22018,-16895,3551,-5857,-8585,100, 
 经营性应付项目的增加(万元),32154,13030,21804,23304,64,3939,8026,1120, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,3334,--,--,5557,--,--, 
 经营活动产生现金流量净额(万元),63047,45250,35702,26301,7546,17665,10765,6467, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),76968,67492,43294,30485,23006,20148,7754,3734, 
 现金的期初余额(万元),43294,43294,20148,20148,20148,7754,3734,2100, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),33674,24198,23146,10337,2858,12394,4020,1633, 

