 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,23,--,84,--,52,--,215,184,113,--,286,364,248,392, 
 投资损失(万元),--,-260,--,-134,--,-17,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-13,--,21,--,37,--,-51,-11,-43,--,-52,-40,4,--, 
 递延所得税负债增加(万元),--,32,--,36,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,1028,--,-2386,--,-157,--,731,1105,917,--,-915,-751,773,-234, 
 经营性应收项目的减少(万元),--,-2072,--,-553,--,-1114,--,-988,-1215,-1831,--,-1782,-1211,26,404, 
 经营性应付项目的增加(万元),--,-911,--,2488,--,730,--,390,-986,-206,--,945,1425,-469,-583, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2542,--,7494,--,3384,--,7379,4544,2757,--,4879,5321,4978,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),7575,5746,9087,10612,9401,10316,2787,2695,3502,2703,3710,3208,4466,3983,2569, 
 现金的期初余额(万元),10612,10612,10612,2695,2695,2695,2695,3208,3208,3208,3208,4466,3983,2569,1890, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-3037,-4866,-1525,7917,6707,7621,92,-513,294,-505,502,-1258,483,1414,679, 

