 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,502,--,--,--, 
 筹资活动现金流入小计(万元),32293,26600,2255,20263,18772,15572,4630,29002,19875,20236,24017, 
 偿还债务支付的现金(万元),15060,12924,5300,20993,17258,13976,3059,29364,17976,10081,20900, 
 分配股利、利润或偿付利息所支付的现金(万元),1122,1008,767,1864,1285,1250,167,1830,1900,1249,1736, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,191,--,--,--,53,--,--,--, 
 支付其他与筹资活动有关的现金(万元),938,927,--,--,--,--,--,--,--,576,--, 
 筹资活动现金流出小计(万元),17119,14859,6067,22857,18543,15226,3226,31193,19875,11906,22636, 
 筹资活动产生的现金流量净额(万元),15173,11740,-3813,-2594,229,346,1404,-2191,0,8330,1381, 
 汇率变动对现金及现金等价物的影响(万元),66,102,20,536,185,101,15,94,1,-250,-19, 
 现金及现金等价物净增加额(万元),14997,14171,-2997,3156,556,328,-2214,-514,-2323,2361,-2264, 
 加:期初现金及现金等价物余额(万元),6522,6522,6522,3365,3365,3365,3365,3879,6202,3841,6105, 
 期末现金及现金等价物余额(万元),21519,20693,3525,6522,3921,3694,1151,3365,3879,6202,3841, 
 净利润(万元),--,1502,--,3992,--,1376,--,3631,3405,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,595,--,1259,--,438,--,1257,913,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,523,--,1083,--,551,--,1076,787,--,--, 
 无形资产摊销(万元),--,44,--,90,--,45,--,90,78,--,--, 
 长期待摊费用摊销(万元),--,37,--,127,--,61,--,112,122,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,--,54,--,-5,--,1,0,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,297,--,898,--,480,--,1047,1030,--,--, 
 投资损失(万元),--,-271,--,-438,--,-233,--,-340,111,--,--, 
 递延所得税资产减少(万元),--,-94,--,-160,--,-62,--,-153,-76,--,--, 
 递延所得税负债增加(万元),--,-0,--,-6,--,-4,--,1,5,--,--, 
 存货的减少(万元),--,-4331,--,-725,--,-292,--,-1293,1377,--,--, 
 经营性应收项目的减少(万元),--,14915,--,3474,--,1498,--,-4425,-4368,--,--, 
 经营性应付项目的增加(万元),--,-6046,--,1567,--,1118,--,5910,-522,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-4735,--,-5882,--,-4949,--,-5474,-1817,--,--, 
 经营活动产生现金流量净额(万元),--,2436,--,5334,--,22,--,1441,1045,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),21519,20693,3525,6522,3921,3694,1151,3365,3879,6202,3841, 
 现金的期初余额(万元),6522,6522,6522,3365,3365,3365,3365,3879,6202,3841,6105, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),14997,14171,-2997,3156,556,328,-2214,-514,-2323,2361,-2264, 

