 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 支付给职工以及为职工支付的现金(万元),8631,26791,19960,13477,7452,25017,17964,11452,5747,11576,7999,5439,3009,8381,6632,4498,2482,7008,5205,3161,2090,3564,2230,1245,846, 
 支付的各项税费(万元),6301,20873,14679,10973,6770,17163,11982,9228,6277,9334,5669,4757,3494,7036,5164,4354,3313,3975,2859,1972,1340,4563,2330,1807,1082, 
 支付的其他与经营活动有关的现金(万元),6321,24097,19240,13576,5320,33211,19241,10177,6459,9819,9033,4673,3541,8749,5965,4204,2360,7083,4645,3449,3158,5308,3564,2706,1346, 
 经营活动现金流出小计(万元),38262,146320,103545,74196,42548,126613,88121,58118,34322,73504,52968,36445,28473,57139,46986,28911,18533,41116,29615,23032,15925,28515,20215,11575,6119, 
 经营活动产生的现金流量净额(万元),-13701,8883,-32672,-25197,-23440,8552,-30241,-23600,-14980,14149,-18867,-9188,-19981,1062,-23599,-14438,-15691,2863,-15973,-13867,-14856,686,1945,2874,267, 
 收回投资所收到的现金(万元),53485,9646,12353,10858,2827,6418,800,--,--,600,600,--,43800,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),121,5261,4041,3890,15,4849,25,--,--,145,138,75,63,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,34,9,4,1,598,359,--,--,17,17,17,--,16,16,15,--,--,--,--,--,0,--,--,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,1,1,--,--,--,--,--,--,--,--,--,3,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,400,400,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),53606,14942,16404,14753,2843,11864,1183,0,0,763,1155,492,43863,19,16,15,0,0,0,0,0,0,0,0,3, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3181,7294,4881,2790,814,3948,2965,1730,1144,2955,1832,482,200,3768,3363,1495,442,8506,8301,3130,2917,4283,1275,764,179, 
 投资所支付的现金(万元),80130,98831,101551,96796,21403,73935,37607,25168,20248,26938,10906,6883,44900,4408,2578,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,806,806,806,--,29973,--,--,--,4937,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),2000,94211,94211,94211,--,811,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),85311,200336,200643,193797,22217,79500,41378,27704,21393,59865,12738,7365,45100,13113,5941,1495,442,8506,8301,3130,2917,4283,1275,764,179, 
 投资活动产生的现金流量净额(万元),-31706,-185395,-184239,-179044,-19374,-67636,-40195,-27704,-21393,-59103,-11582,-6872,-1237,-13094,-5925,-1479,-442,-8506,-8301,-3130,-2917,-4283,-1275,-764,-176, 
 吸收投资收到的现金(万元),--,87194,87194,86350,--,119723,364,--,--,49665,1096,--,--,34080,28652,28652,28652,--,--,--,--,--,--,3150,2500, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,86350,86350,86350,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),7100,187743,120686,97786,62896,90447,77579,31900,3000,86132,51777,21332,4132,40183,31903,5715,--,29931,19821,12106,3000,15141,9000,1000,500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,5702,5702,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),7100,280640,213582,184136,62896,210170,77943,31900,3000,135797,52873,21332,4132,74262,60555,34367,28652,29931,19821,12106,3000,15141,9000,4150,3000, 
 偿还债务支付的现金(万元),11122,128284,60718,37666,9139,59746,41800,20400,5000,52535,37441,13236,160,29460,28912,15861,3036,17042,10536,4287,1787,3000,4000,500,200, 
 分配股利、利润或偿付利息所支付的现金(万元),1545,10507,6879,5773,755,9510,6851,6282,4704,4509,3765,2914,711,3281,2491,2072,453,1658,1052,606,76,555,298,35,17, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),865,33194,30594,28012,480,4156,3590,1076,693,1281,1289,2214,394,6043,1007,744,946,3563,2043,1119,1010,1361,106,--,--, 
 筹资活动现金流出小计(万元),13532,171985,98191,71452,10374,73412,52241,27758,10397,58325,42494,18364,1266,38783,32410,18677,4435,22262,13631,6012,2873,4916,4404,535,217, 
 筹资活动产生的现金流量净额(万元),-6432,108655,115391,112684,52521,136758,25702,4142,-7397,77472,10379,2968,2866,35479,28145,15690,24217,7669,6190,6094,127,10224,4596,3615,2783, 
 汇率变动对现金及现金等价物的影响(万元),-52,-138,-145,-33,1,221,24,-7,-51,-27,-43,-30,1,-15,-13,0,0,-1,-1,-1,-0,-0,-1,--,--, 
 现金及现金等价物净增加额(万元),-51890,-67995,-101665,-91590,9708,77894,-44710,-47170,-43821,32492,-20115,-13123,-18350,23431,-1392,-227,8085,2025,-18085,-10904,-17646,6628,5264,5724,2873, 
 加:期初现金及现金等价物余额(万元),89215,157210,157210,157210,157210,79316,79316,79316,79316,46824,46824,46824,47224,23393,23393,23393,23393,21368,21368,21368,21368,14740,9476,3751,878, 
 期末现金及现金等价物余额(万元),37324,89215,55545,65620,166918,157210,34606,32146,35495,79316,26709,33701,28874,46824,22001,23166,31478,23393,3283,10464,3722,21368,14740,9476,3751, 
 净利润(万元),--,37955,--,10120,--,35321,--,6987,--,27009,--,4055,--,13742,--,3457,--,10187,3669,1892,--,7821,5431,3582,2267, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,8500,--,3421,--,6079,--,2209,--,879,--,760,--,328,--,283,--,162,182,119,--,112,-23,40,53, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2559,--,1216,--,2266,--,1067,--,1308,--,596,--,807,--,336,--,549,396,246,--,362,216,136,59, 
 无形资产摊销(万元),--,2376,--,1139,--,2238,--,1100,--,929,--,332,--,168,--,70,--,33,25,16,--,28,23,18,1, 
 长期待摊费用摊销(万元),--,814,--,462,--,1083,--,549,--,974,--,257,--,900,--,434,--,472,321,182,--,323,173,80,17, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,20,--,16,--,134,--,132,--,5,--,4,--,32,--,1,--,--,--,--,--,--,--,-2,-33, 
 固定资产报废损失(万元),--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,9608,--,4733,--,4388,--,2187,--,2700,--,1311,--,1717,--,683,--,1447,1020,630,--,450,405,35,17, 
 投资损失(万元),--,425,--,1603,--,-8628,--,251,--,-460,--,396,--,-56,--,--,--,--,--,--,--,--,--,--,0, 
 递延所得税资产减少(万元),--,78,--,-76,--,113,--,-227,--,-254,--,-308,--,-73,--,--,--,--,--,--,--,--,--,--,0, 
 递延所得税负债增加(万元),--,-206,--,-95,--,-374,--,-245,--,-164,--,-40,--,379,--,--,--,--,--,--,--,--,--,--,0, 
 存货的减少(万元),--,-8565,--,-4068,--,-1535,--,-4134,--,8897,--,4783,--,-5586,--,-449,--,-4867,-4374,-3515,--,-2456,-676,-810,-151, 
 经营性应收项目的减少(万元),--,-65322,--,-45224,--,-53009,--,-37185,--,-31484,--,-15908,--,-24872,--,-14163,--,-15372,-20283,-12603,--,-11208,-3254,-1791,-2208, 
 经营性应付项目的增加(万元),--,18950,--,797,--,17519,--,2194,--,-619,--,-7477,--,13576,--,-5091,--,10251,3071,-835,--,5254,-351,1584,245, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1689,--,759,--,2957,--,1515,--,4429,--,2050,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 经营活动产生现金流量净额(万元),--,8883,--,-25197,--,8552,--,-23600,--,14149,--,-9188,--,1062,--,-14438,--,2863,-15973,-13867,--,686,1945,2874,267, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),37324,89215,55545,65620,166918,157210,34606,32146,35495,79316,26709,33701,28874,46824,22001,23166,31478,23393,3283,10464,3722,21368,14740,9476,3751, 
 现金的期初余额(万元),89215,157210,157210,157210,157210,79316,79316,79316,79316,46824,46824,46824,47224,23393,23393,23393,23393,21368,21368,21368,21368,14740,9476,3751,878, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-51890,-67995,-101665,-91590,9708,77894,-44710,-47170,-43821,32492,-20115,-13123,-18350,23431,-1392,-227,8085,2025,-18085,-10904,-17646,6628,5264,5724,2873, 

