 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 投资损失(万元),--,143,371,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-20,30,--,-105,-107,-208,33,90, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2573,481,--,-4282,-2917,-1189,-1825,-2472, 
 经营性应收项目的减少(万元),--,-1645,-7756,--,-1272,-2574,-6280,-6325,-6976, 
 经营性应付项目的增加(万元),--,1774,2466,--,2583,1318,1744,2484,3724, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-12,-136,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,8947,13718,--,11215,3980,10672,7901,5983, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8765,4371,2221,3877,3453,2824,1720,2192,2883, 
 现金的期初余额(万元),2221,2221,3453,3453,1720,1720,2192,2883,1789, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),6543,2149,-1232,424,1733,1104,-472,-691,1094, 

