 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),30810,21683,42971,35280,38379,20513,45250,9839,5871, 
 投资活动产生的现金流量净额(万元),-29418,-20291,-42811,-35269,-38354,-20489,-45209,-9484,-5847, 
 吸收投资收到的现金(万元),43883,--,200,200,44374,44374,1167,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,200,200,--,--,--,--,--, 
 取得借款收到的现金(万元),15215,3400,50655,41656,20500,17500,52713,22980,14480, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,2100,2100,10000,--,--, 
 筹资活动现金流入小计(万元),59098,3400,50855,41856,66974,63974,63880,22980,14480, 
 偿还债务支付的现金(万元),18779,10116,20707,14972,20090,20000,35960,14480,8000, 
 分配股利、利润或偿付利息所支付的现金(万元),2666,1752,3865,2437,4128,4488,3137,1326,1619, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,604,604,1280,1282,--,151,963, 
 支付其他与筹资活动有关的现金(万元),880,--,--,--,10000,10000,2100,--,--, 
 筹资活动现金流出小计(万元),22325,11868,24572,17409,34218,34488,41197,15806,9619, 
 筹资活动产生的现金流量净额(万元),36773,-8468,26283,24447,32756,29486,22683,7174,4861, 
 汇率变动对现金及现金等价物的影响(万元),-39,-30,40,-3,31,-0,-14,-3,-0, 
 现金及现金等价物净增加额(万元),23184,-22906,12726,5085,16472,21636,57,5243,7858, 
 加:期初现金及现金等价物余额(万元),52976,52976,40250,40250,23778,23419,23721,18003,10145, 
 期末现金及现金等价物余额(万元),76161,30070,52976,45335,40250,45055,23778,23245,18003, 
 净利润(万元),--,8900,18632,--,14369,11295,4009,5994,5126, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,881,837,--,426,282,349,386,420, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,7462,12404,--,6701,4744,4687,3557,2777, 
 无形资产摊销(万元),--,674,232,--,89,63,74,92,40, 
 长期待摊费用摊销(万元),--,1417,2191,--,1386,1018,1315,1267,916, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,32,16,--,-101,-107,33,36,5, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,7, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1798,2915,--,2859,2291,1928,1262,748, 
 投资损失(万元),--,-697,92,--,82,30,--,--,--, 
 递延所得税资产减少(万元),--,642,68,--,1312,970,-1254,544,460, 
 递延所得税负债增加(万元),--,4,-10,--,25,28,--,--,--, 
 存货的减少(万元),--,-900,-1381,--,-1498,-1090,1151,-2225,-1612, 
 经营性应收项目的减少(万元),--,-26619,-39742,--,-32049,-19263,13027,11206,-2907, 
 经营性应付项目的增加(万元),--,12307,32933,--,28405,12379,-2708,-14564,2864, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-17,27,--,31,--,-14,--,--, 
 经营活动产生现金流量净额(万元),--,5884,29214,--,22039,12640,22597,7555,8844, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),76161,30070,52976,45335,40250,45055,23778,23245,18003, 
 现金的期初余额(万元),52976,52976,40250,40250,23778,23419,23721,18003,10145, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),23184,-22906,12726,5085,16472,21636,57,5243,7858, 

