 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 经营活动现金流出小计(万元),27095,18079,8660,33018,26274,15202,10498,27439,21524,13461,21083,15874,12555,12511, 
 经营活动产生的现金流量净额(万元),-5955,-5433,-1113,7620,-331,1971,-2856,8512,3038,2566,6423,5496,3223,1036, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,53,150, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,1,--,--,--,117,110,117,35,343,--,87, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,364,94,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,1,0,0,0,481,204,117,35,343,53,238, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5773,5039,3306,11558,8451,6180,2225,3261,3108,2997,3412,3147,2264,2116, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,815,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,24,6,--,--,--,--,22,109,150,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5773,5039,3306,11558,8474,6186,2225,3261,3108,2997,3435,3255,3229,2116, 
 投资活动产生的现金流量净额(万元),-5773,-5039,-3306,-11557,-8474,-6186,-2225,-2781,-2904,-2880,-3399,-2912,-3176,-1879, 
 吸收投资收到的现金(万元),31325,31325,31325,--,--,--,--,--,--,--,--,--,5408,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,1000,1800,2000,2800, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,890, 
 筹资活动现金流入小计(万元),31325,31325,31325,0,0,0,0,0,0,0,1000,1800,7408,3690, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,1000,1000,1000,800,2000,2000,2800, 
 分配股利、利润或偿付利息所支付的现金(万元),4500,4500,--,--,6,6,--,4,4,4,3,10,26,73, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),815,815,806,--,--,--,--,--,--,--,--,--,300,590, 
 筹资活动现金流出小计(万元),5315,5315,806,0,6,6,0,1004,1004,1004,803,2010,2326,3463, 
 筹资活动产生的现金流量净额(万元),26010,26010,30519,0,-6,-6,0,-1004,-1004,-1004,197,-210,5082,227, 
 汇率变动对现金及现金等价物的影响(万元),-15,-8,-2,19,13,10,-2,22,19,-0,0,-6,-2,-3, 
 现金及现金等价物净增加额(万元),14267,15530,26099,-3918,-8798,-4211,-5082,4749,-850,-1319,3221,2367,5127,-618, 
 加:期初现金及现金等价物余额(万元),13158,13158,13158,17075,17075,17075,16410,12326,12326,12326,9105,6738,1610,2228, 
 期末现金及现金等价物余额(万元),27425,28688,39257,13158,8277,12865,11328,17075,11476,11007,12326,9105,6738,1610, 
 净利润(万元),--,5829,--,10171,8593,4852,--,10679,7826,5456,6722,4212,4279,3044, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,769,--,399,376,319,--,-6,210,304,51,79,-55,80, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,692,--,1187,875,570,--,756,500,241,419,447,375,264, 
 无形资产摊销(万元),--,111,--,190,142,92,--,153,114,75,102,71,17,9, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,1,0,0,--,-232,-232,-232,-230,-16,--,-11, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,6,6,--,4,4,4,3,10,26,73, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,127, 
 递延所得税资产减少(万元),--,-113,--,-56,-54,-46,--,-38,-31,-46,-4,-2,14,-13, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,999,--,-4509,-2364,-376,--,-397,-222,1331,-4090,-401,-1583,-123, 
 经营性应收项目的减少(万元),--,-12392,--,-3528,-6711,-3100,--,-1727,-4718,-3528,-1526,-940,368,-1086, 
 经营性应付项目的增加(万元),--,-1328,--,3766,-1194,-346,--,-678,-412,-1040,4976,2036,-219,-1327, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-5433,--,7620,-331,1971,--,8512,3038,2566,6423,5496,3223,1036, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),27425,28688,39257,13158,8277,12865,11328,17075,11476,11007,12326,9105,6738,1610, 
 现金的期初余额(万元),13158,13158,13158,17075,17075,17075,16410,12326,12326,12326,9105,6738,1610,2228, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),14267,15530,26099,-3918,-8798,-4211,-5082,4749,-850,-1319,3221,2367,5127,-618, 

