 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8082,5084,12424,9290,6687,4316,10202,7952,5840,3846,10037,7907,6070,3579,8904,6935,5318,3391,8653,8210,6963, 
 支付的各项税费(万元),2789,1581,3952,2972,2004,1044,4128,2876,1894,1209,4890,3680,2397,1105,4658,3520,2262,873,4890,4990,3626, 
 支付的其他与经营活动有关的现金(万元),1059,501,2384,1944,1459,703,2119,1767,1180,636,2032,1531,1014,494,1967,1404,927,490,2148,2603,2616, 
 经营活动现金流出小计(万元),18533,10139,30099,22895,16010,9067,26957,20631,14040,8267,26218,20504,14468,7450,26274,20303,14555,7425,25939,26874,23808, 
 经营活动产生的现金流量净额(万元),6209,1002,18004,12401,8767,2861,15210,10111,7007,1909,14746,9134,5300,601,15357,10071,6418,1364,13555,13532,13653, 
 收回投资所收到的现金(万元),14000,14000,69000,61000,43000,18000,15000,6000,--,--,4500,--,--,--,--,--,--,--,--,--,1692, 
 取得投资收益所收到的现金(万元),274,274,551,415,321,127,112,45,--,--,80,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,--,--,--,--,24,4,4,2,7,32,2,1,33,13,8,2,0,40,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),29,18,41,28,13,6,130,88,65,--,42,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),14303,14291,69592,61443,43335,18133,15266,6137,68,2,4629,32,2,1,33,13,8,2,0,40,1694, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5104,3632,5776,4589,3341,2285,4800,4153,3419,2847,5276,4265,2617,1939,5194,4526,3089,2166,10513,14527,17575, 
 投资所支付的现金(万元),12000,9000,82624,70624,48000,20000,33000,15000,6000,--,4500,4500,4500,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,241,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),17104,12632,88399,75213,51341,22285,37800,19153,9419,2847,10017,8765,7117,1939,5194,4526,3089,2166,10513,14527,17575, 
 投资活动产生的现金流量净额(万元),-2801,1659,-18807,-13770,-8006,-4151,-22533,-13016,-9351,-2845,-5387,-8732,-7114,-1937,-5160,-4513,-3080,-2165,-10513,-14486,-15881, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,31431,31431,31431,31431,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,3000,3000,3000,3000,3000,3000,3000,3000,26000,19000,24000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,0,0,0,0,0,34431,34431,34431,34431,3000,3000,3000,3000,26000,19000,24000, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,29815,29815,26615,2665,9965,6938,6113,2625,26910,20610,11700, 
 分配股利、利润或偿付利息所支付的现金(万元),1660,--,1550,1550,1550,--,1439,1439,1439,--,1854,1854,512,404,2920,2498,1035,537,3152,3420,2803, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,667,617,567,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),1660,0,1550,1550,1550,0,1439,1439,1439,0,32336,32286,27695,3069,12885,9436,7147,3162,30062,24030,14503, 
 筹资活动产生的现金流量净额(万元),-1660,0,-1550,-1550,-1550,0,-1439,-1439,-1439,0,2095,2145,6737,31362,-9885,-6436,-4147,-162,-4062,-5030,9497, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,-0,-0,-0,-0,0,0,0,0,-0,0,0,0,-0,-0,-0, 
 现金及现金等价物净增加额(万元),1747,2661,-2352,-2919,-788,-1290,-8762,-4344,-3783,-936,11454,2546,4922,30026,312,-877,-810,-963,-1020,-5984,7268, 
 加:期初现金及现金等价物余额(万元),4123,4123,6475,6475,6475,6475,15237,15237,15237,15237,3784,3784,3784,3784,3472,3472,3472,3472,4491,10475,3207, 
 期末现金及现金等价物余额(万元),5870,6784,4123,3557,5687,5185,6475,10893,11454,14301,15237,6330,8706,33809,3784,2594,2662,2508,3472,4491,10475, 
 净利润(万元),6025,--,8289,--,5954,--,7404,--,5077,--,7067,--,4046,--,6599,5278,3493,--,6284,6211,5853, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),96,--,1,--,74,--,11,--,73,--,-1,--,71,--,-2,111,84,--,-1,-5,-9, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2883,--,6439,--,3123,--,5240,--,2686,--,5178,--,2612,--,5295,3960,2649,--,4673,4092,3637, 
 无形资产摊销(万元),167,--,333,--,167,--,333,--,167,--,333,--,167,--,333,250,167,--,244,241,104, 
 长期待摊费用摊销(万元),175,--,247,--,88,--,156,--,96,--,217,--,108,--,216,162,108,--,172,121,155, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),0,--,--,--,33,--,--,--,206,--,--,--,39,--,-5,-2,321,--,--,-7,-15, 
 固定资产报废损失(万元),--,--,98,--,--,--,609,--,--,--,632,--,--,--,337,322,--,--,19,791,577, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-29,--,-41,--,-13,--,-130,--,-95,--,437,--,470,--,1903,1486,1019,--,2157,2424,1839, 
 投资损失(万元),-147,--,-447,--,-303,--,-106,--,--,--,-80,--,--,--,--,--,--,--,--,--,-153, 
 递延所得税资产减少(万元),-15,--,-65,--,-10,--,15,--,-9,--,622,--,185,--,-70,-68,49,--,-89,-15,-384, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),57,--,-74,--,10,--,85,--,41,--,-9,--,51,--,251,148,96,--,-24,27,-248, 
 经营性应收项目的减少(万元),-2586,--,198,--,-1554,--,-420,--,-1158,--,628,--,-1722,--,-11,-2545,-1650,--,-56,112,-122, 
 经营性应付项目的增加(万元),-417,--,3026,--,1199,--,2012,--,-76,--,-279,--,-728,--,511,967,83,--,177,-461,2418, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),6209,--,18004,--,8767,--,15210,--,7007,--,14746,--,5300,--,15357,10071,6418,--,13555,13532,13653, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5870,6784,4123,3557,5687,5185,6475,10893,11454,14301,15237,6330,8706,33809,3784,2594,2662,2508,3472,4491,10475, 
 现金的期初余额(万元),4123,4123,6475,6475,6475,6475,15237,15237,15237,15237,3784,3784,3784,3784,3472,3472,3472,3472,4491,10475,3207, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1747,2661,-2352,-2919,-788,-1290,-8762,-4344,-3783,-936,11454,2546,4922,30026,312,-877,-810,-963,-1020,-5984,7268, 

