 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 经营活动现金流出小计(万元),12140,45831,31518,20452,9990,39096,28270,18639,9391,34867,27897,17815,8984,35859,27746,18399,9292,32116,25016,16976,9325,29573,24504,15645,8508,31554,16746,28113,18408,21401, 
 经营活动产生的现金流量净额(万元),92,6379,-213,-954,-724,4202,724,-573,-1719,4615,-563,166,-1595,516,-2618,-2841,-2969,2843,-288,398,-2070,694,-1749,-761,-1407,2939,-565,3654,7106,-1279, 
 收回投资所收到的现金(万元),--,--,3120,2470,--,327,147,119,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,126, 
 取得投资收益所收到的现金(万元),50,1047,942,576,491,379,311,193,165,--,--,--,--,--,--,--,--,--,--,--,--,--,137,--,--,0,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,76,65,25,0,10,10,7,2,1,1,1,0,5,4,4,3,18,18,18,--,15,20,15,--,0,--,35,4,19, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),600,42770,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,89,--,94,23,11,41,20,34,26,35, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),650,43893,4128,3071,491,716,468,319,167,1,1,1,0,5,4,4,3,18,18,18,89,15,251,38,11,41,20,68,30,181, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1091,5355,3817,2598,1089,1753,1639,1226,598,2714,1979,1712,785,2526,2026,1617,1062,5096,4128,3904,1640,6853,5320,3339,2080,3329,1066,1424,3472,1052, 
 投资所支付的现金(万元),1729,708,708,708,654,1115,20482,22544,22248,1571,913,550,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,462,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,120,120,120,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,9, 
 支付的其他与投资活动有关的现金(万元),300,38850,--,--,180,25470,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),3120,44913,4525,3306,1924,28338,22122,23770,22846,4405,3012,2382,785,2526,2026,1617,1062,5096,4128,3904,1640,6853,5320,3339,2080,3329,1066,1424,3934,1061, 
 投资活动产生的现金流量净额(万元),-2470,-1020,-397,-235,-1432,-27622,-21654,-23451,-22678,-4404,-3011,-2381,-784,-2521,-2022,-1612,-1059,-5077,-4110,-3886,-1552,-6838,-5069,-3301,-2068,-3289,-1046,-1356,-3904,-880, 
 吸收投资收到的现金(万元),--,--,--,--,550,--,--,--,--,20653,--,--,--,--,--,--,--,--,--,--,--,31476,31476,31476,--,0,--,480,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,480,--,--, 
 取得借款收到的现金(万元),649,--,1328,550,--,--,1324,957,300,4949,4349,3880,980,5653,3480,3480,1000,6640,2680,2680,300,13202,9262,7312,5074,12363,4948,12300,8380,9665, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,2244,--,--,--,1924,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),649,2244,1328,550,550,1924,1324,957,300,25603,4349,3880,980,5653,3480,3480,1000,6640,2680,2680,300,44678,40738,38788,5074,12363,4948,12780,8380,9665, 
 偿还债务支付的现金(万元),616,--,750,550,300,--,520,301,--,8002,4073,2973,1673,6940,4960,2480,1500,6640,2780,500,--,17608,13509,3479,404,10217,3600,12400,8950,6775, 
 分配股利、利润或偿付利息所支付的现金(万元),--,628,628,628,--,629,629,603,--,641,623,576,23,882,810,707,61,2486,2333,2232,37,796,844,555,122,1269,849,1917,382,542, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,36,--,--,--,54,54,--,--,132,132,--,146,65,0,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1928,--,--,--,--,171,171,36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 筹资活动现金流出小计(万元),616,2556,1378,1178,300,629,1320,1075,36,8643,4696,3549,1696,7822,5770,3187,1561,9126,5113,2732,37,18404,14353,4034,526,11486,4449,14317,9332,7317, 
 筹资活动产生的现金流量净额(万元),33,-312,-50,-628,250,1295,4,-118,264,16960,-347,331,-716,-2169,-2290,293,-561,-2486,-2433,-52,263,26274,26385,34754,4549,877,499,-1537,-952,2348, 
 汇率变动对现金及现金等价物的影响(万元),-96,-31,10,32,10,58,49,36,30,19,13,-32,-203,-46,-135,20,25,12,-46,-20,-28,48,3,-56,-15,-59,38,-159,137,-70, 
 现金及现金等价物净增加额(万元),-2442,5015,-651,-1785,-1896,-22068,-20877,-24105,-24104,17189,-3909,-1915,-3298,-4220,-7065,-4141,-4563,-4708,-6878,-3560,-3387,20179,19571,30636,1058,468,-1074,602,2387,118, 
 加:期初现金及现金等价物余额(万元),15908,10893,10893,10893,10893,32961,32961,32961,32961,15772,15772,15772,15772,19992,20092,19992,19992,24700,24700,24700,24700,4521,4521,4521,4521,4053,4053,3451,1064,945, 
 期末现金及现金等价物余额(万元),13466,15908,10242,9108,8996,10893,12084,8856,8856,32961,11863,13856,12474,15772,13027,15851,15429,19992,17822,21140,21313,24700,24216,35157,5580,4521,2979,4053,3451,1064, 
 净利润(万元),--,4090,--,2031,--,3316,--,1775,--,3129,--,1571,--,2603,--,1450,--,3277,--,1795,--,3122,--,1705,--,3642,1658,3543,2624,1668, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,91,--,177,--,109,--,99,--,85,--,111,--,54,--,129,--,88,--,75,--,144,--,86,--,36,53,31,27,333, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1669,--,843,--,1713,--,851,--,1645,--,806,--,1561,--,767,--,1245,--,560,--,789,--,380,--,744,365,642,504,463, 
 无形资产摊销(万元),--,218,--,83,--,159,--,67,--,97,--,30,--,58,--,28,--,58,--,29,--,57,--,28,--,55,28,55,14,10, 
 长期待摊费用摊销(万元),--,124,--,58,--,87,--,39,--,79,--,47,--,82,--,39,--,63,--,24,--,46,--,23,--,47,22,4,3,1, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-37,--,-11,--,-1,--,1,--,3,--,3,--,4,--,4,--,0,--,-1,--,10,--,6,--,--,--,-4,1,18, 
 固定资产报废损失(万元),--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-124,--,--,--,-204,--,--,--,121,--,121,--,293,--,98,--,347,--,189,--,373,--,270,--,545,262,371,368,507, 
 投资损失(万元),--,-915,--,-508,--,-879,--,-490,--,-41,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,-5, 
 递延所得税资产减少(万元),--,-27,--,-9,--,-150,--,-10,--,-13,--,-15,--,-11,--,-102,--,-15,--,-2,--,-28,--,-25,--,4,-55,-16,85,35, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-809,--,-720,--,370,--,188,--,-1482,--,-1341,--,-2117,--,-2121,--,-3200,--,-848,--,-1669,--,-1052,--,-1370,-1117,-1871,-160,-2061, 
 经营性应收项目的减少(万元),--,-1210,--,-3280,--,-1918,--,-1831,--,-1095,--,-654,--,-1696,--,-2690,--,-196,--,-1911,--,-2840,--,-2402,--,1236,-712,-735,878,1130, 
 经营性应付项目的增加(万元),--,3304,--,382,--,1600,--,-1260,--,2086,--,-514,--,-315,--,-444,--,1176,--,489,--,690,--,229,--,-1998,-1068,1636,2762,-3379, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,6379,--,-954,--,4202,--,-573,--,4615,--,166,--,516,--,-2841,--,2843,--,398,--,694,--,-761,--,2939,-565,3654,7106,-1279, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),13466,15908,10242,9108,8996,10893,12084,8856,8856,32961,11863,13856,12474,15772,13027,15851,15429,19992,17822,21140,21313,24700,24216,35157,5580,4521,2979,4053,3451,--, 
 现金的期初余额(万元),15908,10893,10893,10893,10893,32961,32961,32961,32961,15772,15772,15772,15772,19992,20092,19992,19992,24700,24700,24700,24700,4521,4521,4521,4521,4053,4053,3451,1064,--, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,1064, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,945, 
 现金及现金等价物的净增加额(万元),-2442,5015,-651,-1785,-1896,-22068,-20877,-24105,-24104,17189,-3909,-1915,-3298,-4220,-7065,-4141,-4563,-4708,-6878,-3560,-3387,20179,19571,30636,1058,468,-1074,602,2387,118, 

