 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 筹资活动产生的现金流量净额(万元),-14814,-8940,-7935,117119,41682,29146,17922,19128,32689,29285,-6000,6821,6136,7497,7497,25039,25246,25284,27559,0,--,0,0,-2189,-28,-1599,-868, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,41,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-23264,-26929,-31510,45592,-15277,-20005,-2903,37948,24766,8314,-1106,1489,-1087,6077,7220,-13008,-13345,-7270,12824,3206,--,-8551,-18210,3986,12262,6778,1416, 
 加:期初现金及现金等价物余额(万元),105902,105902,105902,60309,60309,60309,60309,22362,22362,22362,25646,20872,20872,20872,20872,33880,33880,33880,33880,30674,--,30674,30674,26688,14426,7648,6232, 
 期末现金及现金等价物余额(万元),82638,78973,74391,105902,45032,40305,57406,60309,47127,30675,24540,22362,19785,26949,28093,20872,20534,26609,46704,33880,--,22123,12464,30674,26688,14426,7648, 
 净利润(万元),--,17663,--,24045,--,13920,--,14944,--,6239,--,8880,--,3464,--,7148,--,3196,--,8397,--,3689,--,9425,8957,7023,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1634,--,5321,--,2263,--,-262,--,1562,--,-601,--,-503,--,3272,--,1782,--,718,--,632,--,-159,-213,14,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,143,--,262,--,117,--,191,--,85,--,114,--,60,--,159,--,85,--,181,--,93,--,172,163,162,--, 
 无形资产摊销(万元),--,177,--,335,--,156,--,173,--,77,--,64,--,33,--,76,--,39,--,67,--,31,--,38,25,24,--, 
 长期待摊费用摊销(万元),--,475,--,619,--,318,--,405,--,217,--,277,--,126,--,167,--,71,--,57,--,15,--,27,106,212,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-7,--,-11,--,-11,--,-37,--,4,--,-138,--,1,--,-1,--,-0,--,-4,--,-5,--,7,3,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,929,--,1352,--,307,--,302,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,79,--, 
 投资损失(万元),--,-76,--,-376,--,-198,--,-309,--,-368,--,-170,--,-29,--,-2,--,--,--,50,--,50,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-378,--,-881,--,-429,--,146,--,-734,--,-359,--,108,--,-787,--,-440,--,-179,--,-162,--,7,41,-17,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,8539,--,-13137,--,-3722,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,-34733,--,-51600,--,-61425,--,13422,--,-38731,--,6145,--,830,--,-54631,--,-28260,--,-19953,--,-11341,--,-1293,5323,-1011,--, 
 经营性应付项目的增加(万元),--,4360,--,15272,--,32057,--,8947,--,18027,--,16913,--,-6270,--,7379,--,-8273,--,13839,--,-1900,--,-1301,-1916,2863,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,26,--,396,--,329,--,1186,--,730,--,--,--,931,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-1248,--,-18402,--,-16318,--,39107,--,-12890,--,31125,--,-1248,--,-37220,--,-31800,--,3172,--,-8898,--,6923,12489,9347,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),82638,78973,74391,105902,45032,40305,57406,60309,47127,30675,24540,22362,19785,26949,28093,20872,20534,26609,46704,33880,--,22123,12464,30674,26688,14426,7648, 
 现金的期初余额(万元),105902,105902,105902,60309,60309,60309,60309,22362,22362,22362,25646,20872,20872,20872,20872,33880,33880,33880,33880,30674,--,30674,30674,26688,14426,7648,6232, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-23264,-26929,-31510,45592,-15277,-20005,-2903,37948,24766,8314,-1106,1489,-1087,6077,7220,-13008,-13345,-7270,12824,3206,--,-8551,-18210,3986,12262,6778,1416, 

