 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-8,--,-1,--,59,--,49,--,-2,--,--,--,7,--,--,--,-7,--,--,--,1,--,--,--,-3,5, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,710,--,380,--,1275,--,592,--,992,--,467,--,1043,--,-483,--,257,--,--,--,-0,--,--,--,-0,33, 
 投资损失(万元),--,-1327,--,-724,--,-887,--,-197,--,-497,--,-60,--,-1417,--,-360,--,-595,--,--,--,--,--,--,--,--,-41, 
 递延所得税资产减少(万元),--,-300,--,84,--,-6,--,-22,--,-229,--,-143,--,-42,--,-25,--,-36,--,--,--,10,--,--,--,-11,12, 
 递延所得税负债增加(万元),--,47,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2731,--,417,--,-3878,--,-213,--,3697,--,3230,--,11383,--,6062,--,-5060,--,--,--,-6409,--,--,--,-1895,-776, 
 经营性应收项目的减少(万元),--,-9020,--,-16178,--,-25962,--,-13388,--,-22605,--,507,--,2880,--,-2821,--,-572,--,--,--,-5366,--,--,--,-4368,-142, 
 经营性应付项目的增加(万元),--,24068,--,13865,--,21444,--,358,--,12422,--,-8614,--,-36428,--,-18775,--,15296,--,--,--,20493,--,--,--,6395,3135, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,4,--,4,--,-68,--,-68,--,--,--,--,--,-121,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,28121,--,7720,--,2462,--,-6101,--,3858,--,1745,--,-9038,--,-9115,--,21628,--,--,--,17408,--,--,--,7363,8427, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),48702,99605,80439,88749,26300,95776,59159,42078,37127,41269,39959,36391,48525,52352,70411,31988,45687,42249,73000,24700,20037,18909,18772,7360,14963,19859,14927, 
 现金的期初余额(万元),99605,95776,95776,95776,95776,41269,41269,41269,41269,52352,52352,52352,52819,42249,46192,46192,46192,18909,18909,18909,18909,19859,19859,19859,19859,14927,8004, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-50903,3829,-15337,-7027,-69476,54507,17890,809,-4142,-11083,-12394,-15962,-4294,10103,24218,-14204,-505,23341,54092,5791,1128,-951,-1087,-12500,-4897,4933,6923, 

