 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 投资活动产生的现金流量净额(万元),-8510,-7537,-8331,-10084,-17740,-1579,-928,-1835,-741,-498,-12,-864,-1160,5810,-3615, 
 吸收投资收到的现金(万元),--,--,--,19185,19185,19185,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,3650,2000,--,--,3000,2000,1900,4600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),250,250,250,375,375,375,94,500,500,500,--,800,400,591,1271, 
 筹资活动现金流入小计(万元),250,250,250,19560,19560,19560,94,4150,2500,500,0,3800,2400,2491,5871, 
 偿还债务支付的现金(万元),--,--,--,3650,3650,54,27,3000,3000,2000,--,2000,4500,2000,4788, 
 分配股利、利润或偿付利息所支付的现金(万元),1989,1989,0,79,79,71,36,1345,768,101,144,1366,2491,2792,500, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,442,474,--,--,--,--,--,--,--,--,5607,--, 
 筹资活动现金流出小计(万元),1989,1989,0,4171,4204,126,63,4345,3768,2101,144,3366,6991,10399,5288, 
 筹资活动产生的现金流量净额(万元),-1739,-1739,250,15389,15356,19434,31,-195,-1268,-1601,-144,434,-4591,-7908,582, 
 汇率变动对现金及现金等价物的影响(万元),-14,-8,-2,15,4,2,-1,17,15,-5,0,1,-8,-2,-1, 
 现金及现金等价物净增加额(万元),-9498,-9152,-9170,8469,-908,17181,-487,737,-1385,-1400,-937,1100,-501,557,-2459, 
 加:期初现金及现金等价物余额(万元),11881,11881,11789,3413,3413,3413,3413,2676,2676,2676,2676,1576,2077,1520,3979, 
 期末现金及现金等价物余额(万元),2384,2730,2619,11881,2505,20593,2926,3413,1291,1276,1739,2676,1576,2077,1520, 
 净利润(万元),--,1290,--,3479,--,1545,572,4217,--,1734,--,4703,4634,3789,3422, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,156,--,272,--,54,-40,343,--,33,--,306,201,117,340, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,260,--,524,--,267,130,572,--,294,--,599,617,600,370, 
 无形资产摊销(万元),--,24,--,49,--,26,15,68,--,36,--,69,66,26,58, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,5,--,0,--,71,--,0,--,-3,-1,-14,4, 
 固定资产报废损失(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,0,--,82,--,74,38,166,--,101,--,174,241,392,500, 
 投资损失(万元),--,-207,--,-161,--,--,--,--,--,--,--,--,--,-102,-672, 
 递延所得税资产减少(万元),--,-23,--,-31,--,-7,7,-50,--,-5,--,-42,-27,18,-89, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-834,--,254,--,-204,-413,-527,--,-795,--,1137,-500,-27,-1145, 
 经营性应收项目的减少(万元),--,358,--,-595,--,-1642,547,-2666,--,-307,--,-4138,-2319,701,-1551, 
 经营性应付项目的增加(万元),--,-892,--,-730,--,-790,-443,556,--,-387,--,-1277,2347,-2843,-664, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,132,--,3149,--,-677,412,2750,--,704,--,1530,5258,2658,575, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),2384,2730,2619,11881,2505,20593,2926,3413,1291,1276,1739,2676,1576,2077,1520, 
 现金的期初余额(万元),11881,11881,11789,3413,3413,3413,3413,2676,2676,2676,2676,1576,2077,1520,3979, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-9498,-9152,-9170,8469,-908,17181,-487,737,-1385,-1400,-937,1100,-501,557,-2459, 

