 报告日期,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 收到的其他与投资活动有关的现金(万元),240,--,--,1617,1255,1257,140,870,460, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),160571,35811,12182,129495,196832,20297,208752,146444,94251, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8114,3795,2020,7251,6264,3070,2487,2940,6196, 
 投资所支付的现金(万元),211750,92100,12000,108290,204580,--,200780,165540,92500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,161,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),219864,95895,14020,115541,210844,3070,203428,168480,98696, 
 投资活动产生的现金流量净额(万元),-59293,-60084,-1838,13954,-14012,17227,5324,-22036,-4445, 
 吸收投资收到的现金(万元),45784,42374,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),66861,37575,22699,35465,21945,18138,34760,71536,37833, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,32466,3500,--, 
 筹资活动现金流入小计(万元),112644,79949,22699,35465,21945,18138,67226,75036,37833, 
 偿还债务支付的现金(万元),46569,20972,21735,33574,28912,23102,63934,40966,46248, 
 分配股利、利润或偿付利息所支付的现金(万元),300,157,90,3795,177,162,3149,4023,4865, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3409,18,108,--,--,--,1000,32466,--, 
 筹资活动现金流出小计(万元),50279,21147,21933,37369,29089,23264,68084,77456,51114, 
 筹资活动产生的现金流量净额(万元),62365,58802,766,-1904,-7144,-5126,-857,-2420,-13281, 
 汇率变动对现金及现金等价物的影响(万元),812,276,-158,117,297,201,417,18,-401, 
 现金及现金等价物净增加额(万元),-19574,-18670,-21437,-16511,-40384,2379,18612,-6564,1265, 
 加:期初现金及现金等价物余额(万元),26569,26569,26569,43081,43081,43081,24469,31033,29768, 
 期末现金及现金等价物余额(万元),6995,7899,5133,26569,2697,45460,43081,24469,31033, 
 净利润(万元),31422,--,12327,25724,--,18716,8755,5046,7031, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-227,--,119,53,--,92,-25,144,8, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3986,--,1793,3646,--,1762,1719,1310,844, 
 无形资产摊销(万元),108,--,48,72,--,27,33,42,45, 
 长期待摊费用摊销(万元),24,--,11,28,--,14,16,3,3, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),29,--,9,17,--,--,-6,86,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,-202,--,-202,365,-164,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-399,--,202,20,--,-75,131,406,764, 
 投资损失(万元),-677,--,-221,-1530,--,-926,-2840,-1767,-958, 
 递延所得税资产减少(万元),-11,--,-8,3,--,42,-44,-160,-73, 
 递延所得税负债增加(万元),--,--,--,--,--,--,-25,25,--, 
 存货的减少(万元),-61877,--,-22946,-37985,--,-14994,4462,11410,2092, 
 经营性应收项目的减少(万元),-18867,--,-10383,-9828,--,-6173,4893,-3032,6693, 
 经营性应付项目的增加(万元),23031,--,-1158,1999,--,2540,-3706,4525,2942, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,-10696,--,-10747,-0,-0,0, 
 经营活动产生现金流量净额(万元),-23459,--,-20206,-28679,--,-9923,13728,17874,19391, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),6995,7899,5133,26569,2697,45460,43081,24469,31033, 
 现金的期初余额(万元),26569,26569,26569,43081,43081,43081,24469,31033,29768, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-19574,-18670,-21437,-16511,-40384,2379,18612,-6564,1265, 

