 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 经营活动产生现金流量净额(万元),--,6571,--,7718,--,11126,--,835,6143,5832, 
 债务转为资本(万元),--,--,--,--,--,0,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,0,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,0,--,--,--,--, 
 现金的期末余额(万元),18308,20372,22311,18712,14264,8042,5496,7091,5796,5670, 
 现金的期初余额(万元),18712,18712,18712,8042,8042,7091,7091,5796,5670,3501, 
 现金等价物的期末余额(万元),--,--,--,--,--,0,--,--,500,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,0,--,500,0,0, 
 现金及现金等价物的净增加额(万元),-404,1660,3599,10670,6222,951,-1596,795,626,2169, 

