 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31, 
 投资活动产生的现金流量净额(万元),-7046,-56720,-38861,-28013,-27376,-109898,-92554,-69630,-28923,-75388,-46808,-24741,-18534,-33810,-16692,-10915,-2938,-7029,-5269,-3999,-2222,-10635,-18265,-14006,-5974,-16490,-13983,-4223,-3531,-7519,-11252,-3692, 
 吸收投资收到的现金(万元),690,157,7,7,--,127865,127865,128055,128050,1200,--,--,--,32648,31484,31484,--,--,--,--,--,--,--,--,--,26160,26160,26160,--,--,--,2519, 
 其中：子公司吸收少数股东投资收到的现金(万元),690,157,--,--,--,--,--,--,--,1200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),23571,147541,121924,100516,24073,341268,283901,223528,82842,227936,182729,65886,23855,30600,23100,17050,6800,14000,31900,31050,7865,11300,24700,19879,11923,8513,6500,6500,2500,35758,17881,8800, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),8484,158053,137717,139627,79939,181386,127779,83536,2311,49857,45280,20832,10932,18220,--,309,4925,13950,3136,2302,1360,13812,--,--,--,4845,5245,135,--,833,1567,1252, 
 筹资活动现金流入小计(万元),32744,305751,259649,240150,104012,650519,539545,435119,213203,278992,228009,86718,34787,81468,54584,48843,11725,27950,35036,33352,9225,25112,24700,19879,11923,39518,37905,32795,2500,36591,19448,12571, 
 偿还债务支付的现金(万元),24278,200288,170879,147493,69775,120503,120540,75429,54182,62924,127352,32783,12550,20950,15467,13650,6800,10050,19150,18400,5300,8763,750,--,5144,16500,16000,5500,--,31758,11781,2900, 
 分配股利、利润或偿付利息所支付的现金(万元),991,13032,11489,9654,5926,20609,17653,11904,5096,6438,3561,1863,804,1374,854,788,271,616,851,543,94,1225,1863,811,341,794,794,615,266,1069,601,356, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),12085,138521,102695,107927,37543,225170,161779,112728,10728,57721,22608,2192,4779,19381,717,--,4081,15333,12487,8747,3881,8880,--,3274,--,1751,1345,643,--,833,1252,1276, 
 筹资活动现金流出小计(万元),37355,351841,285063,265074,113244,366282,299972,200061,70006,127083,153521,36838,18133,41705,17039,14438,11152,25999,32489,27690,9275,18868,2613,4085,5485,19046,18139,6758,266,33659,13634,4532, 
 筹资活动产生的现金流量净额(万元),-4610,-46090,-25414,-24924,-9232,284237,239574,235058,143197,151909,74488,49880,16654,39763,37545,34406,573,1951,2547,5661,-50,6243,22087,15794,6438,20472,19765,26037,2234,2932,5814,8038, 
 汇率变动对现金及现金等价物的影响(万元),2,155,171,-33,-397,-134,-42,-33,-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-2269,-79363,-74281,-67179,-53079,39204,57643,107202,88911,44845,28818,27958,1050,548,8972,12650,-1342,-1502,-2636,-1423,466,-6461,-1601,-3240,-1451,1552,158,21243,-237,3244,-842,5531, 
 加:期初现金及现金等价物余额(万元),7492,86855,86855,86855,86855,47651,47651,47651,47651,2807,2807,2807,11901,2258,2258,2258,2258,3760,3760,3760,3760,10221,10105,10105,10105,8553,8553,8553,8553,5309,6151,620, 
 期末现金及现金等价物余额(万元),5223,7492,12575,19677,33776,86855,105294,154853,136562,47651,31624,30765,12952,2807,11230,14908,917,2258,1124,2337,4227,3760,8504,6865,8654,10105,8711,29796,8316,8553,5309,6151, 
 净利润(万元),--,-285930,--,-33732,--,-17169,--,4068,--,7646,--,1655,--,-40,--,-32,--,1052,--,277,--,-1672,--,-1308,--,4174,--,2382,--,4165,3746,2852, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,120240,--,5479,--,16603,--,1096,--,1401,--,138,--,-25,--,-78,--,88,--,74,--,4,--,-8,--,36,--,17,--,10,-88,-11, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,27865,--,14528,--,22731,--,8494,--,12213,--,3688,--,2436,--,1100,--,1877,--,958,--,1441,--,714,--,964,--,453,--,707,554,333, 
 无形资产摊销(万元),--,1115,--,706,--,760,--,411,--,577,--,249,--,193,--,50,--,104,--,50,--,190,--,116,--,115,--,57,--,113,89,6, 
 长期待摊费用摊销(万元),--,7169,--,1941,--,3755,--,733,--,1095,--,1595,--,269,--,108,--,124,--,208,--,141,--,58,--,89,--,125,--,85,111,56, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,5577,--,-118,--,-60,--,12,--,-10,--,2,--,-2,--,--,--,-135,--,--,--,-1889,--,--,--,2,--,5,--,13,92,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,32850,--,14149,--,22299,--,10026,--,8166,--,1863,--,1138,--,788,--,1383,--,568,--,1103,--,811,--,794,--,615,--,1232,928,367, 
 投资损失(万元),--,688,--,441,--,2357,--,1569,--,2341,--,-2423,--,76,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,7741,--,-2662,--,-5391,--,-1856,--,-3038,--,-376,--,-894,--,-191,--,126,--,-252,--,-412,--,-330,--,-109,--,-4,--,-13,-154,-70, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-4330,--,-3067,--,-47219,--,-40410,--,-27316,--,-6265,--,-2954,--,-2554,--,-2065,--,325,--,-1534,--,-624,--,-4780,--,-2019,--,-464,23,-3507, 
 经营性应收项目的减少(万元),--,147674,--,10688,--,-234912,--,-107486,--,-89522,--,-12823,--,-8919,--,-57,--,-5491,--,-4422,--,3489,--,4240,--,-1844,--,-3132,--,-433,1360,217, 
 经营性应付项目的增加(万元),--,-37368,--,-22562,--,101246,--,65149,--,55019,--,15516,--,3420,--,-9976,--,6637,--,-873,--,-2931,--,1361,--,-1872,--,930,--,2416,-2065,932, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,-249,--,--,--,-125,--,--,--,-125,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,23292,--,-14209,--,-135001,--,-58193,--,-31676,--,2818,--,-5405,--,-10841,--,3576,--,-3086,--,-2069,--,-5029,--,-2430,--,-572,--,7831,4596,1184, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5223,7492,12575,19677,33776,86855,105294,154853,136562,47651,31624,30765,12952,2807,11230,14908,917,2258,1124,2337,4227,3760,8504,6865,8654,10105,8711,29796,8316,8553,5309,6151, 
 现金的期初余额(万元),7492,86855,86855,86855,86855,47651,47651,47651,47651,2807,2807,2807,11901,2258,2258,2258,2258,3760,3760,3760,3760,10221,10105,10105,10105,8553,8553,8553,8553,5309,6151,620, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2269,-79363,-74281,-67179,-53079,39204,57643,107202,88911,44845,28818,27958,1050,548,8972,12650,-1342,-1502,-2636,-1423,466,-6461,-1601,-3240,-1451,1552,158,21243,-237,3244,-842,5531, 

