 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 经营活动产生的现金流量净额(万元),-4314,-3784,-3755,1986,-4229,-4340,-5397,7236,2401,4976,2902, 
 收回投资所收到的现金(万元),--,--,0,--,--,--,--,--,410,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,2,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,1,8,9,--,--,2,393,23,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1,1,1,8,9,0,0,2,805,23,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),695,231,150,658,544,142,74,403,1170,1066,2325, 
 投资所支付的现金(万元),10000,--,--,--,--,--,--,--,--,420,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),10695,231,150,658,544,142,74,403,1170,1486,2325, 
 投资活动产生的现金流量净额(万元),-10694,-230,-149,-650,-535,-142,-74,-401,-366,-1463,-2325, 
 吸收投资收到的现金(万元),25656,23776,--,--,--,--,--,--,--,1001,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),300,300,--,600,500,500,--,800,1300,1000,1000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),25956,24076,0,600,500,500,0,800,1300,2001,1000, 
 偿还债务支付的现金(万元),500,500,--,800,800,500,--,800,1000,1500,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2465,2461,1999,3880,3874,3868,3858,798,1801,638,10, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1024,585,--,124,94,30,--,280,10,30,--, 
 筹资活动现金流出小计(万元),3989,3546,1999,4803,4768,4398,3858,1878,2811,2168,10, 
 筹资活动产生的现金流量净额(万元),21967,20530,-1999,-4203,-4268,-3898,-3858,-1078,-1511,-167,990, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),6958,16516,-5903,-2868,-9032,-8379,-9329,5757,524,3346,1566, 
 加:期初现金及现金等价物余额(万元),10683,10683,10683,13551,13551,13551,13551,7794,7270,3923,2357, 
 期末现金及现金等价物余额(万元),17641,27199,4780,10683,4519,5171,4222,13551,7794,7270,3923, 
 净利润(万元),--,635,--,4835,--,436,--,4903,461,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,243,--,238,--,213,--,350,-23,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,281,--,517,--,257,--,496,261,--,--, 
 无形资产摊销(万元),--,21,--,43,--,21,--,34,26,--,--, 
 长期待摊费用摊销(万元),--,22,--,42,--,10,--,19,22,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,--,-2,--,-0,--,-1,-17,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,13,--,32,--,20,--,41,33,--,--, 
 投资损失(万元),--,0,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,103,--,-83,--,64,--,17,-268,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-185,--,282,--,338,--,-584,481,--,--, 
 经营性应收项目的减少(万元),--,-2945,--,-2064,--,-1820,--,-1418,1159,--,--, 
 经营性应付项目的增加(万元),--,-1973,--,-1935,--,-3881,--,3112,-389,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,81,--,--,--,268,654,--,--, 
 经营活动产生现金流量净额(万元),--,-3784,--,1986,--,-4340,--,7236,2401,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),17641,27199,4780,10683,4519,5171,4222,13551,7794,7270,3923, 
 现金的期初余额(万元),10683,10683,10683,13551,13551,13551,13551,7794,7270,3923,2357, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),6958,16516,-5903,-2868,-9032,-8379,-9329,5757,524,3346,1566, 

