 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,0,--,8,--,--,0,11,11,11,3,3,3,32,80,65,--,--,245,205,205,133,757,167,--, 
 收到的其他与经营活动有关的现金(万元),8405,5592,7955,7523,7070,85,5207,646,611,33,1536,439,336,307,879,498,197,101,1559,1277,938,49,2785,159,84,35,347,1408,3434, 
 经营活动现金流入小计(万元),80448,32843,152980,95853,57417,14454,83430,36698,20192,10993,75028,6077,3507,1739,14510,11864,7223,3522,23419,18034,12935,6178,43509,34282,28107,16111,44559,34336,28770, 
 购买商品、接受劳务支付的现金(万元),8330,5389,19664,15575,8070,3075,8837,12041,8372,1351,17948,3161,1977,1244,6936,5750,4556,2348,13941,10039,6787,3905,26625,23140,18949,10166,31199,24263,16051, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6187,3613,10098,7617,5420,3123,9187,7132,4856,2843,8135,1950,1370,788,3247,2524,1745,1023,3960,3156,2258,1388,4247,3468,2190,1574,3393,2244,1832, 
 支付的各项税费(万元),10703,3815,17294,12446,8180,3624,10455,6358,4144,2289,9552,698,425,178,1211,884,716,249,2257,1936,1398,694,2927,2461,1929,803,3204,2520,1017, 
 支付的其他与经营活动有关的现金(万元),30882,11288,57335,41440,23409,7457,25299,7590,7197,4840,20678,940,623,327,1379,1040,428,138,1329,1012,760,452,2257,1959,1528,837,2442,3986,3878, 
 经营活动现金流出小计(万元),56102,24105,104391,77078,45079,17279,53778,33120,24569,11324,56314,6749,4396,2536,12772,10199,7445,3758,21488,16143,11203,6439,36055,31028,24597,13381,40239,33014,22777, 
 经营活动产生的现金流量净额(万元),24347,8738,48589,18775,12338,-2825,29652,3578,-4377,-331,18714,-672,-889,-797,1738,1666,-222,-236,1932,1890,1731,-261,7454,3254,3510,2730,4320,1322,5993, 
 收回投资所收到的现金(万元),--,--,1149,1149,1149,--,--,--,--,--,10300,1570,--,1670,--,7900,--,--,--,--,--,--,--,--,--,--,300,--,--, 
 取得投资收益所收到的现金(万元),4297,2386,7858,4870,3023,2487,2707,--,--,--,0,270,185,71,460,189,--,--,--,--,--,--,--,--,--,--,90,30,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6501,6501,59,--,--,--,16,4,4,--,44,--,--,--,33,29,29,11,4,--,--,--,0,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),665456,1531,848616,10569,4424,--,21886,22390,19318,820,36436,--,--,--,120,--,--,--,--,--,--,--,1495,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),676254,10419,857682,16588,8597,2487,24608,22394,19322,820,46779,1840,185,1741,613,8118,29,11,4,0,0,0,1496,0,0,0,390,30,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),20849,6011,31901,14406,9090,644,5622,4357,2769,281,6833,120,120,11,330,197,171,157,3687,3481,2405,1322,1950,722,479,294,1294,531,7170, 
 投资所支付的现金(万元),11349,11349,6072,2600,2600,--,1200,3250,1180,2000,8715,--,1430,--,14300,22500,6500,6000,--,--,--,--,--,--,--,--,--,--,300, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,1180,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),636100,14900,858200,7800,0,4000,195300,--,--,6,20500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,31,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),668299,32260,896173,24806,11690,4644,203302,7607,3949,2287,36048,120,1550,11,14630,22697,6671,6157,3687,3481,2405,1322,1950,722,479,294,1294,562,7470, 
 投资活动产生的现金流量净额(万元),7956,-21841,-38490,-8218,-3093,-2157,-178693,14787,15373,-1467,10731,1720,-1365,1730,-14017,-14579,-6642,-6145,-3682,-3481,-2405,-1322,-455,-722,-479,-294,-904,-532,-7470, 
 吸收投资收到的现金(万元),--,--,3262,3262,3262,--,120,--,--,--,161676,--,--,--,--,--,--,--,--,--,--,--,41261,40341,40341,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,120,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,5000,2000,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,7700,4970,3000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,25,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,300,300, 
 筹资活动现金流入小计(万元),0,0,3262,3262,3262,0,145,25,0,0,166676,2000,2000,2000,0,0,0,0,0,0,0,0,41261,40341,40341,0,7900,5270,3300, 
 偿还债务支付的现金(万元),--,--,550,550,550,550,5650,6660,5000,--,15000,2000,2000,--,--,--,0,--,--,--,--,--,7700,7700,7700,1700,6970,3500,2000, 
 分配股利、利润或偿付利息所支付的现金(万元),38948,--,28961,26272,26117,--,14570,14557,17,17,325,510,510,5,1040,1040,953,--,1440,1441,1321,--,1761,1761,1761,1677,1386,382,348, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4687,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),38948,0,29511,26822,26667,550,20220,21217,5017,17,15325,2510,2510,5,1040,1040,953,0,1440,1441,1321,0,14148,9461,9461,3377,8356,3882,2348, 
 筹资活动产生的现金流量净额(万元),-38948,0,-26250,-23560,-23405,-550,-20075,-21192,-5017,-17,151352,-510,-510,1995,-1040,-1040,-953,0,-1440,-1441,-1321,0,27113,30880,30880,-3377,-456,1388,952, 
 汇率变动对现金及现金等价物的影响(万元),93,-171,-251,-184,-94,-26,189,87,51,--,120,40,17,20,10,2,2,2,-44,-26,-19,-4,1,11,14,9,-86,-63,6, 
 现金及现金等价物净增加额(万元),-6552,-13274,-16402,-13188,-14254,-5558,-168928,-2740,6030,-1814,180917,578,-2747,2949,-13309,-13951,-7815,-6379,-3235,-3058,-2013,-1587,34114,33423,33925,-932,2875,2116,-520, 
 加:期初现金及现金等价物余额(万元),21542,21542,37944,37944,37944,37944,206871,206871,206871,206871,25954,23560,23560,23560,36869,36869,36869,36869,40103,40103,40103,40103,5989,5989,5989,5989,3115,999,1519, 
 期末现金及现金等价物余额(万元),14990,8268,21542,24756,23689,32386,37944,204131,212901,205057,206871,24138,20813,26508,23560,22917,29054,30489,36869,37045,38090,38516,40103,39412,39915,5058,5989,3115,999, 
 净利润(万元),25864,--,56767,--,26457,--,42859,--,12774,--,29308,--,263,--,1418,--,962,--,3574,--,2196,--,6880,--,4969,--,7272,4787,3336, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),784,--,1181,--,574,--,-468,--,412,--,2462,--,81,--,214,--,91,--,206,--,58,--,85,--,17,--,17,97,-65, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1456,--,2822,--,1395,--,2471,--,1214,--,1976,--,479,--,968,--,484,--,856,--,418,--,697,--,338,--,604,586,502, 
 无形资产摊销(万元),364,--,737,--,364,--,735,--,367,--,723,--,37,--,59,--,29,--,54,--,25,--,49,--,25,--,48,78,82, 
 长期待摊费用摊销(万元),62,--,5,--,2,--,2,--,47,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-3,--,-14,--,0,--,-1,--,4,--,135,--,--,--,-29,--,-26,--,11,--,--,--,-0,--,--,--,4,1,47, 
 固定资产报废损失(万元),0,--,532,--,--,--,5,--,--,--,55,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-241,--,-7,--,-210,--,-1055,--,-1992,--,-7,--,13,--,-10,--,-2,--,44,--,20,--,184,--,171,--,487,445,342, 
 投资损失(万元),-4241,--,-7423,--,-3023,--,-2524,--,118,--,-16,--,-97,--,-438,--,--,--,--,--,--,--,--,--,--,--,-90,-68,--, 
 递延所得税资产减少(万元),-471,--,-2676,--,--,--,-634,--,--,--,-484,--,-12,--,-32,--,-14,--,-28,--,-9,--,-13,--,-3,--,-3,-17,8, 
 递延所得税负债增加(万元),--,--,94,--,--,--,-60,--,--,--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-2624,--,2698,--,-1030,--,1989,--,-1180,--,-6499,--,1021,--,49,--,-93,--,1014,--,1108,--,-3326,--,-3594,--,-2611,-4817,424, 
 经营性应收项目的减少(万元),-4233,--,-16435,--,-19755,--,-17318,--,-10027,--,-5542,--,-111,--,-163,--,-1209,--,-481,--,-1196,--,893,--,1240,--,-652,-642,1666, 
 经营性应付项目的增加(万元),2066,--,9982,--,5717,--,6854,--,-6113,--,-4222,--,-2100,--,-11,--,-222,--,-2758,--,-1062,--,87,--,346,--,-757,953,-383, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),5564,--,325,--,1847,--,-3204,--,--,--,827,--,-463,--,-286,--,-224,--,-560,--,173,--,1917,--,--,--,--,-79,34, 
 经营活动产生现金流量净额(万元),24347,--,48589,--,12338,--,29652,--,-4377,--,18714,--,-889,--,1738,--,-222,--,1932,--,1731,--,7454,--,3510,--,4320,1322,5993, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),14990,8268,21542,24756,23689,32386,37944,204131,212901,205057,206871,24138,20813,26508,23560,22917,29054,30489,36869,37045,38090,38516,40103,39412,39915,5058,5989,3115,999, 
 现金的期初余额(万元),21542,21542,37944,37944,37944,37944,206871,206871,206871,206871,25954,23560,23560,23560,36869,36869,36869,36869,40103,40103,40103,40103,5989,5989,5989,5989,3115,999,1519, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6552,-13274,-16402,-13188,-14254,-5558,-168928,-2740,6030,-1814,180917,578,-2747,2949,-13309,-13951,-7815,-6379,-3235,-3058,-2013,-1587,34114,33423,33925,-932,2875,2116,-520, 

