 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,10,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,30,36,100, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),4933,3343,10343,8006,8532,5249,14228, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),948,894,1667,1157,3527,2770,1983, 
 投资所支付的现金(万元),1700,1700,8000,7300,9015,6470,17850, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,100, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2648,2594,9667,8457,12542,9240,19933, 
 投资活动产生的现金流量净额(万元),2285,749,676,-452,-4010,-3991,-5705, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),256,256,807,607,2009,900,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),256,256,807,607,2009,900,0, 
 偿还债务支付的现金(万元),724,657,1322,232,171,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1132,1132,1800,1214,782,982,1080, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),23,23,129,128,--,--,--, 
 筹资活动现金流出小计(万元),1879,1812,3251,1573,953,982,1080, 
 筹资活动产生的现金流量净额(万元),-1623,-1556,-2444,-966,1056,-82,-1080, 
 汇率变动对现金及现金等价物的影响(万元),-84,-84,85,-8,83,-24,-8, 
 现金及现金等价物净增加额(万元),2843,706,1830,966,778,246,-2619, 
 加:期初现金及现金等价物余额(万元),5152,5152,3321,3321,2543,2298,4917, 
 期末现金及现金等价物余额(万元),7995,5857,5152,4287,3321,2543,2298, 
 净利润(万元),--,1400,3788,--,3149,3143,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),--,64,263,--,377,300,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,235,459,--,332,298,--, 
 无形资产摊销(万元),--,28,56,--,56,56,--, 
 长期待摊费用摊销(万元),--,5,10,--,2,3,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,-1,--,-2,13,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),--,135,13,--,-54,24,--, 
 投资损失(万元),--,-63,-74,--,-166,-174,--, 
 递延所得税资产减少(万元),--,4,-5,--,-68,-28,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),--,-636,-70,--,-403,-24,--, 
 经营性应收项目的减少(万元),--,240,-906,--,-12,506,--, 
 经营性应付项目的增加(万元),--,184,-21,--,439,226,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1597,3513,--,3650,4342,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),7995,5857,5152,4287,3321,2543,2298, 
 现金的期初余额(万元),5152,5152,3321,3321,2543,2298,4917, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2843,706,1830,966,778,246,-2619, 

