 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2736,1561,2025,1665,1046,2002,920,2230,795,3544, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,300,150,750, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),44300,2000,1500,600,600,--,--,325,1130,450, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),47036,3561,3525,2265,1646,2002,920,2855,2075,4744, 
 投资活动产生的现金流量净额(万元),-43525,-49,-3491,1538,-1644,-1997,-919,-1498,-922,-2636, 
 吸收投资收到的现金(万元),48317,--,--,--,--,11,11,--,--,1092, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,11,11,--,--,--, 
 取得借款收到的现金(万元),4900,4900,5400,5400,3600,5250,4510,6786,8000,9260, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,320, 
 筹资活动现金流入小计(万元),53217,4900,5400,5400,3600,5261,4521,6786,8000,10672, 
 偿还债务支付的现金(万元),8300,5400,4350,4350,4350,6690,4790,6996,8930,7780, 
 分配股利、利润或偿付利息所支付的现金(万元),5522,4359,3742,4039,3140,1872,1730,1739,1956,819, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,150,--,150,--,--,466,140,294, 
 筹资活动现金流出小计(万元),13822,9759,8242,8389,7640,8562,6520,9201,11026,8893, 
 筹资活动产生的现金流量净额(万元),39395,-4859,-2842,-2989,-4040,-3301,-1999,-2415,-3026,1779, 
 汇率变动对现金及现金等价物的影响(万元),--,-97,278,--,75,-183,74,-8,-36,-11, 
 现金及现金等价物净增加额(万元),-2800,-4099,4358,651,-608,251,-2250,3026,-806,887, 
 加:期初现金及现金等价物余额(万元),9568,9405,5047,5119,5047,4796,4796,1769,2575,1689, 
 期末现金及现金等价物余额(万元),6768,5306,9405,5770,4439,5047,2546,4796,1769,2575, 
 净利润(万元),--,5122,10733,--,4744,10237,--,6126,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,463,83,--,103,497,--,52,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,569,944,--,469,884,--,799,--,--, 
 无形资产摊销(万元),--,24,34,--,17,23,--,18,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,2,171,--,0,-1,--,9,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,116,213,--,108,329,--,418,--,--, 
 投资损失(万元),--,-11,-9,--,-2,-2,--,-1,--,--, 
 递延所得税资产减少(万元),--,-70,58,--,-17,-57,--,7,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1417,-1189,--,-1180,1742,--,-3314,--,--, 
 经营性应收项目的减少(万元),--,-6860,-1254,--,1009,-6335,--,-2151,--,--, 
 经营性应付项目的增加(万元),--,2970,627,--,-250,-1585,--,4984,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,907,10413,--,5001,5731,--,6947,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),6768,5306,9405,5770,4439,5047,2546,4796,1769,2575, 
 现金的期初余额(万元),9568,9405,5047,5119,5047,4796,4796,1769,2575,1689, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2800,-4099,4358,651,-608,251,-2250,3026,-806,887, 

