 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-03-31,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,4,--,--,--,50,36,--,--,10,--,--,--,--,--,--,--,--,--,--,12,--,--,--,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),36,15,105,31,31,80,137,36,36,9559,--,--,--,--,--,--,--,290,290,--,1075,1075,2191,1547,263, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),36,19,105,31,31,130,173,36,36,9569,0,0,0,0,0,0,0,290,290,--,1087,1075,2191,1547,266, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1406,4063,2052,1003,325,17085,15839,14472,12486,10124,7060,4586,2221,2698,1579,1500,972,4605,2368,--,3220,1397,772,329,402, 
 投资所支付的现金(万元),--,--,--,--,--,7185,--,--,--,--,--,--,2000,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,7185,7185,--,66209,38096,38096,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),4559,30036,5101,5074,--,75,101,101,102,2,--,--,--,--,--,--,0,--,306,--,290,1258,1075,2191,1547, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5965,34099,7152,6077,325,24345,23125,21759,12587,76335,45156,42682,4221,2698,1579,1500,972,4605,2674,--,3510,2655,1847,2520,1949, 
 投资活动产生的现金流量净额(万元),-5929,-34080,-7047,-6046,-295,-24215,-22953,-21723,-12551,-66766,-45156,-42682,-4221,-2698,-1579,-1500,-972,-4315,-2384,-137,-2424,-1580,344,-973,-1684, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,33000,33000,--,--,--,--,--,--,--,--,3000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),5785,28562,21378,14638,6057,31498,27526,17603,12705,34831,11548,6163,--,--,--,--,--,--,--,--,--,--,1000,1864,5954, 
 发行债券收到的现金(万元),--,34801,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,17,--,--,--,306,--,--,--,1649,1649,1649,--,35,--,--,--,72,72,--,618,--,--,--,--, 
 筹资活动现金流入小计(万元),5785,63381,21378,14638,6057,31804,27526,17603,12705,36480,13197,7812,0,33035,33000,0,0,72,72,--,618,0,1000,4864,5954, 
 偿还债务支付的现金(万元),4106,25480,20688,17256,6600,22202,18772,13905,5620,400,215,200,--,--,--,--,--,--,--,--,--,--,2264,4342,5802, 
 分配股利、利润或偿付利息所支付的现金(万元),461,3192,2752,807,396,3005,2462,793,353,1738,1683,84,--,1650,1650,1650,1331,1575,1575,--,1875,1875,1541,1110,775, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,4655,2000,1000,1000,1649,1649,1649,1649,--,--,--,--,672,672,15,14,45,31,--,52,21,51,--,--, 
 筹资活动现金流出小计(万元),4567,33327,25440,19063,7996,26855,22883,16347,7621,2138,1898,284,0,2322,2322,1665,1345,1620,1606,--,1927,1896,3856,5453,6577, 
 筹资活动产生的现金流量净额(万元),1218,30053,-4062,-4426,-1940,4949,4642,1256,5083,34342,11299,7528,0,30712,30678,-1665,-1345,-1548,-1534,-1199,-1309,-1896,-2856,-588,-623, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-3545,6269,-4188,-6175,-1010,-9137,-8416,-16308,-11493,-25538,-31595,-30827,-2077,33749,34750,102,-381,1560,-565,13842,6718,2334,4469,3130,-75, 
 加:期初现金及现金等价物余额(万元),21623,15354,15354,15354,15354,24491,24491,24491,24491,50029,50029,50029,50029,16280,16280,16280,16280,14720,14720,--,8002,8002,3534,403,479, 
 期末现金及现金等价物余额(万元),18078,21623,11167,9179,14344,15354,16075,8183,12999,24491,18434,19202,47952,50029,51031,16383,15899,16280,14156,--,14720,10336,8002,3534,403, 
 净利润(万元),--,10634,--,5425,--,9478,--,4375,--,8111,--,4074,--,8019,--,4730,--,8055,--,--,7858,3924,6969,4798,2410, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-0,--,10,--,80,--,133,--,43,--,4,--,-161,--,-13,--,16,--,--,205,30,-9,16,53, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3253,--,1617,--,2887,--,1360,--,1345,--,518,--,908,--,453,--,672,--,--,645,323,618,578,542, 
 无形资产摊销(万元),--,341,--,170,--,345,--,174,--,140,--,36,--,47,--,23,--,47,--,--,47,23,47,44,43, 
 长期待摊费用摊销(万元),--,8,--,4,--,115,--,96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-0,--,--,--,11,--,-5,--,31,--,--,--,--,--,--,--,--,--,--,-10,--,--,--,-2, 
 固定资产报废损失(万元),--,41,--,18,--,11,--,30,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1819,--,805,--,1733,--,818,--,392,--,84,--,--,--,--,--,--,--,--,--,--,41,75,150, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-754,--,-119,--,-65,--,-191,--,20,--,-1,--,24,--,2,--,-2,--,--,-31,-5,1,-2,4, 
 递延所得税负债增加(万元),--,-79,--,-30,--,-446,--,-109,--,-24,--,-5,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2971,--,-2731,--,272,--,-916,--,-3086,--,-2268,--,329,--,1253,--,1304,--,--,-128,1850,-1073,-848,-1139, 
 经营性应收项目的减少(万元),--,-583,--,2370,--,1952,--,6713,--,-1944,--,-388,--,-2098,--,-849,--,-2609,--,--,-2029,-1604,1563,-1993,-2834, 
 经营性应付项目的增加(万元),--,-1340,--,-3203,--,-6209,--,-8355,--,1999,--,2273,--,-1334,--,-2332,--,-59,--,--,3894,1268,-1177,2023,3005, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-72,--,-37,--,-35,--,35,--,-143,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,10296,--,4297,--,10130,--,4158,--,6887,--,4327,--,5735,--,3268,--,7423,--,--,10450,5810,6981,4692,2232, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),18078,21623,11167,9179,14344,15354,16075,8183,12999,24491,18434,19202,47952,50029,51031,16383,15899,16280,14156,--,14720,10336,8002,3534,403, 
 现金的期初余额(万元),21623,15354,15354,15354,15354,24491,24491,24491,24491,50029,50029,50029,50029,16280,16280,16280,16280,14720,14720,--,8002,8002,3534,403,479, 
 现金等价物的期末余额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-3545,6269,-4188,-6175,-1010,-9137,-8416,-16308,-11493,-25538,-31595,-30827,-2077,33749,34750,102,-381,1560,-565,--,6718,2334,4469,3130,-75, 

