 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-21091,-14437,-4839,10194,-7778,29764,-11777,1642,-2735,-2121,-6254,-7567,9719,-20418,15946, 
 加:期初现金及现金等价物余额(万元),25641,25641,25641,15447,15447,15447,15447,13805,13805,13805,13805,21372,11653,32071,16125, 
 期末现金及现金等价物余额(万元),4550,11204,20802,25641,7669,45211,3670,15447,11070,11684,7551,13805,21372,11653,32071, 
 净利润(万元),--,6450,--,9661,--,3823,--,10395,--,4737,--,10595,8968,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2,--,369,--,22,--,-50,--,58,--,-18,109,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1616,--,6105,--,3959,--,7998,--,4012,--,5164,3529,--,--, 
 无形资产摊销(万元),--,232,--,515,--,269,--,515,--,386,--,872,722,--,--, 
 长期待摊费用摊销(万元),--,2175,--,3951,--,1760,--,3415,--,1662,--,2853,1723,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,-342,--,1,--,-526,--,--,--,-15,0,--,--, 
 固定资产报废损失(万元),--,-0,--,--,--,--,--,--,--,--,--,--,1,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,899,--,2396,--,1554,--,3813,--,2067,--,3025,2498,--,--, 
 投资损失(万元),--,--,--,-67,--,-67,--,-112,--,-112,--,-36,-88,--,--, 
 递延所得税资产减少(万元),--,162,--,118,--,-25,--,-276,--,-180,--,-190,-1,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,187,--,-392,--,692,--,1494,--,2041,--,-801,-34,--,--, 
 经营性应收项目的减少(万元),--,-1717,--,-324,--,2676,--,-9088,--,-1154,--,-1092,2726,--,--, 
 经营性应付项目的增加(万元),--,-4899,--,-17766,--,-27948,--,12002,--,-181,--,8297,7059,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,-1500,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,5106,--,4225,--,-13285,--,29580,--,11837,--,28654,27212,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),4550,11204,20802,25641,7669,45211,3670,15447,11070,11684,7551,13805,21372,11653,32071, 
 现金的期初余额(万元),25641,25641,25641,15447,15447,15447,15447,13805,13805,13805,13805,21372,11653,32071,16125, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-21091,-14437,-4839,10194,-7778,29764,-11777,1642,-2735,-2121,-6254,-7567,9719,-20418,15946, 

