 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31, 
 投资活动现金流出小计(万元),156693,140255,89339,37144,140501,86834,49806,19214,49851,39609,33433,14798,90630,76040,58822,3183,21767,5885,7087,2026,11438,7304,3637,7363,11690, 
 投资活动产生的现金流量净额(万元),-16088,-46773,-43418,-20024,-13004,-28016,-19169,-13158,445,2642,-1777,2418,-33518,-33214,-30420,-3027,-21746,-5882,-7084,-2026,-11398,-7288,-3607,-7251,-2730, 
 吸收投资收到的现金(万元),1768,855,800,820,6249,6128,6128,--,--,--,--,--,--,--,--,--,77681,79056,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,855,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),77400,66988,47302,10270,21830,21700,16000,--,21000,20000,15000,--,26200,26200,25000,10000,18000,17500,10000,500,27500,22000,14500,20014,11000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,150,--, 
 筹资活动现金流入小计(万元),79168,67843,48102,11090,28079,27828,22128,0,21000,20000,15000,0,26200,26200,25000,10000,95681,96556,10000,500,27500,22000,14500,20164,11000, 
 偿还债务支付的现金(万元),65830,27700,16034,--,21001,20480,15000,--,21202,21200,20500,5000,6002,1000,500,500,46500,15000,7000,500,18003,16000,7000,10501,4000, 
 分配股利、利润或偿付利息所支付的现金(万元),11219,10433,9789,286,7650,7344,7144,218,6111,5732,5584,227,4592,3907,3876,58,5186,5171,4374,230,1088,1233,544,1194,3211, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,226,--,--,209,209,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1020, 
 筹资活动现金流出小计(万元),77049,38133,25823,286,28651,27824,22144,218,27314,26932,26084,5227,10595,4907,4376,558,51686,20171,11374,730,19091,17233,7544,11696,8231, 
 筹资活动产生的现金流量净额(万元),2119,29710,22279,10804,-571,4,-17,-218,-6314,-6932,-11084,-5227,15605,21293,20624,9442,43995,76385,-1374,-230,8409,4767,6956,8468,2769, 
 汇率变动对现金及现金等价物的影响(万元),11,-5,-6,-8,-13,-6,-5,-1,7,1,0,--,2,--,--,--,--,--,--,--,--,--,--,--,-0, 
 现金及现金等价物净增加额(万元),18713,-46097,-50442,-21929,15441,-50656,-38059,-28037,21386,-13859,-26310,-7263,-6139,-33141,-26523,-4676,23096,50512,-19219,-8831,-312,-19238,-12966,16662,-3145, 
 加:期初现金及现金等价物余额(万元),89267,89267,89267,89267,73827,73827,73827,73827,52441,53026,52441,52441,58580,59812,59812,58580,35484,35484,35484,35484,35795,35795,35795,19133,22278, 
 期末现金及现金等价物余额(万元),107980,43171,38825,67338,89267,23171,35768,45790,73827,39167,26130,45177,52441,26671,33289,53903,58580,85996,16264,26653,35484,16557,22829,35795,19133, 
 净利润(万元),40583,--,17097,--,30121,--,12207,--,21243,--,9243,--,16032,--,7458,--,16596,--,--,3907,14990,--,--,13645,12184, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),17253,--,6599,--,12938,--,4702,--,6407,--,1784,--,6323,--,1680,--,5494,--,--,-137,5527,--,--,4664,2006, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4722,--,1972,--,3715,--,1832,--,2869,--,1307,--,2501,--,1194,--,1570,--,--,300,1044,--,--,1148,974, 
 无形资产摊销(万元),767,--,409,--,764,--,364,--,560,--,228,--,390,--,190,--,288,--,--,105,392,--,--,348,216, 
 长期待摊费用摊销(万元),771,--,290,--,624,--,333,--,530,--,261,--,350,--,101,--,36,--,--,9,36,--,--,9,16, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-11,--,-3,--,-21,--,-4,--,-134,--,-89,--,11,--,2,--,33,--,--,--,-2,--,--,8,-26, 
 固定资产报废损失(万元),14,--,--,--,1,--,1,--,--,--,-0,--,2,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),2091,--,800,--,1007,--,491,--,834,--,363,--,926,--,290,--,1236,--,--,230,977,--,--,785,493, 
 投资损失(万元),-3315,--,-1313,--,-2216,--,-1352,--,-1115,--,-766,--,-1151,--,-741,--,-373,--,--,-22,-502,--,--,-462,-754, 
 递延所得税资产减少(万元),-2926,--,-1291,--,-2108,--,-725,--,-923,--,-276,--,-1105,--,-730,--,-869,--,--,-1,-656,--,--,-750,-341, 
 递延所得税负债增加(万元),-68,--,-34,--,-69,--,-34,--,-73,--,-26,--,-1183,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-1588,--,-10769,--,-13322,--,-10422,--,-3858,--,-2269,--,-9770,--,-7198,--,-1335,--,--,-458,-812,--,--,-2261,-5595, 
 经营性应收项目的减少(万元),-132521,--,-75617,--,-64375,--,-28261,--,-35790,--,-11731,--,-25545,--,-16646,--,-26744,--,--,4229,-35419,--,--,-38627,-21562, 
 经营性应付项目的增加(万元),105765,--,31837,--,61348,--,2001,--,36768,--,-11479,--,24073,--,-2327,--,4914,--,--,-14737,17104,--,--,36939,9203, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),1134,--,724,--,620,--,--,--,-71,--,--,--,-81,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),32671,--,-29298,--,29029,--,-18868,--,27248,--,-13450,--,11771,--,-16727,--,847,--,--,-6576,2678,--,--,15445,-3184, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),107980,43171,38825,67338,89267,23171,35768,45790,73827,39167,26130,45177,52441,26671,33289,53903,58580,85996,16264,26653,35484,16557,22829,35795,19133, 
 现金的期初余额(万元),89267,89267,89267,89267,73827,73827,73827,73827,52441,53026,52441,52441,58580,59812,59812,58580,35484,35484,35484,35484,35795,35795,35795,19133,22278, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),18713,-46097,-50442,-21929,15441,-50656,-38059,-28037,21386,-13859,-26310,-7263,-6139,-33141,-26523,-4676,23096,50512,-19219,-8831,-312,-19238,-12966,16662,-3145, 

