 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31, 
 加:期初现金及现金等价物余额(万元),13575,13575,13575,11241,11241,11241,11241,4550,--,5786,5786,2933,728,2229, 
 期末现金及现金等价物余额(万元),9909,14571,15135,13575,7498,7699,3167,11241,--,4550,2330,5786,2933,728, 
 净利润(万元),--,1148,--,5376,--,2052,--,3401,--,8019,--,14717,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1021,--,1854,--,1177,--,1642,--,1408,--,1145,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,842,--,1580,--,796,--,1550,--,1416,--,1009,--,--, 
 无形资产摊销(万元),--,28,--,55,--,27,--,51,--,46,--,35,--,--, 
 长期待摊费用摊销(万元),--,3,--,3,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,0,--,0,--,30,--,1,--,-6,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,313,--,989,--,514,--,1288,--,1286,--,1187,--,--, 
 投资损失(万元),--,-42,--,-498,--,-147,--,-9,--,-3,--,--,--,--, 
 递延所得税资产减少(万元),--,-126,--,-234,--,-119,--,-218,--,-201,--,-170,--,--, 
 递延所得税负债增加(万元),--,--,--,81,--,58,--,77,--,--,--,--,--,--, 
 存货的减少(万元),--,1023,--,-3307,--,-2326,--,-889,--,-795,--,-8932,--,--, 
 经营性应收项目的减少(万元),--,-6851,--,-15988,--,-9872,--,-6779,--,-11550,--,-12910,--,--, 
 经营性应付项目的增加(万元),--,-102,--,16244,--,5837,--,8414,--,4622,--,9649,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-2743,--,6154,--,-2003,--,8558,--,4249,--,5724,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),9909,14571,15135,13575,7498,7699,3167,11241,--,4550,2330,5786,2933,728, 
 现金的期初余额(万元),13575,13575,13575,11241,11241,11241,11241,4550,--,5786,5786,2933,728,2229, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-3666,996,1560,2334,-3742,-3541,-8074,6691,--,-1237,-3456,2853,2205,-1501, 

