 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,1660,--,154, 
 筹资活动现金流入小计(万元),82502,32473,59149,42441,23431,68584,49612,37052, 
 偿还债务支付的现金(万元),51474,29541,42202,31288,17771,63641,42818,31235, 
 分配股利、利润或偿付利息所支付的现金(万元),1158,843,1388,1302,1066,1154,1186,1074, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,59,--,59,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,185,180,180,--,1914,2800, 
 筹资活动现金流出小计(万元),52632,30385,43776,32770,19016,64794,45918,35109, 
 筹资活动产生的现金流量净额(万元),29870,2088,15373,9670,4415,3790,3694,1943, 
 汇率变动对现金及现金等价物的影响(万元),-1009,-507,950,328,272,771,5,-575, 
 现金及现金等价物净增加额(万元),7609,1863,2945,1821,932,-172,1141,-608, 
 加:期初现金及现金等价物余额(万元),7400,7400,4218,4461,4461,4390,3249,3857, 
 期末现金及现金等价物余额(万元),15009,9264,7163,6283,5394,4218,4390,3249, 
 净利润(万元),--,6100,8626,--,4986,6422,3175,1070, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,152,282,--,31,235,-109,249, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2915,4219,--,1995,3294,2832,2283, 
 无形资产摊销(万元),--,43,77,--,38,57,46,36, 
 长期待摊费用摊销(万元),--,14,28,--,14,59,28,25, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,192,280,--,193,374,132,-1, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1287,-53,--,146,490,1181,1446, 
 投资损失(万元),--,-6,-36,--,-20,-100,-19,--, 
 递延所得税资产减少(万元),--,5,6,--,20,-114,74,0, 
 递延所得税负债增加(万元),--,66,128,--,74,437,171,--, 
 存货的减少(万元),--,-177,-6272,--,-718,-1062,-625,-905, 
 经营性应收项目的减少(万元),--,-5203,-7178,--,-3371,-2038,121,-5161, 
 经营性应付项目的增加(万元),--,4662,7739,--,5089,-1948,721,8411, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,1523,--,--, 
 经营活动产生现金流量净额(万元),--,10049,7846,--,8479,7629,7728,7452, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),15009,9264,7163,6283,5394,4218,4390,3249, 
 现金的期初余额(万元),7400,7400,4218,4461,4461,4390,3249,3857, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),7609,1863,2945,1821,932,-172,1141,-608, 

