 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,5010,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6031,3884,2048,5957,4891,2425,2077,9923,582,416, 
 投资活动产生的现金流量净额(万元),-5958,-3884,-2048,-5957,-4891,-2425,-2077,-4877,-582,-416, 
 吸收投资收到的现金(万元),29819,--,--,--,--,--,--,8472,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),2384,2384,1473,3236,1970,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),32204,2384,1473,3236,1970,0,0,8472,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),180,115,51,26,--,--,--,1200,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),333,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),513,115,51,26,0,0,0,1200,0,0, 
 筹资活动产生的现金流量净额(万元),31691,2269,1421,3210,1970,0,0,7272,0,0, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),26548,-1665,-28,191,-1742,-1643,-1387,3017,397,-437, 
 加:期初现金及现金等价物余额(万元),3654,3654,3654,3463,3463,3463,3463,447,49,486, 
 期末现金及现金等价物余额(万元),30202,1988,3626,3654,1721,1820,2076,3463,447,49, 
 净利润(万元),--,3858,2274,6538,--,2419,1540,9228,2868,344, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,206,30,250,--,-115,-91,542,200,47, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,241,114,403,--,195,95,164,138,45, 
 无形资产摊销(万元),--,48,24,79,--,33,12,8,5,2, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,3,39,39,39, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,5,--,--,--,20,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,0,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,-36,--,--, 
 递延所得税资产减少(万元),--,-29,-0,-55,--,17,14,-191,-61,-14, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,1724,4070,-236,--,2161,410,-6022,-5431,-1557, 
 经营性应收项目的减少(万元),--,-5166,-4594,1246,--,4769,1238,-13337,-3647,-1448, 
 经营性应付项目的增加(万元),--,-932,-1317,-5292,--,-8697,-2531,10207,6871,2521, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-51,599,2938,--,782,690,621,980,-21, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),30202,1988,--,3654,1721,1820,--,3463,447,49, 
 现金的期初余额(万元),3654,3654,--,3463,3463,3463,--,447,49,486, 
 现金等价物的期末余额(万元),--,--,3626,--,--,--,2076,--,--,--, 
 现金等价物的期初余额(万元),--,--,3654,--,--,--,3463,--,--,--, 
 现金及现金等价物的净增加额(万元),26548,-1665,-28,191,-1742,-1643,-1387,3017,397,-437, 

