 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 支付的其他与投资活动有关的现金(万元),23,--,--,--,--,--,--,--,--,--,--,--,3000,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),10449,1463,736,4065,3478,2069,873,1174,365,4339,3030,2676,8402,1720, 
 投资活动产生的现金流量净额(万元),-10357,-1435,-736,-3985,-3418,-2069,-853,827,1595,-2383,-1385,-846,-8183,3291, 
 吸收投资收到的现金(万元),23176,23176,23176,--,--,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),9378,3998,998,9992,5998,--,--,8865,8100,13000,4000,11049,15074,6385, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),6,6,--,--,--,--,--,--,--,--,--,50,4920,250, 
 筹资活动现金流入小计(万元),32560,27179,24174,9992,5998,0,0,8865,8100,13000,4000,11099,19994,6635, 
 偿还债务支付的现金(万元),4490,2992,998,11100,8100,1100,2000,12965,7000,13700,3100,5149,14444,12512, 
 分配股利、利润或偿付利息所支付的现金(万元),1613,151,74,347,292,225,126,756,611,730,357,717,2235,3467, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1198,1198,1206,--,--,--,--,--,--,--,--,2670,2250,--, 
 筹资活动现金流出小计(万元),7300,4341,2278,11447,8392,1325,2126,13721,7611,14430,3457,8537,18929,15979, 
 筹资活动产生的现金流量净额(万元),25260,22839,21896,-1455,-2394,-1325,-2126,-4856,489,-1430,543,2563,1065,-9344, 
 汇率变动对现金及现金等价物的影响(万元),1,1,--,11,2,-1,--,2,1,-8,-1,-3,-0,-3, 
 现金及现金等价物净增加额(万元),3959,13921,15061,-8213,-11966,-6128,-11112,7130,-912,2113,3323,5473,-1694,-1955, 
 加:期初现金及现金等价物余额(万元),11064,9684,11544,17898,17898,17898,19487,10768,10710,8655,8655,3181,4876,6831, 
 期末现金及现金等价物余额(万元),15023,23606,26605,9684,5931,11769,8375,17898,9797,10768,11978,8655,3181,4876, 
 净利润(万元),--,1071,--,6013,--,3663,--,5024,--,3134,2632,5773,6512,6956, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,148,--,2762,--,1630,--,1477,--,974,610,1559,832,929, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,687,--,1582,--,789,--,1565,--,1427,718,1409,1194,997, 
 无形资产摊销(万元),--,78,--,70,--,33,--,54,--,48,23,55,46,18, 
 长期待摊费用摊销(万元),--,112,--,--,--,109,--,--,--,--,--,--,--,37, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,30,--,9,--,24,--,-10,-6,--,-317,9, 
 固定资产报废损失(万元),--,1,--,--,--,0,--,5,--,7,--,19,6,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,153,--,360,--,197,--,744,--,743,357,725,840,440, 
 投资损失(万元),--,-27,--,-243,--,20,--,68,--,-11,3,--,--,-2, 
 递延所得税资产减少(万元),--,36,--,-302,--,-297,--,-253,--,-98,-58,-191,-136,-132, 
 递延所得税负债增加(万元),--,--,--,6,--,--,--,1,--,--,--,--,--,--, 
 存货的减少(万元),--,4519,--,-3355,--,-1409,--,-7358,--,168,-1219,5633,-716,-734, 
 经营性应收项目的减少(万元),--,615,--,-13005,--,-5749,--,-329,--,-1149,-1965,-10914,-7167,-11424, 
 经营性应付项目的增加(万元),--,-15402,--,3297,--,-1729,--,10136,--,702,3069,-306,4330,7006, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,526,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-7484,--,-2784,--,-2733,--,11157,--,5935,4165,3760,5423,4101, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),15023,23606,26605,9684,5931,11769,8375,17898,9797,10768,11978,8655,3181,4876, 
 现金的期初余额(万元),11064,9684,11544,17898,17898,17898,19487,10768,10710,8655,8655,3181,4876,6831, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),3959,13921,15061,-8213,-11966,-6128,-11112,7130,-912,2113,3323,5473,-1694,-1955, 

