 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 经营活动产生现金流量净额(万元),--,-11427,--,-1000,--,-6260,--,-1656,--,-8562,916,4032,3710,9119, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),15222,15301,21467,30970,24967,11019,9164,18340,7446,--,17447,20757,--,--, 
 现金的期初余额(万元),30970,30970,31549,18340,19306,18340,19148,17447,17555,--,20757,21560,--,--, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-15748,-15670,-10081,12630,5661,-7321,-9984,894,-10109,--,-3310,-803,--,--, 

