 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,151,99,1, 
 取得借款收到的现金(万元),--,--,--,3493,3493,2193,1293,4178,2101,6520,3320,4412,2157,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,250, 
 筹资活动现金流入小计(万元),26240,26240,26240,3493,3493,2193,1293,4178,2101,6520,3320,4563,2744,251, 
 偿还债务支付的现金(万元),4020,4020,1900,3411,1792,1792,90,5680,4190,4956,1880,2335,358,--, 
 分配股利、利润或偿付利息所支付的现金(万元),4058,3758,51,2667,2592,2526,1976,4193,4144,5253,2686,787,1610,33, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1268,1268,1268,--,--,--,--,--,--,229,159,363,585,678, 
 筹资活动现金流出小计(万元),9345,9045,3219,6079,4384,4318,2066,9873,8334,10438,4726,3485,2554,711, 
 筹资活动产生的现金流量净额(万元),16895,17195,23021,-2586,-891,-2125,-773,-5694,-6233,-3918,-1406,1078,190,-460, 
 汇率变动对现金及现金等价物的影响(万元),-68,-36,0,92,33,22,-15,151,131,10,18,-82,-24,-49, 
 现金及现金等价物净增加额(万元),14572,17034,22746,-1092,-803,-1493,-881,-310,-2142,607,-564,3847,1861,2078, 
 加:期初现金及现金等价物余额(万元),7127,7127,7127,8219,8219,8219,8219,8530,8530,7922,7922,4075,2214,136, 
 期末现金及现金等价物余额(万元),21699,24162,29873,7127,7416,6726,7339,8219,6387,8530,7358,7922,4075,2214, 
 净利润(万元),--,2016,--,5708,4415,3136,--,5227,--,8381,4932,5189,3989,2720, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,74,--,303,312,221,--,-6,--,69,--,86,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,478,--,909,670,439,--,846,--,738,--,552,--,--, 
 无形资产摊销(万元),--,9,--,18,14,9,--,18,--,21,--,22,--,--, 
 长期待摊费用摊销(万元),--,38,--,40,30,20,--,35,--,27,--,30,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-1,--,-47,-47,-47,--,1,--,-1,--,-0,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,22,--,115,117,83,--,135,--,323,--,288,--,--, 
 投资损失(万元),--,-8,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-5,--,-31,-29,-26,--,5,--,-2,--,-5,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-302,--,-1140,-800,-669,--,1004,--,-686,882,-880,70,942, 
 经营性应收项目的减少(万元),--,136,--,-4294,-3494,-2356,--,1096,--,-1229,3491,-3039,749,1104, 
 经营性应付项目的增加(万元),--,-573,--,1782,557,967,--,-1020,--,306,-922,2293,258,-2379, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1883,--,3364,1746,1776,--,7343,--,7948,2081,4536,3622,3441, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),21699,24162,29873,7127,7416,6726,7339,8219,6387,8530,7358,7922,4075,2214, 
 现金的期初余额(万元),7127,7127,7127,8219,8219,8219,8219,8530,8530,7922,7922,4075,2214,136, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),14572,17034,22746,-1092,-803,-1493,-881,-310,-2142,607,-564,3847,1861,2078, 

