 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,132,55,260,--,122,49,315,--,2,--,--, 
 投资损失(万元),--,-44,-19,-292,--,23,-61,-284,--,-765,--,--, 
 递延所得税资产减少(万元),--,-479,-200,-325,--,-525,-162,-686,--,-397,--,--, 
 递延所得税负债增加(万元),--,-6,-4,-16,--,-7,-4,113,--,-9,--,--, 
 存货的减少(万元),--,2,-8,-3,--,-6,-2,20,--,-8,--,--, 
 经营性应收项目的减少(万元),--,-27229,-14987,-12581,--,-15362,-3912,-9449,--,-316,--,--, 
 经营性应付项目的增加(万元),--,5857,840,5670,--,2005,2008,-320,--,-8245,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-6957,-6187,18526,--,180,3826,11565,--,7438,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),90164,20645,29348,35643,18387,18484,25492,17824,27504,16283,44528,40503, 
 现金的期初余额(万元),35643,35643,35643,17824,17824,17824,17824,16283,16283,44528,40503,16126, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),54521,-14999,-6295,17819,563,660,7668,1541,11222,-28245,4025,24377, 

