 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 投资活动产生的现金流量净额(万元),-113,169,-2445,-2275,-289,5879,-2281,-3832, 
 吸收投资收到的现金(万元),--,--,6000,6000,6000,402,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,132,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,0,--,--, 
 筹资活动现金流入小计(万元),0,0,6000,6000,6000,403,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),264,264,1020,984,984,7197,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),264,264,36,--,--,80,--,--, 
 支付其他与筹资活动有关的现金(万元),144,144,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),408,408,1020,984,984,7197,0,0, 
 筹资活动产生的现金流量净额(万元),-408,-408,4980,5016,5016,-6794,0,0, 
 汇率变动对现金及现金等价物的影响(万元),-90,-42,72,15,2,31,-0,3, 
 现金及现金等价物净增加额(万元),537,598,4604,4567,5537,4837,119,2372, 
 加:期初现金及现金等价物余额(万元),16821,16821,12217,12217,12217,7380,7261,4889, 
 期末现金及现金等价物余额(万元),17357,17418,16821,16784,17753,12217,7380,7261, 
 净利润(万元),5588,3435,7019,5063,--,7618,3243,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-32,-11,196,113,--,68,267,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),286,189,344,249,--,351,328,--, 
 无形资产摊销(万元),40,27,26,15,--,17,6,--, 
 长期待摊费用摊销(万元),4,3,46,31,--,69,45,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),7,1,-420,-8,--,1,1,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),-21,-7,48,47,--,83,-0,--, 
 投资损失(万元),69,-50,-126,50,--,-3293,636,--, 
 递延所得税资产减少(万元),41,24,121,47,--,-1,-202,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),2242,1700,-269,-1874,--,1208,-3025,--, 
 经营性应收项目的减少(万元),-1312,-82,-4468,-4768,--,-132,301,--, 
 经营性应付项目的增加(万元),-5766,-4349,-519,2846,--,-268,802,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),1148,879,1998,1811,--,5721,2400,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),17357,17418,16821,16784,17753,12217,7380,7261, 
 现金的期初余额(万元),16821,16821,12217,12217,12217,7380,7261,4889, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),537,598,4604,4567,5537,4837,119,2372, 

