 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,375,--, 
 取得借款收到的现金(万元),165679,72741,26000,71129,59800,39900,26900,62781,57631,43281,18504,62797,52013,75805,24763, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,13009,8000,--,--,--,--,--,--,1519,--,1013,4490, 
 筹资活动现金流入小计(万元),172268,75172,26000,143128,126791,98891,26900,62781,57631,43281,18504,64316,52013,77192,41253, 
 偿还债务支付的现金(万元),59940,30429,16529,80393,66214,50436,24336,56579,39429,27893,16893,61393,48897,26456,11572, 
 分配股利、利润或偿付利息所支付的现金(万元),3757,2593,846,7301,6082,2132,1126,6738,5375,3732,2595,7690,5299,3350,2416, 
 其中：子公司支付给少数股东的股利、利润(万元),--,0,--,21,--,--,--,18,--,18,--,413,--,--,--, 
 支付其他与筹资活动有关的现金(万元),4754,2793,1780,6512,2325,797,348,1033,744,599,254,1656,2119,5688,4784, 
 筹资活动现金流出小计(万元),68452,35814,19154,94205,74621,53364,25810,64350,45548,32224,19743,70739,56314,35494,18772, 
 筹资活动产生的现金流量净额(万元),103816,39357,6846,48923,52169,45526,1090,-1568,12083,11057,-1239,-6423,-4301,41699,22482, 
 汇率变动对现金及现金等价物的影响(万元),-82,-88,-0,0,1,0,1,0,0,0,0,0,-2,-0,-4, 
 现金及现金等价物净增加额(万元),39032,1305,-761,4161,18301,6441,-731,-195,-624,1146,-3304,2266,1639,-489,3890, 
 加:期初现金及现金等价物余额(万元),12974,12974,16474,8813,8889,8889,8889,9008,9008,9008,9008,6741,5102,5591,1701, 
 期末现金及现金等价物余额(万元),52007,14279,15714,12974,27190,15330,8159,8813,8384,10154,5704,9008,6741,5102,5591, 
 净利润(万元),--,4044,--,10642,--,1295,--,12524,--,-1185,--,9726,7894,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,14,--,64,--,411,--,320,--,-1,--,112,29,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,7425,--,11752,--,6844,--,12638,--,5903,--,10710,10028,--,--, 
 无形资产摊销(万元),--,217,--,479,--,210,--,445,--,232,--,453,423,--,--, 
 长期待摊费用摊销(万元),--,427,--,259,--,369,--,519,--,211,--,43,52,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-58,--,197,--,21,--,191,--,59,--,183,27,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,-60,--,--,--,60,--,--,--, 
 财务费用(万元),--,2043,--,4466,--,1991,--,5577,--,2747,--,5458,4562,--,--, 
 投资损失(万元),--,-38,--,-200,--,-12,--,--,--,--,--,--,-2,--,--, 
 递延所得税资产减少(万元),--,37,--,616,--,579,--,-308,--,102,--,326,279,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3042,--,4693,--,-709,--,-6241,--,-5767,--,-1004,-749,--,--, 
 经营性应收项目的减少(万元),--,247,--,-829,--,-750,--,891,--,616,--,-550,275,--,--, 
 经营性应付项目的增加(万元),--,-1715,--,398,--,-2374,--,1955,--,213,--,976,1876,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-284,--,-766,--,-331,--,--,--,-617,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,9317,--,31771,--,7544,--,27377,--,2513,--,25324,23507,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),52007,17779,15714,12974,27190,15330,8159,8813,8384,10154,5704,9008,6741,5102,5591, 
 现金的期初余额(万元),12974,16474,16474,8813,8889,8889,8889,9008,9008,9008,9008,6741,5102,5591,1701, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),39032,1305,-761,4161,18301,6441,-731,-195,-624,1146,-3304,2266,1639,-489,3890, 

