 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),47518,34920,23600,11770,43375,30709,20648,11042,43942,31368,21207,11387,43336,31043,21684,11493,38114,27480,17699,9874,31755,--,15851,8272,28946,23442,16510,13396, 
 支付的各项税费(万元),13838,12329,8536,4655,12206,10869,6399,2938,18066,14152,9841,3946,19896,18456,11234,5373,22444,17461,12719,4156,16862,--,8053,3902,14911,9637,7376,9966, 
 支付的其他与经营活动有关的现金(万元),26109,25504,19219,12604,16674,24621,16951,8651,18190,29021,19222,9451,27228,30740,17563,10655,28845,14334,13342,7844,22237,--,10879,6769,21300,21692,16882,15707, 
 经营活动现金流出小计(万元),231628,180127,114429,54353,205552,151872,102495,51404,207521,154069,100649,52979,231308,170170,115182,44997,226894,159443,107626,50119,201187,--,104357,50811,200454,182481,128426,146031, 
 经营活动产生的现金流量净额(万元),33469,10278,9883,7807,29596,20154,17273,4583,27310,22731,14737,1473,28217,16240,15890,16722,42645,22309,17541,16339,41197,17068,8186,7116,44267,5525,-2819,37336, 
 收回投资所收到的现金(万元),186234,127044,93044,48524,156632,105000,68500,45000,148800,129800,64000,50000,238400,187400,118870,32700,294500,--,--,--,3000,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),3701,4151,2167,1120,2248,1643,918,680,1733,1700,1716,609,3372,2373,1716,288,1906,--,--,--,293,--,142,--,161,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),403,63,40,26,161,97,20,5,335,69,17,5,0,8365,38,37,151,3510,3509,0,172,--,53,1,70,143,98,377, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,60,--,--,382,--,--,--,120,--,--,--,5163,30,--,--,4368,--,--,--,417,--,340,--,--,359,3617,10647, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),190338,131318,95251,49670,159424,106740,69438,45684,150988,131570,65733,50614,246935,198168,120624,33024,300925,3510,3509,0,3882,--,535,1,231,502,3715,11024, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14086,9693,4822,1587,5491,4555,3203,2533,11430,6824,5232,3643,20075,13765,10498,5089,15885,8072,5251,1515,10524,--,4356,1296,6069,7254,3673,6943, 
 投资所支付的现金(万元),187678,126213,81102,35974,186382,136670,68000,47000,148800,129800,62800,50000,201700,166700,117373,39000,381200,--,--,--,3000,--,--,253,--,270,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,69,--,--,--,--,--,--,--,1630,--,--,--,--,--,--,--,--,--,--,--,3574,14036,4,35760, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,54,--,--,5000,5000,2000,--,790,--,--,--,--,50000,50000,--,--,--,--,--,--,265,--,986, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),201763,135906,85924,37561,191942,141279,71203,49533,165230,141624,70032,53643,224195,180465,127871,44089,397085,58072,55251,1515,13524,--,4356,1549,9643,21826,3677,43689, 
 投资活动产生的现金流量净额(万元),-11426,-4588,9327,12109,-32518,-34540,-1764,-3848,-14242,-10054,-4299,-3029,22740,17703,-7246,-11064,-96160,-54562,-51741,-1515,-9642,--,-3821,-1547,-9412,-21324,38,-32665, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,83920,85160,85160,85161,68,--,68,--,68,--,10,39306, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,68,--,68,--,68,--,10,24, 
 取得借款收到的现金(万元),139746,123768,68520,49380,128317,113725,68805,26311,121023,72550,72550,26969,120865,111416,54821,34712,182691,138845,77981,26514,153549,--,85872,51891,187015,144264,61393,89363, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,1560,1560,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,4842,16342,--,17009,8963,--,600,1700,1716, 
 筹资活动现金流入小计(万元),139746,125328,70080,49380,128317,113725,68805,26311,121023,72550,72550,26969,120865,111416,54821,34712,266611,224004,163141,116517,169959,--,102948,60854,187083,144864,63103,130385, 
 偿还债务支付的现金(万元),122460,98114,51590,21129,121246,85725,56369,24846,115084,62607,55051,23210,137545,120544,58973,36807,195859,129731,90552,50005,159105,--,104995,24715,179240,115185,69408,79723, 
 分配股利、利润或偿付利息所支付的现金(万元),13441,14444,881,179,13375,12861,978,186,19564,18770,1785,136,31805,31133,1204,242,27995,27191,26681,708,32567,--,7274,6129,14494,10198,880,41541, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,232,--,--,--,435,233,233,--,1034,--,1034,--,765,127,--,--, 
 支付其他与筹资活动有关的现金(万元),343,1560,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1041,--,7154,313,--,--,8672,18252,1875,190,373, 
 筹资活动现金流出小计(万元),136244,114119,52471,21308,134621,98586,57347,25032,134648,81377,56836,23346,169350,151678,60177,37049,223854,157963,117234,57867,191985,--,112582,39516,211987,127258,70478,121637, 
 筹资活动产生的现金流量净额(万元),3502,11209,17609,28073,-6303,15139,11458,1279,-13624,-8827,15713,3623,-48485,-40261,-5356,-2337,42757,66041,45907,58650,-22026,--,-9634,21338,-24904,17606,-7376,8748, 
 汇率变动对现金及现金等价物的影响(万元),-1667,-894,-112,-873,-516,-451,-766,-363,700,616,569,17,2246,2213,907,650,39,903,898,342,-505,--,-336,-366,-266,-1271,-86,675, 
 现金及现金等价物净增加额(万元),23879,16005,36707,47116,-9742,302,26201,1651,143,4467,26720,2084,4718,-4105,4195,3972,-10720,34691,12606,73816,9024,--,-5605,26540,9685,536,-10242,14094, 
 加:期初现金及现金等价物余额(万元),17639,17639,17639,17639,27380,27380,27380,27380,27237,27237,27237,27237,22519,22519,22519,22519,33239,35062,35062,31115,19991,--,24215,21882,14530,13995,24237,10142, 
 期末现金及现金等价物余额(万元),41517,33644,54346,64754,17639,27682,53581,29031,27380,31704,53957,29321,27237,18414,26714,26490,22519,69753,47667,104931,29067,--,18610,48422,24215,14530,13995,24237, 
 净利润(万元),27151,--,11461,--,20265,--,9999,--,21163,--,13444,--,34405,--,23331,--,57211,--,25691,--,47585,--,21518,--,29371,20445,11318,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),5929,--,1226,--,3009,--,1684,--,4906,--,902,--,4775,--,510,--,3377,--,318,--,4472,--,3885,--,2370,1067,754,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),8006,--,4041,--,8606,--,4300,--,8175,--,4053,--,6375,--,2919,--,5415,--,2521,--,4976,--,2576,--,4738,4561,4086,--, 
 无形资产摊销(万元),648,--,331,--,925,--,334,--,786,--,372,--,652,--,262,--,589,--,278,--,514,--,247,--,490,508,270,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-43,--,24,--,188,--,196,--,124,--,36,--,2849,--,--,--,19,--,3,--,-47,--,8,--,319,16,193,--, 
 固定资产报废损失(万元),31,--,4,--,--,--,230,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,1361,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27,--,-404,--,-850,--,-211,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,-462,--,--,--,-80,--,--,--,-33,--,--,--,-31,--,-15,--,-24,-25,-20,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-71,--,2033,--,1976,--,649,--,696,--,-202,--,1477,--,-336,--,1765,--,-214,--,1528,--,942,--,3041,2464,896,--, 
 投资损失(万元),-3701,--,-1867,--,-2583,--,-870,--,-1718,--,-912,--,-3263,--,-2094,--,-1870,--,-202,--,-437,--,-232,--,-165,24,--,--, 
 递延所得税资产减少(万元),-211,--,379,--,179,--,-141,--,-1675,--,76,--,-614,--,174,--,-1943,--,-16,--,-1504,--,-1049,--,-1344,-693,-371,--, 
 递延所得税负债增加(万元),-15,--,-8,--,-88,--,-20,--,-1143,--,-17,--,1003,--,10,--,-37,--,-17,--,-36,--,125,--,-6,-54,--,--, 
 存货的减少(万元),-19984,--,-614,--,7947,--,-275,--,-9620,--,145,--,-20564,--,-5153,--,2330,--,-978,--,-4941,--,-3619,--,-648,-13779,-26908,--, 
 经营性应收项目的减少(万元),-26009,--,-21654,--,-13243,--,-669,--,-3202,--,2888,--,10336,--,1116,--,-36934,--,-10240,--,-19482,--,-15056,--,-9333,-33601,505,--, 
 经营性应付项目的增加(万元),42128,--,12532,--,1736,--,2066,--,7342,--,-5835,--,-6971,--,-4848,--,14103,--,371,--,8723,--,-66,--,15479,25751,6505,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-389,--,635,--,678,--,-210,--,--,--,-214,--,--,--,--,--,-1349,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),33469,--,9883,--,29596,--,17273,--,27310,--,14737,--,28217,--,15890,--,42645,--,17541,--,41197,--,8186,--,44267,5525,-2819,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,6754,--,--,--,1679,--,--,--,--,--,440,--,747,1765,1207,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),41517,33644,54346,64754,17639,27682,53581,29031,31605,31704,53957,29321,32962,18414,26714,26490,25690,69753,47667,104931,35062,--,20275,48422,42660,16822,15126,24237, 
 现金的期初余额(万元),17639,17639,17639,17639,27380,27380,27380,27380,32962,27237,27237,27237,25690,22519,22519,22519,35062,35062,35062,31115,42660,--,42660,21882,16822,15126,25321,10142, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),23879,16005,36707,47116,-9742,302,26201,1651,143,4467,26720,2084,4718,-4105,4195,3972,-10720,34691,12606,73816,9024,--,-5605,26540,9685,536,-10242,14094, 

