 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 投资活动产生的现金流量净额(万元),-1863,-14714,-11197,-8425,-4799,-35697,-924,-748,-123,-16708,-7675,-4383,-1361,-8987,-7200,-5010,-4851,-2218,-3617, 
 吸收投资收到的现金(万元),--,--,--,--,--,41460,--,0,--,25198,28898,28898,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),8704,12381,9385,8400,4920,610,--,0,--,9000,5100,5100,2100,10200,7300,5800,5000,2100,3637, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1434,311,50,11,19,32,141,13,--,19,61,28,--,--,--,0,--,--,--, 
 筹资活动现金流入小计(万元),10138,12692,9435,8411,4939,42102,141,13,0,34217,34059,34026,2100,10200,7300,5800,5000,2100,3637, 
 偿还债务支付的现金(万元),3000,2240,2220,822,--,6000,2100,2100,2100,16381,13481,11781,2194,2475,2381,2288,2494,2856,4144, 
 分配股利、利润或偿付利息所支付的现金(万元),139,1775,1710,640,9,1334,1298,1246,58,1496,1679,517,271,4183,3694,3644,469,1026,187, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),855,897,4129,3051,1996,223,147,1,--,569,4346,4040,--,40,--,20,62,187,178, 
 筹资活动现金流出小计(万元),3994,4912,8059,4513,2005,7557,3545,3347,2158,18447,19507,16339,2465,6698,6076,5951,3024,4069,4508, 
 筹资活动产生的现金流量净额(万元),6144,7781,1376,3897,2934,34545,-3404,-3334,-2158,15771,14552,17687,-365,3502,1224,-151,1976,-1969,-871, 
 汇率变动对现金及现金等价物的影响(万元),-5,-32,-27,-15,-7,16,0,-0,0,9,9,7,3,1,1,0,-16,-3,-2, 
 现金及现金等价物净增加额(万元),1898,-7155,-7990,-97,-6489,5247,7,-1933,-378,-4843,-78,9321,-3923,2011,-7327,-4137,1026,2879,1861, 
 加:期初现金及现金等价物余额(万元),5346,11732,11732,11732,11732,6485,6485,6485,6485,11328,11328,11328,11328,9316,9316,9316,8291,5411,3551, 
 期末现金及现金等价物余额(万元),7244,4577,3742,11635,5243,11732,6491,4551,6107,6485,11249,20648,7404,11328,1990,5179,9316,8291,5411, 
 净利润(万元),--,2218,--,13461,--,7701,--,2668,--,5957,--,2620,1618,5797,--,2199,5628,5010,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,15376,--,388,--,38,--,117,--,16,--,31,37,56,--,68,35,-11,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3191,--,1332,--,1901,--,875,--,808,--,316,165,645,--,321,667,517,--, 
 无形资产摊销(万元),--,574,--,279,--,263,--,119,--,155,--,65,31,119,--,58,84,72,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,19,--,11,--,2,--,2,--,63,--,1,3,--,--,--,1,-0,--, 
 固定资产报废损失(万元),--,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,467,--,252,--,133,--,110,--,135,--,47,34,215,--,83,231,282,--, 
 投资损失(万元),--,2,--,--,--,-31,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-35,--,7,--,-37,--,-18,--,31,--,-7,-3,18,--,-14,-35,-1,--, 
 递延所得税负债增加(万元),--,1,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-7052,--,-3322,--,202,--,400,--,-2337,--,-1709,-236,-522,--,-464,199,-8,--, 
 经营性应收项目的减少(万元),--,-24877,--,-10876,--,-5386,--,-2515,--,-7639,--,-3398,-2330,-417,--,-1334,-1778,316,--, 
 经营性应付项目的增加(万元),--,9903,--,3199,--,1597,--,483,--,-1103,--,-1800,-1520,1584,--,107,-1115,893,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,-283,--,--,--,-90,--,--,--,-158,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-189,--,4446,--,6383,--,2149,--,-3915,--,-3991,-2200,7495,--,1024,3916,7070,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),7244,4577,3742,11635,5243,11732,6491,4551,6107,6485,11249,20648,7404,11328,1990,5179,9316,8291,5411, 
 现金的期初余额(万元),5346,11732,11732,11732,11732,6485,6485,6485,6485,11328,11328,11328,11328,9316,9316,9316,8291,5411,3551, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1898,-7155,-7990,-97,-6489,5247,7,-1933,-378,-4843,-78,9321,-3923,2011,-7327,-4137,1026,2879,1861, 

