 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,2200,--, 
 筹资活动现金流出小计(万元),7,6,0,5872,4339,4329,2015,12237,21505,14967,18003, 
 筹资活动产生的现金流量净额(万元),27262,27263,0,-2672,-1139,-1129,1185,-5237,-7505,-7467,-6203, 
 汇率变动对现金及现金等价物的影响(万元),-79,-48,-4,60,34,26,-2,95,23,-54,-35, 
 现金及现金等价物净增加额(万元),-24196,-3400,11433,29512,26465,9170,1006,5232,3058,-11859,521, 
 加:期初现金及现金等价物余额(万元),47430,47430,47430,17918,17918,17918,17918,12686,9628,21487,20966, 
 期末现金及现金等价物余额(万元),23234,44029,58862,47430,44382,27087,18924,17918,12686,9628,21487, 
 净利润(万元),--,3674,--,7503,--,3838,--,5274,4202,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,305,--,322,--,501,--,120,157,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1351,--,3051,--,1707,--,3805,3116,--,--, 
 无形资产摊销(万元),--,242,--,749,--,385,--,745,673,--,--, 
 长期待摊费用摊销(万元),--,7,--,61,--,35,--,102,96,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,7,--,46,--,-3,--,119,36,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,897,-299,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,6,--,47,--,34,--,169,465,--,--, 
 投资损失(万元),--,92,--,-615,--,-840,--,-989,155,--,--, 
 递延所得税资产减少(万元),--,-203,--,-127,--,-67,--,730,-525,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,-135,-61,--,--, 
 存货的减少(万元),--,-950,--,-400,--,3080,--,1509,1371,--,--, 
 经营性应收项目的减少(万元),--,-2409,--,-1330,--,-13496,--,339,-1623,--,--, 
 经营性应付项目的增加(万元),--,-1944,--,20594,--,13156,--,-1842,5378,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,176,--,29902,--,8330,--,10844,13141,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23234,44029,58862,47430,44382,27087,18924,17918,12686,9628,21487, 
 现金的期初余额(万元),47430,47430,47430,17918,17918,17918,17918,12686,9628,21487,20966, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-24196,-3400,11433,29512,26465,9170,1006,5232,3058,-11859,521, 

