 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 取得借款收到的现金(万元),0,6700,6700,6700,6700,21194,9700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1500,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,597,597,597,--,2310,150,150,--,1700,--,--,17,7122,8267,--,4544,2283,--,--,732,--,--,--,--, 
 筹资活动现金流入小计(万元),0,9121,9148,7297,6700,23504,9850,150,0,2170,470,470,-2383,38782,34333,0,4544,2283,0,0,732,0,2300,1500,500, 
 偿还债务支付的现金(万元),--,23194,11700,--,--,4700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1500,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),0,4226,3998,3621,158,3358,3044,3001,--,3979,3752,4001,-0,3158,3158,2618,2618,2417,3032,3032,2417,--,8,2428,435, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,4196,2558,2474,--,2674,1901,1901,--,2472,79,11,--,4277,6138,--,3348,6155,907,744,610,752,234,--,--, 
 筹资活动现金流出小计(万元),0,31615,18256,6094,158,10732,4944,4902,0,6451,3832,4012,-0,7435,9296,2618,5966,8572,3939,3775,3027,752,1742,2428,435, 
 筹资活动产生的现金流量净额(万元),0,-22494,-9108,1202,6542,12772,4906,-4752,0,-4281,-3361,-3541,-2383,31347,25037,-2618,-1422,-6289,-3939,-3775,-2295,-752,558,-928,65, 
 汇率变动对现金及现金等价物的影响(万元),-767,-2184,-1363,-555,-83,2303,1097,942,2232,1017,953,350,158,-63,256,302,38,-541,-198,-289,120,-69,-24,-75,-0, 
 现金及现金等价物净增加额(万元),2722,-22385,-13643,5647,4719,3144,-4568,-13487,-2772,12641,3163,-6950,-6024,16245,27159,4002,2065,-6638,1505,-828,-3140,9089,3298,2392,3780, 
 加:期初现金及现金等价物余额(万元),23036,45421,45421,45421,45421,42276,42276,42276,42276,29635,31335,29635,29635,13391,13391,--,13391,20028,20028,20028,20028,10939,7641,5249,1469, 
 期末现金及现金等价物余额(万元),25758,23036,31778,51068,50140,45421,37708,28790,39504,42276,34498,22685,23611,29635,40550,--,15455,13391,21533,19200,16889,20028,10939,7641,5249, 
 净利润(万元),--,10432,--,3357,--,15344,--,6132,--,12745,--,4551,--,15884,--,--,2825,11431,--,--,2100,10118,5792,4724,1725, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,5231,--,-70,--,1748,--,-175,--,788,--,--,--,409,--,--,133,428,--,--,56,626,246,139,10, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,5037,--,2365,--,3368,--,1532,--,2292,--,642,--,921,--,--,183,678,--,--,159,514,340,226,171, 
 无形资产摊销(万元),--,177,--,82,--,149,--,254,--,100,--,49,--,96,--,--,23,89,--,--,23,81,54,9,9, 
 长期待摊费用摊销(万元),--,921,--,208,--,457,--,69,--,254,--,107,--,121,--,--,31,123,--,--,36,145,219,126,50, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-40,--,-33,--,251,--,--,--,88,--,212,--,46,--,--,0,-3,--,--,1,1,0,--,--, 
 固定资产报废损失(万元),--,13,--,--,--,--,--,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 公允价值变动损失(万元),--,0,--,126,--,-82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2391,--,1062,--,-2303,--,-1276,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,28,--, 
 投资损失(万元),--,-109,--,-48,--,-166,--,-39,--,-739,--,-503,--,-384,--,--,-88,-5,--,--,--,--,--,6,--, 
 递延所得税资产减少(万元),--,-205,--,-20,--,28,--,-518,--,-442,--,-71,--,-243,--,--,-32,-131,--,--,-19,-131,-58,-17,-1, 
 递延所得税负债增加(万元),--,55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-9710,--,-8165,--,-2173,--,-5760,--,-2707,--,-2711,--,-4406,--,--,-1967,-1213,--,--,-907,-2359,-1381,-1360,-173, 
 经营性应收项目的减少(万元),--,-20150,--,-445,--,-15556,--,-11622,--,-7107,--,-7523,--,-14840,--,--,-3509,-1946,--,--,1191,-5312,-2820,-608,-202, 
 经营性应付项目的增加(万元),--,24904,--,3168,--,6022,--,7012,--,-7647,--,-934,--,20963,--,--,1553,7486,--,--,-1485,9181,4364,1036,3305, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-229,--,--,--,--,--,--,--,--,--,--,--,187,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,18716,--,1587,--,7086,--,-4372,--,-2374,--,-6183,--,18756,--,--,-846,16936,--,--,1154,12865,6765,4309,4894, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),25758,23036,31778,51068,50140,45421,37708,28790,39504,42276,34498,22685,23611,29635,40550,--,15455,13391,21533,19200,16889,20028,10939,7641,5249, 
 现金的期初余额(万元),23036,45421,45421,--,45421,42276,42276,42276,42276,29635,31335,29635,29635,13391,13391,--,13391,20028,20028,20028,20028,10939,7641,5249,1469, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,45421,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2722,-22385,-13643,5647,4719,3144,-4568,-13487,-2772,12641,3163,-6950,-6024,16245,27159,--,2065,-6638,1505,-828,-3140,9089,3298,2392,3780, 

