 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),135,268,--,--,-40,23,19,11,0,32,13,2,--,4,3,2,0,17,13,--,--,15,33,15,84, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),7350,10800,10800,10800,5800,9965,9965,9940,9940,15443,--,5000,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7485,11226,10800,10800,5760,15649,15646,15613,15602,15475,13,5002,0,4,3,2,0,17,13,0,0,15,33,15,84, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3722,9015,6330,3324,1403,3778,2784,1767,620,1612,738,413,339,2349,1571,631,654,2100,1616,731,719,3295,6465,5873,2116, 
 投资所支付的现金(万元),28,5786,3611,2733,2233,9302,8362,2620,2050,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,347,--,--,--,37720,37720,37720,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),4900,9050,8907,5337,5245,10800,9025,9400,24069,6000,300,--,--,5000,5000,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),8650,24197,18847,11395,8881,61600,57891,51507,26739,8112,1038,413,339,7349,6571,631,654,2100,1616,731,719,3295,6465,5873,2116, 
 投资活动产生的现金流量净额(万元),-1165,-12971,-8047,-595,-3121,-45951,-42246,-35895,-11137,7363,-1025,4589,-339,-7345,-6569,-629,-654,-2083,-1603,-731,-719,-3280,-6432,-5858,-2032, 
 吸收投资收到的现金(万元),450,375,375,75,50,38045,38005,38005,--,2,2,2,--,18188,18188,18188,18188,30,7,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),450,375,50,50,50,40,--,--,--,2,--,2,--,--,--,--,--,30,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),15000,78568,48471,17008,12000,57830,42447,17330,10450,21200,16827,9100,10427,13850,7745,4049,4049,32223,23030,14901,7295,39365,29831,25404,27580, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),468,120,42,42,42,66,309,280,38285,--,--,--,--,40,--,--,475,86,86,86,--,190,--,--,--, 
 筹资活动现金流入小计(万元),15918,79063,48888,17125,12092,95941,80761,55615,48735,21202,16829,9102,10427,32078,25933,22238,22713,32339,23123,14987,7295,39555,29831,25404,27580, 
 偿还债务支付的现金(万元),3000,64508,37042,12440,9000,42840,35909,21890,18450,22465,16692,8965,10292,25284,18245,14549,14549,33323,22546,15002,7400,37895,25431,22574,24980, 
 分配股利、利润或偿付利息所支付的现金(万元),710,4719,4038,3405,547,3077,2642,2078,388,1798,1403,1218,209,2067,1854,1635,339,2653,2241,1846,406,2772,2947,1079,2644, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,150,--,--,--,--,--,--,--,103,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3710,69377,41080,15846,9547,45917,38551,23968,18838,24366,18096,10183,10501,27351,20099,16184,14889,35976,24787,16849,7806,40667,28378,23653,27624, 
 筹资活动产生的现金流量净额(万元),12208,9686,7808,1279,2545,50024,42210,31647,29897,-3164,-1267,-1081,-74,4727,5834,6053,7824,-3637,-1664,-1862,-511,-1112,1453,1751,-44, 
 汇率变动对现金及现金等价物的影响(万元),-56,-96,-73,-45,-9,85,27,24,-5,76,18,14,9,4,4,5,1,-38,-25,-20,-4,-11,-41,-18,-8, 
 现金及现金等价物净增加额(万元),3861,-971,-9359,-1942,-3997,-1594,-5524,-4791,18523,11037,2618,7668,-700,2765,1713,6385,6072,-1058,-2750,-2187,-3059,-164,998,1026,509, 
 加:期初现金及现金等价物余额(万元),16297,17268,18471,17268,17268,18862,18862,18862,18862,7825,7825,7825,7825,5061,5061,5061,5061,6118,6118,6118,6118,6282,5284,4258,3749, 
 期末现金及现金等价物余额(万元),20158,16297,9112,15326,13272,17268,13339,14071,37385,18862,10443,15493,7126,7825,6774,11446,11133,5061,3368,3931,3059,6118,6282,5284,4258, 
 净利润(万元),--,8297,--,6171,--,12477,--,6320,--,6172,--,2871,--,3395,--,1655,--,4829,3727,2721,--,5167,5886,4183,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,4220,--,816,--,794,--,740,--,413,--,608,--,126,--,384,--,183,379,393,--,94,92,48,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3561,--,1804,--,3658,--,1846,--,2738,--,1316,--,2544,--,1264,--,2376,1778,1177,--,2200,1688,1514,--, 
 无形资产摊销(万元),--,642,--,245,--,537,--,268,--,169,--,47,--,125,--,68,--,114,82,51,--,83,81,69,--, 
 长期待摊费用摊销(万元),--,60,--,16,--,22,--,6,--,4,--,2,--,4,--,2,--,4,3,2,--,4,2,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-12,--,104,--,90,--,73,--,73,--,17,--,23,--,4,--,3,--,--,--,-0,-2,129,--, 
 固定资产报废损失(万元),--,217,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2535,--,1163,--,1469,--,669,--,732,--,400,--,989,--,557,--,1656,1231,832,--,1747,1539,1097,--, 
 投资损失(万元),--,798,--,346,--,296,--,168,--,-62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-1061,--,-209,--,-205,--,-187,--,-57,--,-148,--,-142,--,-201,--,-37,-67,-70,--,-39,-14,-8,--, 
 递延所得税负债增加(万元),--,-144,--,-56,--,-112,--,-56,--,-9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-7077,--,-2178,--,-7956,--,-5027,--,-2992,--,-126,--,-389,--,-1311,--,-544,-1287,-139,--,1619,-1101,-2246,--, 
 经营性应收项目的减少(万元),--,-10167,--,-7861,--,-14791,--,-2780,--,-8973,--,-7631,--,3867,--,-523,--,-3977,-5637,-4562,--,-6204,-2500,237,--, 
 经营性应付项目的增加(万元),--,542,--,-2943,--,-2030,--,-2606,--,8555,--,6792,--,-5164,--,-944,--,94,330,23,--,-431,347,127,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2410,--,-2581,--,-5752,--,-567,--,6762,--,4147,--,5379,--,955,--,4700,543,426,--,4239,6018,5150,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),20158,16297,9112,15326,13272,17268,13339,14071,37385,18862,10443,15493,7126,7825,6774,11446,11133,5061,3368,3931,3059,6118,6282,5284,4258, 
 现金的期初余额(万元),16297,17268,18471,17268,17268,18862,18862,18862,18862,7825,7825,7825,7825,5061,5061,5061,5061,6118,6118,6118,6118,6282,5284,4258,3749, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),3861,-971,-9359,-1942,-3997,-1594,-5524,-4791,18523,11037,2618,7668,-700,2765,1713,6385,6072,-1058,-2750,-2187,-3059,-164,998,1026,509, 

