 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),--,834,1825,--,2180,2030,716, 
 投资损失(万元),--,--,-18,--,-3,-10,0, 
 递延所得税资产减少(万元),--,-38,4,--,-82,204,177, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2151,943,--,-3328,-2713,705, 
 经营性应收项目的减少(万元),--,-1856,-6941,--,-4560,-4479,5048, 
 经营性应付项目的增加(万元),--,-2115,1736,--,-3238,-53,2460, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,3313,--,--, 
 经营活动产生现金流量净额(万元),--,3769,14601,--,3455,874,13568, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),--,6732,9103,--,2903,3288,2272, 
 现金的期初余额(万元),--,9103,2903,--,3288,2272,4156, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),--,-2371,6201,--,-386,1017,-1884, 

