 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 支付的各项税费(万元),336,1279,1223,1042,656,464,923,697,424,3073,2580,1907,1450,1894,1580,1087,444,1070,823,380,260,1258,1168,572,432,801,643,344,585,430,162, 
 支付的其他与经营活动有关的现金(万元),726,1508,827,593,213,2717,1085,765,713,2734,1817,1050,175,4547,1639,1542,705,1916,1192,928,413,1919,1582,1018,244,1800,1181,433,951,954,616, 
 经营活动现金流出小计(万元),4952,23777,17359,10734,5578,16472,18300,8706,7357,38769,28513,21341,13044,36336,22348,17835,5449,18824,13084,8321,3920,18188,12877,8503,4606,16313,11413,6050,10287,10891,9780, 
 经营活动产生的现金流量净额(万元),2548,21263,1200,1626,-1049,13897,-1520,614,270,4056,10896,5498,1921,3934,6819,-3153,1099,11735,10722,6506,3289,8998,7478,4710,945,7696,5688,4529,10775,9251,4698, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,5,809, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,641,641,641,--,732,--,--,--,1731,--,--,--,1930,--,0,--,948,--,--,197,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,0,0,0,0,0,0,641,641,641,0,732,0,0,0,1731,0,0,0,1930,0,0,0,948,0,0,199,5,809, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2103,44926,13487,13318,9147,20070,3472,1968,436,7021,5922,5360,4583,36592,21538,6922,2223,31832,8636,6179,891,45455,37813,25182,17807,21269,14984,13614,12391,4418,7471, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,668,--,--,--,2107,--,--,--,--,--,180,594,1677,1033,1033,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2103,44926,13487,13318,9147,20070,3472,1968,436,7021,5922,5360,4583,37260,21538,6922,2223,33938,8636,6179,891,45455,37813,25361,18401,22946,16016,14647,12391,4418,7471, 
 投资活动产生的现金流量净额(万元),-2103,-44926,-13487,-13318,-9147,-20070,-3472,-1968,-436,-6380,-5281,-4719,-4583,-36529,-21538,-6922,-2223,-32208,-8636,-6179,-891,-43524,-37813,-25361,-18401,-21998,-16016,-14647,-12192,-4414,-6662, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,58097,58296,--,--,--,--,--,--,50240,49589,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),3000,75700,64000,28000,20000,72000,72000,35000,25000,41000,41000,33000,25000,29000,20000,--,--,105000,96000,65000,51000,40990,31990,20990,990,14710,20750,16760,5000,16000,5000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,300,--,--,--,--,--,--,--,440,--,--,--,--,--,0,--,75,651,--,--,--,--, 
 筹资活动现金流入小计(万元),3000,75700,64000,28000,20000,72000,72000,35000,25000,41300,41000,33000,25000,29000,20000,0,0,163537,154296,65000,51000,40990,31990,20990,990,65025,70990,16760,5000,16000,5000, 
 偿还债务支付的现金(万元),9250,55000,53000,14000,2000,74000,70500,37000,27058,31000,30500,30000,20500,21000,20500,--,--,94600,82600,60600,16600,27540,13940,12950,1990,16560,4800,4800,4900,18100,100, 
 分配股利、利润或偿付利息所支付的现金(万元),1029,4116,3121,2181,963,3864,4555,2320,777,4642,3701,2764,950,3745,2942,1269,785,3508,2699,1808,626,2626,1966,1379,429,2617,1774,1083,1565,1687,2107, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,387,--,300,194,6,540,10,55, 
 筹资活动现金流出小计(万元),10279,59116,56121,16181,2963,77929,75055,39320,27835,35642,34201,32764,21450,24745,23442,1269,785,98108,85299,62408,17226,30166,15906,14716,2419,19477,6768,5889,7005,19797,2262, 
 筹资活动产生的现金流量净额(万元),-7279,16584,7879,11819,17037,-5929,-3055,-4320,-2835,5658,6799,236,3550,4255,-3442,-1269,-785,65428,68997,2592,33774,10824,16084,6274,-1429,45548,64222,10871,-2005,-3797,2738, 
 汇率变动对现金及现金等价物的影响(万元),-144,-323,-758,-536,-212,345,463,410,53,205,310,112,50,-190,-68,80,23,-189,0,0,0,-3,0,0,--,-26,-54,-58,-17,-15,-131, 
 现金及现金等价物净增加额(万元),-6977,-7401,-5166,-409,6629,-11757,-7585,-5264,-2948,3539,12724,1127,938,-28529,-18229,-11264,-1886,44767,71084,2920,36173,-23705,-14251,-14378,-18885,31220,53840,695,-3439,1025,643, 
 加:期初现金及现金等价物余额(万元),9670,17071,17071,17071,17071,28828,29296,29296,29296,25289,25924,25924,25924,53818,55925,55925,53818,9051,9491,9491,9051,32756,32756,32756,32756,1535,1535,1535,4975,3949,3306, 
 期末现金及现金等价物余额(万元),2692,9670,11905,16662,23700,17071,21711,24032,26348,28828,38648,27050,26862,25289,37696,44661,51932,53818,80575,12410,45224,9051,18504,18378,13870,32756,55375,2231,1535,4975,3949, 
 净利润(万元),--,2537,--,1162,--,2459,--,964,--,6687,--,2906,--,9093,--,2788,--,5242,--,2049,--,5563,--,2200,--,5459,--,2454,5268,4663,3514, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-1162,--,10,--,614,--,42,--,494,--,45,--,642,--,--,--,43,--,-70,--,10,--,7,--,225,--,45,-58,-47,679, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,11528,--,4555,--,8624,--,4304,--,7259,--,3710,--,7200,--,3528,--,4910,--,1658,--,3205,--,1601,--,2535,--,1249,2450,2065,1492, 
 无形资产摊销(万元),--,878,--,399,--,788,--,309,--,801,--,322,--,718,--,99,--,544,--,235,--,470,--,235,--,394,--,183,300,301,274, 
 长期待摊费用摊销(万元),--,30,--,9,--,20,--,1,--,5,--,1,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,3,--,--,--,2,--,1,--,0,--,0,--,-2,--,--,--,--,--,--,--,--,--,--,3,-1,32, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,4018,--,1130,--,1994,--,--,--,2235,--,1145,--,2062,--,659,--,2414,--,1215,--,2120,--,866,--,1917,--,849,1548,1699,1918, 
 投资损失(万元),--,--,--,--,--,--,--,1118,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,213,--,22,--,-77,--,--,--,-37,--,-14,--,-347,--,3,--,8,--,12,--,2,--,2,--,-16,--,-7,-20,-5,-70, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,-2,--,--,--,--,--,--,--,341,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2275,--,246,--,-717,--,--,--,348,--,-2739,--,-1049,--,-1671,--,196,--,-660,--,24,--,99,--,-390,--,-132,494,-1357,-95, 
 经营性应收项目的减少(万元),--,6687,--,-5347,--,1142,--,-1898,--,-4480,--,1095,--,-16075,--,-8602,--,-321,--,-2595,--,-2837,--,1083,--,-4512,--,-1030,-392,725,-3297, 
 经营性应付项目的增加(万元),--,-1190,--,-559,--,-954,--,820,--,-9258,--,-973,--,1689,--,-297,--,-1298,--,4663,--,441,--,-1383,--,2085,--,929,1214,1207,250, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,-5045,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-11,-32,--,--, 
 经营活动产生现金流量净额(万元),--,21263,--,1626,--,13897,--,614,--,4056,--,5498,--,3934,--,-3153,--,11735,--,6506,--,8998,--,4710,--,7696,--,4529,10775,9251,4698, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),2692,9670,11905,16968,23700,17071,21711,24032,26348,28828,38648,27050,26862,25289,37696,44661,51932,53818,80575,12410,45224,9051,18504,18378,13870,32756,55375,2231,1535,4975,3949, 
 现金的期初余额(万元),9670,17071,17071,17377,17071,28828,29296,29296,29296,25289,25924,25924,25924,53818,55925,55925,53818,9051,9491,9491,9051,32756,32756,32756,32756,1535,1535,1535,4975,3949,3306, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6977,-7401,-5166,-409,6629,-11757,-7585,-5264,-2948,3539,12724,1127,938,-28529,-18229,-11264,-1886,44767,71084,2920,36173,-23705,-14251,-14378,-18885,31220,53840,695,-3439,1025,643, 

