 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 收到的其他与投资活动有关的现金(万元),39,10,36,32,30,1047,306,14, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1582,1663,91,671,1239,2064,309,14, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),264,256,2040,1297,1293,1308,2116,13247, 
 投资所支付的现金(万元),--,--,320,20,20,4700,168,3886, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,1300,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),264,256,2360,1317,1313,6008,3584,17133, 
 投资活动产生的现金流量净额(万元),1319,1407,-2269,-647,-74,-3944,-3275,-17119, 
 吸收投资收到的现金(万元),20766,--,930,930,630,24000,50,6600, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,930,--,--,--,--,--, 
 取得借款收到的现金(万元),995,--,--,--,--,11000,7000,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),600,600,600,--,--,1600,20318,11053, 
 筹资活动现金流入小计(万元),22361,600,1530,930,630,36600,27368,17653, 
 偿还债务支付的现金(万元),4385,2107,4215,7344,2107,672,2668,1400, 
 分配股利、利润或偿付利息所支付的现金(万元),543,311,854,755,550,437,791,3512, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1038,543,1084,763,508,23344,20309,2084, 
 筹资活动现金流出小计(万元),5966,2960,6153,8862,3165,24452,23767,6996, 
 筹资活动产生的现金流量净额(万元),16395,-2360,-4623,-7932,-2535,12148,3601,10657, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),15535,-817,1054,-806,2807,1313,3050,-1005, 
 加:期初现金及现金等价物余额(万元),6912,6449,5395,5795,5395,4082,1032,2037, 
 期末现金及现金等价物余额(万元),22447,5632,6449,4989,8203,5395,4082,1032, 
 净利润(万元),--,2018,5023,--,1266,3466,3314,2613, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-63,251,--,52,-121,129,208, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,195,365,--,170,314,295,66, 
 无形资产摊销(万元),--,41,81,--,41,81,80,1468, 
 长期待摊费用摊销(万元),--,19,38,--,19,5,--,272, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,-31,--,-33,0,4,-0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,410,1135,--,576,923,1317,796, 
 投资损失(万元),--,-11,-19,--,-6,-28,-24,--, 
 递延所得税资产减少(万元),--,-324,-57,--,-105,16,-18,-18, 
 递延所得税负债增加(万元),--,82,199,--,99,141,84,--, 
 存货的减少(万元),--,-1042,1367,--,-659,-1317,-479,-577, 
 经营性应收项目的减少(万元),--,-1807,-717,--,3219,-7190,-6894,-281, 
 经营性应付项目的增加(万元),--,620,309,--,780,-3180,4916,909, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,137,7946,--,5417,-6890,2725,5456, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),22447,5632,6449,4989,8203,5395,4082,1032, 
 现金的期初余额(万元),6912,6449,5395,5795,5395,4082,1032,2037, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),15535,-817,1054,-806,2807,1313,3050,-1005, 

