 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 经营性应收项目的减少(万元),--,-8075,--,-26206,--,523,--,-1873,--,-7205,--,-7966,--,-5504,--,-7264,-1340,-3400,-6603, 
 经营性应付项目的增加(万元),--,15039,--,59819,--,8137,--,5526,--,5914,--,5177,--,4107,--,5836,731,1737,1362, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,25,--,-879,--,-299,--,482,--,-399,--,701,--,262,--,923,250,218,323, 
 经营活动产生现金流量净额(万元),--,4179,--,10843,--,19822,--,11917,--,16091,--,8079,--,13880,--,7951,13013,13383,3242, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),28006,29844,25295,43283,102733,91286,99301,92343,105607,98845,109662,103670,35826,35075,31714,30024,28104,26312,18987, 
 现金的期初余额(万元),29661,91286,116036,116036,91286,98845,98845,98845,99383,35075,35246,35246,35075,28104,28104,28104,26312,18987,16748, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1655,-61442,-90741,-72753,11447,-7559,457,-6502,6223,63770,74416,68424,751,6972,3611,1921,1791,7325,2240, 

