 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 现金及现金等价物净增加额(万元),-2859,-2608,75,6755,2966,8859,15231,-2528,-3204,-3189,-1508,-72,-1007,-1601,-1745,1975,3973, 
 加:期初现金及现金等价物余额(万元),8692,8692,9497,1937,1937,1937,1937,4464,4464,4464,4464,4537,4537,4537,6281,4306,333, 
 期末现金及现金等价物余额(万元),5833,6083,9573,8692,4902,10796,17168,1937,1261,1275,2957,4464,3530,2936,4537,6281,4306, 
 净利润(万元),--,3846,--,6278,--,2827,--,4345,--,1874,--,4011,2113,729,7603,10439,4743, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1078,--,1083,--,470,--,737,--,441,--,829,342,136,96,474,102, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1289,--,2106,--,996,--,1954,--,972,--,1913,945,471,1774,1258,747, 
 无形资产摊销(万元),--,66,--,145,--,73,--,158,--,79,--,127,61,30,97,84,84, 
 长期待摊费用摊销(万元),--,1,--,0,--,0,--,--,--,0,--,--,--,2,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,67,--,21,--,9,--,17,--,28,--,-0,5,3,0,-3,4, 
 固定资产报废损失(万元),--,--,--,0,--,--,--,--,--,--,--,9,--,0,--,14,7, 
 公允价值变动损失(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1,--,51,--,42,--,2,--,2,--,28,18,10,80,177,140, 
 投资损失(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-239,--,-327,--,-125,--,133,--,116,--,-130,-4,33,134,-471,-73, 
 递延所得税负债增加(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2888,--,-3505,--,-1866,--,-2687,--,-2440,--,-2893,-1119,-602,-2007,-3331,-2035, 
 经营性应收项目的减少(万元),--,-4684,--,-12903,--,-5612,--,-6219,--,-2664,--,-4002,-3484,-1800,-591,-7215,-746, 
 经营性应付项目的增加(万元),--,2754,--,3023,--,986,--,2217,--,775,--,951,494,-349,-4163,5518,430, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,215,--,90,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1506,--,-3937,--,-2202,--,656,--,-818,--,844,-630,-1337,3023,6943,3404, 
 债务转为资本(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5833,6083,9573,8692,4902,10796,17168,1937,1261,1275,2957,4464,3530,2936,4537,6281,4306, 
 现金的期初余额(万元),8692,8692,9497,1937,1937,1937,1937,4464,4464,4464,4464,4537,4537,4537,6281,4306,333, 
 现金等价物的期末余额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2859,-2608,75,6755,2966,8859,15231,-2528,-3204,-3189,-1508,-72,-1007,-1601,-1745,1975,3973, 

