 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2385,1632,920,3313,2464,1613,888,2943,2283,1415,840,2650,2101,1957,1739, 
 支付的各项税费(万元),3923,2997,1829,6030,4496,3470,2122,6276,4659,3711,1745,5249,4142,4012,4077, 
 支付的其他与经营活动有关的现金(万元),2675,2176,542,4767,3403,2253,796,4724,3415,2481,917,4417,4210,3633,3156, 
 经营活动现金流出小计(万元),13208,8823,4489,18387,14541,10025,4832,16912,12388,8843,4187,17215,19130,18587,18854, 
 经营活动产生的现金流量净额(万元),7844,6337,5231,12118,8716,6364,6440,12484,10467,7387,6439,9982,5751,5393,3440, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2221, 
 取得投资收益所收到的现金(万元),325,198,91,71,34,24,--,281,257,201,160,281,41,3,480, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,-1,--,--,--,--,--,1785,9, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),24000,13000,9000,--,--,--,--,--,--,--,--,740,77,43,4030, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),24325,13198,9091,71,34,24,0,281,257,201,160,1021,118,1831,6740, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1874,509,276,2227,1723,683,477,1484,1299,777,376,2185,722,302,583, 
 投资所支付的现金(万元),--,--,--,--,11000,--,--,--,--,--,--,480,--,--,1390, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),27800,16800,9000,15000,--,--,--,--,--,--,--,--,--,41,300, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),29674,17309,9276,17227,12723,683,477,1484,1299,777,376,2665,722,342,2273, 
 投资活动产生的现金流量净额(万元),-5349,-4111,-186,-17156,-12689,-659,-477,-1203,-1042,-575,-216,-1643,-604,1488,4467, 
 吸收投资收到的现金(万元),--,--,--,22700,22700,22700,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,200,100,100,100,100,300,4100,5000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,104, 
 筹资活动现金流入小计(万元),0,0,0,22700,22700,22700,0,200,100,100,100,100,300,4100,5104, 
 偿还债务支付的现金(万元),--,--,--,100,--,--,--,200,100,100,100,300,2200,6900,1000, 
 分配股利、利润或偿付利息所支付的现金(万元),4000,1000,--,5,4,2,1,6006,6005,6003,2797,6007,1268,2106,12241, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,520,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,100,--,1431,1405,520,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),4000,1100,0,1535,1408,522,1,6206,6105,6103,2897,6307,3468,9006,13241, 
 筹资活动产生的现金流量净额(万元),-4000,-1100,0,21165,21292,22178,-1,-6006,-6005,-6003,-2797,-6207,-3168,-4906,-8137, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-1505,1125,5046,16127,17320,27884,5962,5274,3421,808,3427,2131,1979,1975,-231, 
 加:期初现金及现金等价物余额(万元),33663,33663,33663,17536,17536,17536,17536,12262,12262,12262,12262,10131,8152,6176,6407, 
 期末现金及现金等价物余额(万元),32158,34789,38709,33663,34856,45420,23498,17536,15683,13070,15689,12262,10131,8152,6176, 
 净利润(万元),--,5139,--,11896,--,5705,--,11878,--,5545,--,10565,7247,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-61,--,17,--,-53,--,84,--,32,--,58,60,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,287,--,574,--,289,--,570,--,292,--,567,542,--,--, 
 无形资产摊销(万元),--,14,--,29,--,15,--,29,--,15,--,29,29,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,2,--,--,--,10,--,--,--,16,1,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,5,--,2,--,6,--,3,--,7,65,--,--, 
 投资损失(万元),--,-188,--,-71,--,-24,--,-281,--,-201,--,-281,-41,--,--, 
 递延所得税资产减少(万元),--,11,--,-2,--,8,--,-12,--,-4,--,-7,-8,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,148,--,-1039,--,-98,--,-275,--,86,--,35,27,--,--, 
 经营性应收项目的减少(万元),--,1722,--,-265,--,415,--,517,--,1791,--,-2280,-901,--,--, 
 经营性应付项目的增加(万元),--,-735,--,974,--,106,--,-43,--,-171,--,1271,-1270,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,6337,--,12118,--,6364,--,12484,--,7387,--,9982,5751,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),32158,34789,38709,33663,34856,45420,23498,17536,15683,13070,15689,12262,10131,8152,6176, 
 现金的期初余额(万元),33663,33663,33663,17536,17536,17536,17536,12262,12262,12262,12262,10131,8152,6176,6407, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1505,1125,5046,16127,17320,27884,5962,5274,3421,808,3427,2131,1979,1975,-231, 

