 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31, 
 经营活动产生现金流量净额(万元),--,31066,58009,--,81637,22268,17440, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),90726,11369,13643,19223,29564,11050,3973, 
 现金的期初余额(万元),13643,13643,29564,29564,11050,3973,9003, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),77083,-2274,-15921,-10342,18515,7076,-5030, 

