 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,7,52,50,50,--,--,--,--,3,4,3,4,19,19,3,3,1,17, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),18183,60795,449,348,77,697,452,337,19,406,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),18183,60802,9501,5398,4127,697,452,337,19,409,4,3,4,19,19,3,3,1,17, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),451,1650,1097,699,363,3010,2242,1696,67,530,381,204,96,772,543,409,756,469,251, 
 投资所支付的现金(万元),--,2700,--,--,2700,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,-165,2333,2333,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),29000,51000,571,506,--,27000,27000,13000,30000,--,25000,15000,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),29451,55185,4001,3537,3063,30010,29242,14696,30067,530,25381,15204,96,772,543,409,756,469,251, 
 投资活动产生的现金流量净额(万元),-11268,5617,5500,1861,1064,-29313,-28790,-14359,-30048,-121,-25377,-15201,-93,-753,-524,-406,-754,-468,-233, 
 吸收投资收到的现金(万元),138,251,220,220,220,--,--,--,--,31057,31057,31057,--,--,--,--,--,--,859, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,220,220,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),138,251,220,220,220,0,0,0,0,31057,31057,31057,0,0,0,0,0,0,859, 
 偿还债务支付的现金(万元),--,--,140,140,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1367,1649,1659,1659,6,2022,2022,2022,--,--,--,--,--,1169,1169,1169,765,525,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),120,481,--,--,--,85,--,--,--,2839,2839,2839,--,60,40,20,50,176,--, 
 筹资活动现金流出小计(万元),1487,2130,1799,1799,6,2107,2022,2022,0,2839,2839,2839,0,1229,1209,1189,815,701,0, 
 筹资活动产生的现金流量净额(万元),-1350,-1879,-1579,-1579,214,-2107,-2022,-2022,0,28219,28219,28219,0,-1229,-1209,-1189,-815,-701,859, 
 汇率变动对现金及现金等价物的影响(万元),--,-48,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-11147,1712,1422,-1120,826,-24563,-24776,-12899,-28764,34359,7488,15842,883,8484,5201,-1010,3565,3532,1830, 
 加:期初现金及现金等价物余额(万元),33018,31307,31307,31307,31307,55870,55870,55870,55870,21511,21511,21511,21511,13027,13027,13027,9463,5931,4101, 
 期末现金及现金等价物余额(万元),21871,33018,32729,30187,32133,31307,31094,42971,27106,55870,28999,37353,22394,21511,18228,12017,13027,9463,5931, 
 净利润(万元),--,3596,--,1889,--,5777,--,3693,--,8058,--,4116,--,9759,7853,4834,4661,4273,3522, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,522,--,43,--,-2,--,21,--,-53,--,-67,--,265,240,342,220,-101,139, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,699,--,342,--,486,--,234,--,470,--,233,--,438,328,217,393,314,316, 
 无形资产摊销(万元),--,63,--,33,--,35,--,15,--,30,--,15,--,25,18,11,17,22,22, 
 长期待摊费用摊销(万元),--,36,--,15,--,34,--,13,--,18,--,8,--,13,9,5,8,10,2, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,9,--,9,--,0,--,0,--,1,--,0,--,4,4,5,6,1,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,-795,--,-348,--,-697,--,-337,--,-406,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,46,--,-259,--,168,--,65,--,108,--,153,--,-311,-120,-99,-50,0,-37, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1687,--,-416,--,175,--,1178,--,861,--,1642,--,-1978,-1202,-1285,194,-957,-777, 
 经营性应收项目的减少(万元),--,-7666,--,-1747,--,1701,--,-343,--,-384,--,936,--,-2578,-4544,-6682,-3617,2884,-2927, 
 经营性应付项目的增加(万元),--,3148,--,-962,--,-823,--,-1056,--,-2441,--,-4211,--,4829,4348,3235,3301,-1746,942, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-1978,--,-1402,--,6855,--,3483,--,6261,--,2824,--,10466,6934,585,5133,4700,1204, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),21871,33018,32729,30187,32133,31307,31094,42971,27106,55870,28999,37353,22394,21511,18228,12017,13027,9463,5931, 
 现金的期初余额(万元),33018,31307,31307,31307,31307,55870,55870,55870,55870,21511,21511,21511,21511,13027,13027,13027,9463,5931,4101, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-11147,1712,1422,-1120,826,-24563,-24776,-12899,-28764,34359,7488,15842,883,8484,5201,-1010,3565,3532,1830, 

