 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 经营活动产生的现金流量净额(万元),-3088,-4417,5788,-4252,-4986,-4869,3433,-3139,-3209,-3050,934,-3581,-345,-2022,4367,-916,-787,-1976,4276,2385,344, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1502, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,906,905,1,1,2,0,0,0,3,2,2,2,--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),5,284,2,--,--,--,--,--,--,--,7,517,--,--,--,--,--,--,504,--,74, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5,284,908,905,1,1,2,0,0,0,10,520,2,2,0,0,0,0,504,0,1576, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4915,1405,9396,6001,4513,2475,6543,4235,4340,948,6544,5419,3695,1443,5055,4066,3197,1350,2122,6121,1837, 
 投资所支付的现金(万元),--,279,8200,2419,--,599,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1670, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,510,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,44,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4915,1684,17596,8420,4513,3073,6543,4235,4340,948,6588,5929,3695,1443,5055,4066,3197,1350,2122,6121,3507, 
 投资活动产生的现金流量净额(万元),-4910,-1400,-16688,-7515,-4512,-3073,-6541,-4235,-4339,-948,-6578,-5410,-3692,-1441,-5055,-4066,-3197,-1350,-1618,-6121,-1931, 
 吸收投资收到的现金(万元),21362,--,1856,1856,1856,1562,730,240,157,49,14732,14732,14665,14487,35,35,35,--,160,240,4465, 
 其中：子公司吸收少数股东投资收到的现金(万元),415,--,1856,1856,1856,1562,730,240,157,49,445,445,378,200,35,35,35,--,160,240,385, 
 取得借款收到的现金(万元),16676,4800,19300,16500,9500,--,7300,7000,4000,--,300,--,--,--,5100,2800,1600,500,6800,5050,3950, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,444,444,444,444,--,--,--,--,50,--,--, 
 筹资活动现金流入小计(万元),38038,4800,21156,18356,11356,1562,8030,7240,4157,49,15476,15176,15109,14931,5135,2835,1635,500,7010,5290,8415, 
 偿还债务支付的现金(万元),13300,3000,8000,8000,5000,--,600,--,--,--,5550,5550,5550,500,4350,1850,1150,1000,7050,3950,3000, 
 分配股利、利润或偿付利息所支付的现金(万元),1802,218,1757,1581,1454,71,1391,1320,1271,4,1418,1430,1384,66,277,217,156,102,262,279,207, 
 其中：子公司支付给少数股东的股利、利润(万元),130,--,52,52,52,--,--,--,--,--,53,53,47,--,42,--,--,42,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,47,--,--,--,242,6,1,1,200,60,120, 
 筹资活动现金流出小计(万元),15102,3218,9757,9581,6454,71,1991,1320,1271,4,7015,6980,6934,566,4869,2074,1307,1102,7512,4289,3327, 
 筹资活动产生的现金流量净额(万元),22937,1582,11400,8775,4903,1490,6040,5921,2886,45,8461,8196,8175,14365,266,761,328,-602,-502,1001,5088, 
 汇率变动对现金及现金等价物的影响(万元),0,-19,-14,-6,-4,-0,3,1,1,-0,-1,-0,-0,-0,0,0,0,0,-0,-0,--, 
 现金及现金等价物净增加额(万元),14940,-4254,486,-2998,-4599,-6451,2936,-1452,-4662,-3953,2816,-795,4138,10902,-422,-4221,-3656,-3929,2156,-2735,3502, 
 加:期初现金及现金等价物余额(万元),13905,13905,13419,13419,13419,13419,10483,10483,10483,10483,7667,7667,7667,7667,8088,8088,8088,8088,5932,8667,5165, 
 期末现金及现金等价物余额(万元),28845,9651,13905,10421,8820,6967,13419,9031,5821,6531,10483,6872,11804,18569,7667,3867,4432,4159,8088,5932,8667, 
 净利润(万元),3373,--,6953,--,2671,--,6083,--,2270,--,5338,--,1876,--,4184,2249,--,--,3778,3656,3213, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),594,--,1000,--,642,--,417,--,344,--,335,--,244,--,328,188,--,--,246,205,135, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1472,--,2455,--,1180,--,2019,--,966,--,1396,--,633,--,929,680,--,--,787,623,330, 
 无形资产摊销(万元),107,--,110,--,44,--,76,--,33,--,63,--,31,--,58,43,--,--,57,57,16, 
 长期待摊费用摊销(万元),436,--,698,--,284,--,327,--,143,--,205,--,96,--,147,103,--,--,77,72,13, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),1,--,40,--,18,--,0,--,0,--,1,--,-1,--,2,2,--,--,1,--,1, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),441,--,500,--,145,--,143,--,15,--,101,--,112,--,235,175,--,--,262,280,209, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2, 
 递延所得税资产减少(万元),-313,--,-611,--,-137,--,-125,--,-100,--,-2,--,6,--,-176,-141,--,--,-178,-225,-161, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-4014,--,-4672,--,-2437,--,-2481,--,-2695,--,-3350,--,-1713,--,-354,-728,--,--,342,-1445,-1751, 
 经营性应收项目的减少(万元),-6718,--,-12480,--,-8073,--,-5573,--,-1280,--,-5338,--,-1801,--,-2654,-2513,--,--,-1295,-1566,-855, 
 经营性应付项目的增加(万元),1534,--,11795,--,678,--,2548,--,-2906,--,2185,--,170,--,1648,-1060,--,--,-234,-18,-410, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,2,--,20,85,--,--,432,748,-394, 
 经营活动产生现金流量净额(万元),-3088,--,5788,--,-4986,--,3433,--,-3209,--,934,--,-345,--,4367,-916,--,--,4276,2385,344, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),28845,9651,13905,10421,8820,6967,13419,9031,5821,6531,10483,6872,11804,18569,7667,3867,4432,4159,8088,5932,8667, 
 现金的期初余额(万元),13905,13905,13419,13419,13419,13419,10483,10483,10483,10483,7667,7667,7667,7667,8088,8088,8088,8088,5932,8667,5165, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),14940,-4254,486,-2998,-4599,-6451,2936,-1452,-4662,-3953,2816,-795,4138,10902,-422,-4221,-3656,-3929,2156,-2735,3502, 

