 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 经营活动现金流入小计(万元),53694,212891,157426,99290,53917,144105,103610,66560,29879,126531,89674,57763,25039,128814,94764,62906,26001,134242,92808,140018,151799, 
 购买商品、接受劳务支付的现金(万元),49131,156542,111016,70792,45558,101222,74363,49737,22972,87614,66023,45343,22002,91515,67365,42624,19060,105443,79630,107255,118329, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5423,19416,13617,9913,5053,12394,9304,5719,3512,11478,7347,4873,2940,9991,7305,5065,2593,9647,7503,9679,9565, 
 支付的各项税费(万元),2030,10125,8662,5771,2573,5458,4264,3105,1189,4151,3910,2365,1641,4222,3666,2200,1197,4199,3364,3452,2145, 
 支付的其他与经营活动有关的现金(万元),5422,19599,14933,14157,3719,10548,7056,4917,2098,8641,6505,4211,1591,7826,6416,3868,1523,8884,7768,9065,10208, 
 经营活动现金流出小计(万元),62006,205682,148227,100633,56903,129623,94987,63478,29771,111884,83785,56793,28174,113554,84753,53757,24373,128173,98266,129451,140247, 
 经营活动产生的现金流量净额(万元),-8312,7209,9199,-1344,-2986,14482,8623,3081,109,14647,5889,971,-3134,15260,10011,9149,1627,6069,-5457,10567,11553, 
 收回投资所收到的现金(万元),--,975,975,975,975,--,326,189,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),9,488,344,284,213,549,537,403,248,450,195,108,17,390,390,313,390,1062,919,1181,828, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,376,249,249,33,242,72,220,34,68,59,50,39,112,100,66,1,19,18,123,27, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,356,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),257,27314,13261,13266,8000,44394,28500,23300,13300,33424,20000,15000,5000,1740,1738,1709,--,1164,1123,179,55, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),265,29153,14829,14774,9220,45541,29434,24112,13581,33942,20254,15159,5056,2242,2228,2088,391,2244,2060,1483,910, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2046,11110,7073,5312,3026,11080,5755,4997,2002,5902,3910,2790,997,3397,2396,1560,744,3114,2539,6351,5041, 
 投资所支付的现金(万元),120,1740,136,136,22137,--,--,1040,--,--,--,--,--,--,--,--,--,--,--,--,1460, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,21600,21600,21600,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 支付的其他与投资活动有关的现金(万元),--,16692,15127,15127,8290,27764,22414,17213,12012,50083,37000,32000,22000,153,139,--,--,1840,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2166,51142,43936,42175,33454,38843,28169,23250,14014,55985,40910,34790,22997,3550,2535,1560,744,4954,2539,6351,6501, 
 投资活动产生的现金流量净额(万元),-1901,-21989,-29107,-27401,-24234,6698,1265,862,-432,-22043,-20656,-19631,-17940,-1308,-308,528,-353,-2709,-478,-4868,-5591, 
 吸收投资收到的现金(万元),--,30212,30212,22994,23422,--,--,--,--,32669,33740,33740,33740,60,60,60,60,191,191,--,1350, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,100,--,--,--,--,--,--,--,200,--,--,--,60,60,60,60,191,191,--,--, 
 取得借款收到的现金(万元),120,2880,2880,2880,1380,--,--,--,--,6949,6952,5000,--,3337,3574,3660,3634,24473,24196,19193,9949, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,2554,1948,--,--,--,--,--,--,--,--,--,--,220,220,--,--, 
 筹资活动现金流入小计(万元),120,33092,33092,25874,24802,2554,1948,0,0,39619,40692,38740,33740,3397,3634,3720,3694,24884,24607,19193,11299, 
 偿还债务支付的现金(万元),--,7500,7500,7500,--,2909,2909,2909,0,11755,10899,10899,5000,12105,6667,6667,5492,17906,16890,26042,9390, 
 分配股利、利润或偿付利息所支付的现金(万元),51,10921,12621,10697,76,4308,4283,4126,61,4362,4260,4183,135,3184,3061,2780,320,3128,2876,1325,1514, 
 其中：子公司支付给少数股东的股利、利润(万元),--,97,--,--,--,75,78,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,136,--,--,539,--,--,--,--,1948,1063,1063,823,60,60,44,--,220,220,--,--, 
 筹资活动现金流出小计(万元),51,18557,20121,18197,615,7217,7192,7035,61,18066,16222,16145,5958,15348,9788,9491,5813,21254,19986,27367,10904, 
 筹资活动产生的现金流量净额(万元),69,14535,12971,7678,24187,-4663,-5244,-7035,-61,21553,24470,22595,27782,-11951,-6155,-5771,-2119,3630,4621,-8174,395, 
 汇率变动对现金及现金等价物的影响(万元),-286,551,282,311,67,180,508,484,475,-363,-305,-171,-423,-342,-148,103,62,-32,-29,2,-7, 
 现金及现金等价物净增加额(万元),-10431,306,-6655,-20756,-2966,16698,5152,-2607,90,13793,9399,3763,6285,1659,3400,4008,-782,6958,-1344,-2473,6350, 
 加:期初现金及现金等价物余额(万元),57957,57651,57651,57651,57651,40953,40953,40953,40953,27160,27160,27160,27160,25501,25501,25501,25501,18543,18543,21016,14665, 
 期末现金及现金等价物余额(万元),47527,57957,50996,36896,54685,57651,46105,38346,41043,40953,36559,30924,33445,27160,28901,29509,24719,25501,17199,18543,21016, 
 净利润(万元),--,16639,--,6442,--,14519,--,6259,--,10926,--,4319,--,8324,--,3595,--,8574,--,7217,7535, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1418,--,994,--,489,--,368,--,544,--,392,--,351,--,261,--,178,--,80,35, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3341,--,1634,--,2727,--,1447,--,2403,--,1172,--,2379,--,1213,--,2206,--,2030,1723, 
 无形资产摊销(万元),--,617,--,296,--,250,--,129,--,189,--,98,--,199,--,100,--,204,--,181,117, 
 长期待摊费用摊销(万元),--,215,--,139,--,258,--,153,--,316,--,155,--,255,--,115,--,94,--,67,73, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-39,--,-35,--,-50,--,-32,--,-47,--,-49,--,-2,--,-2,--,-12,--,-21,-1, 
 固定资产报废损失(万元),--,-0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-594,--,-537,--,394,--,358,--,-471,--,-451,--,1180,--,1350,--,-666,--,454,-291, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2330,--,1072,--,-1912,--,122,--,360,--,183,--,865,--,395,--,777,--,908,988, 
 投资损失(万元),--,22,--,215,--,-527,--,-328,--,-465,--,-160,--,-55,--,-53,--,-673,--,-705,-1435, 
 递延所得税资产减少(万元),--,-231,--,-47,--,-51,--,-72,--,10,--,-9,--,182,--,67,--,-268,--,3,1, 
 递延所得税负债增加(万元),--,29,--,20,--,--,--,0,--,--,--,133,--,-105,--,-105,--,100,--,-68,44, 
 存货的减少(万元),--,-29395,--,-11389,--,-4080,--,-899,--,2335,--,-365,--,5660,--,3750,--,-6705,--,2648,-1779, 
 经营性应收项目的减少(万元),--,-30622,--,-24728,--,-5097,--,-6014,--,-4148,--,-5133,--,-6204,--,-4464,--,-570,--,2378,-1260, 
 经营性应付项目的增加(万元),--,42585,--,24582,--,7562,--,1591,--,2695,--,685,--,2232,--,2928,--,2830,--,-4605,5681, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,894,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,121, 
 经营活动产生现金流量净额(万元),--,7209,--,-1344,--,14482,--,3081,--,14647,--,971,--,15260,--,9149,--,6069,--,10567,11553, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),47527,57957,50996,36896,54685,57651,46105,38346,41043,40953,36559,30924,33445,27160,28901,29509,24719,25501,17199,18543,21016, 
 现金的期初余额(万元),57957,57651,57651,57651,57651,40953,40953,40953,40953,27160,27160,27160,27160,25501,25501,25501,25501,18543,18543,21016,14665, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-10431,306,-6655,-20756,-2966,16698,5152,-2607,90,13793,9399,3763,6285,1659,3400,4008,-782,6958,-1344,-2473,6350, 

