 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31, 
 分配股利、利润或偿付利息所支付的现金(万元),1164,4249,3072,2202,739,3735,3347,2746,666,2947,1654,1066,386,3123,2570,2311,1504,1232, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),14166,72621,52451,35175,17711,88636,41705,27736,12230,56942,41454,24618,12199,31497,24000,27128,7343,3040, 
 筹资活动现金流出小计(万元),37263,197681,133093,63833,29889,151901,97415,69206,32113,183107,130202,77356,35528,117904,80116,71264,23814,25037, 
 筹资活动产生的现金流量净额(万元),8230,36094,19796,-5818,-4611,18297,-2634,2372,4033,44301,14876,12623,1123,-8894,638,5238,5173,1931, 
 汇率变动对现金及现金等价物的影响(万元),-560,-539,-407,-38,34,358,204,140,29,345,143,-133,-32,15,23,-311,-88,48, 
 现金及现金等价物净增加额(万元),-4171,-8923,-13629,-17405,-8210,-1013,-18845,-14816,261,34828,1176,-523,1333,-3448,-1318,245,-2366,4124, 
 加:期初现金及现金等价物余额(万元),30647,39571,39571,39571,39571,40584,40584,40584,40584,5756,5756,5756,5756,9204,9204,8959,11325,7200, 
 期末现金及现金等价物余额(万元),26477,30647,25942,22165,31361,39571,21739,25769,40845,40584,6932,5233,7088,5756,7886,9204,8959,11325, 
 净利润(万元),--,6559,--,3218,--,10393,--,4715,--,7583,4638,3389,--,6177,4274,8826,6066,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2169,--,820,--,1856,--,814,--,1709,761,704,--,938,762,466,584,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,9302,--,4161,--,7837,--,3788,--,7000,5188,3379,--,6201,4146,4260,3284,--, 
 无形资产摊销(万元),--,442,--,178,--,294,--,141,--,252,184,121,--,210,152,158,187,--, 
 长期待摊费用摊销(万元),--,1632,--,781,--,1071,--,492,--,945,673,436,--,611,445,335,274,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-16,--,18,--,97,--,7,--,87,-1,-3,--,-15,-8,66,2,--, 
 固定资产报废损失(万元),--,163,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,310,--,305,--,11,--,38,--,-22,11,-59,--,-11,-67,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,4521,--,1850,--,2746,--,1041,--,2457,2038,1408,--,1720,1712,2078,1155,--, 
 投资损失(万元),--,-66,--,-43,--,-27,--,-5,--,-132,-157,-224,--,-63,30,--,--,--, 
 递延所得税资产减少(万元),--,-515,--,-34,--,-507,--,-58,--,-737,-372,-206,--,-241,-116,-294,-187,--, 
 递延所得税负债增加(万元),--,-3,--,-3,--,-2,--,-4,--,3,-2,9,--,2,10,--,--,--, 
 存货的减少(万元),--,-25633,--,-15110,--,-11537,--,-3771,--,-8271,-13716,-7919,--,-19044,-18802,-13050,-11602,--, 
 经营性应收项目的减少(万元),--,-24103,--,-7125,--,-4237,--,-21487,--,-28742,-12679,-12450,--,-11047,-10659,-6678,-8890,--, 
 经营性应付项目的增加(万元),--,24653,--,10306,--,886,--,8375,--,25507,11900,5486,--,25664,26565,14900,11677,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-584,--,-678,--,8881,--,-5913,--,7640,-1533,-5929,--,11103,8443,11068,2548,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,3111,--,--,--,7252,--,--,--,5437,6182,6811,--,8020,--,--,--,--, 
 现金的期末余额(万元),26477,30647,25942,22165,31361,39571,21739,25769,40845,40584,6932,5233,7088,5756,7886,9204,8959,11325, 
 现金的期初余额(万元),30647,39571,39571,39571,39571,40584,40584,40584,40584,5756,5756,5756,5756,9204,9204,8959,11325,7200, 
 现金等价物的期末余额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4171,-8923,-13629,-17405,-8210,-1013,-18845,-14816,261,34828,1176,-523,1333,-3448,-1318,245,-2366,4124, 

