 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 支付的其他与经营活动有关的现金(万元),1086,6394,6335,2987,1058,5499,5311,3014,684,3417,2918,1269,1075,3856,2220,1245,743,2472,1482,1230,412,1676,713,651,500,1922,1533,741,3396,2921,3531, 
 经营活动现金流出小计(万元),32391,138099,105342,74215,37149,112511,88682,59376,33656,81813,58465,40316,20352,70378,42522,29592,14051,49855,26655,16667,8782,33233,25107,17557,8900,34161,24787,16074,32978,17318,14618, 
 经营活动产生的现金流量净额(万元),4338,-2993,-5897,-3243,1517,4458,4412,-2565,-7657,-1838,-1010,-2916,-1157,4310,1002,240,-1889,1432,149,-692,-661,170,-238,-1131,-1434,1834,1121,1283,911,132,-806, 
 收回投资所收到的现金(万元),--,12290,--,--,--,2604,2627,2627,1500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1017,253,422,376,57,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),480,112,--,--,--,304,--,--,--,14,--,--,--,0,--,--,--,18,--,--,--,--,--,0,--,0,0,--,9,35,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,1626,2890,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,99,646, 
 收到的其他与投资活动有关的现金(万元),--,2080,1280,1880,--,3916,--,--,--,--,--,--,--,175,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1497,16361,4592,2256,57,6847,2627,2627,1500,14,0,0,0,175,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9,134,646, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),273,4529,953,831,509,5617,2889,2607,2499,10911,10611,6777,713,14082,10245,1213,786,5572,4823,2212,836,3294,3129,3017,697,1197,532,332,1951,1202,992, 
 投资所支付的现金(万元),1392,56515,35786,16990,15700,26664,8651,5350,1450,10330,4230,4230,1900,1500,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,294,--,--,--,--,8029,9170,--,--,--,--,--,6156,1500,--,--,--,--,--,--,2470,2657,0,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),240,1640,--,--,--,--,--,419,--,--,--,--,--,151,2,2,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1905,62978,36739,17821,16209,32282,19568,17545,3949,21241,14841,11007,2613,21889,11748,1215,786,5572,4823,2212,836,5764,5786,3017,697,1197,532,332,1951,1202,992, 
 投资活动产生的现金流量净额(万元),-408,-46618,-32147,-15565,-16152,-25434,-16942,-14918,-2449,-21227,-14841,-11007,-2613,-21714,-11748,-1215,-786,-5554,-4823,-2212,-836,-5764,-5786,-3017,-697,-1197,-532,-332,-1942,-1068,-346, 
 吸收投资收到的现金(万元),--,--,--,--,--,54000,53200,53200,--,--,--,--,--,7000,--,--,--,--,--,--,--,--,--,0,--,21188,--,--,2030,1266,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),18000,128520,95344,68214,35000,50669,31700,22700,11700,47061,29730,18372,10707,18886,14451,5417,2115,6154,3854,1500,--,4850,3400,2650,200,10100,9800,1250,6450,5190,6260, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,1033,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,3000,3602,--,742,--,--,871,61,112, 
 筹资活动现金流入小计(万元),18000,128520,95344,68214,35000,105702,84900,75900,11700,47061,29730,18372,10707,25886,14451,5417,2115,6154,3854,1500,0,7850,6400,6252,200,32030,9800,1250,9351,6517,6372, 
 偿还债务支付的现金(万元),23200,83393,71000,53000,23969,42198,34286,31599,3586,21300,14388,6759,2895,10449,7036,3417,--,9096,4768,3568,2000,8751,7000,5950,5000,4850,4550,1000,5890,4750,5505, 
 分配股利、利润或偿付利息所支付的现金(万元),806,4482,3733,2950,679,3361,2781,641,529,2680,2332,1190,251,979,748,668,44,783,724,97,31,1484,1289,1244,79,317,185,87,861,74,147, 
 其中：子公司支付给少数股东的股利、利润(万元),62,--,--,--,--,28,28,--,28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,133,--,--,--,13814,--,--,--,1033,--,--,--,649,--,--,--,111,113,111,--,703,626,551,464,3688,260,167,228,50,5, 
 筹资活动现金流出小计(万元),24006,88008,74733,55950,24647,59373,37067,32239,4115,25013,16720,7949,3146,12078,7783,4085,44,9990,5606,3776,2031,10938,8915,7745,5543,8854,4995,1254,6979,4874,5657, 
 筹资活动产生的现金流量净额(万元),-6006,40513,20611,12264,10353,46329,47833,43661,7585,22049,13011,10423,7561,13808,6668,1332,2071,-3836,-1751,-2276,-2031,-3088,-2515,-1493,-5343,23176,4805,-4,2372,1643,715, 
 汇率变动对现金及现金等价物的影响(万元),-18,-54,-10,-7,--,25,-9,-20,--,11,-17,-9,10,21,45,51,--,-193,20,-57,--,45,0,0,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-2094,-9152,-17443,-6552,-4282,25378,35294,26157,-2521,-1006,-2857,-3509,3801,-3574,-4033,408,-603,-8151,-6406,-5238,-3528,-8637,-8539,-5641,-7474,23813,5393,948,1341,707,-437, 
 加:期初现金及现金等价物余额(万元),20775,29927,29927,29927,29927,4550,4550,4550,10935,5555,5555,5555,5555,9129,9129,9129,9129,17280,17280,17280,17280,25917,26023,25917,32228,2104,2104,2104,763,56,493, 
 期末现金及现金等价物余额(万元),18681,20775,12484,23375,25645,29927,39844,30707,8413,4550,2698,2047,9356,5555,5097,9537,8526,9129,10874,12042,13752,17280,17484,20277,24754,25917,7497,3052,2104,763,56, 
 净利润(万元),--,8839,--,6279,--,9316,--,4780,--,2403,--,1848,--,2368,--,1494,--,1769,--,1428,--,1847,--,1501,--,3556,--,1609,3094,1475,790, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2787,--,787,--,1857,--,489,--,522,--,37,--,46,--,147,--,231,--,95,--,56,--,19,--,85,--,62,134,84,53, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3423,--,1554,--,2924,--,1352,--,1378,--,625,--,1141,--,566,--,967,--,452,--,778,--,320,--,459,--,223,345,230,185, 
 无形资产摊销(万元),--,1051,--,555,--,1124,--,597,--,755,--,374,--,718,--,341,--,437,--,158,--,217,--,57,--,61,--,31,52,28,12, 
 长期待摊费用摊销(万元),--,189,--,86,--,150,--,30,--,284,--,79,--,192,--,108,--,163,--,83,--,126,--,54,--,80,--,34,51,19,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-12,--,--,--,72,--,--,--,17,--,--,--,2,--,2,--,-14,--,--,--,--,--,--,--,1,--,--,-1,--,--, 
 固定资产报废损失(万元),--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,3312,--,1497,--,1712,--,640,--,715,--,312,--,212,--,68,--,374,--,78,--,230,--,108,--,328,--,87,208,74,159, 
 投资损失(万元),--,-124,--,1715,--,3174,--,1484,--,1241,--,454,--,117,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-66,-357, 
 递延所得税资产减少(万元),--,-291,--,-638,--,-499,--,728,--,18,--,-3,--,-110,--,-19,--,-109,--,--,--,-6,--,--,--,-13,--,-9,-20,-16,-9, 
 递延所得税负债增加(万元),--,-55,--,27,--,-46,--,241,--,-3,--,-1,--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,5626,--,6668,--,-4579,--,-13645,--,-8127,--,-4648,--,-2732,--,-973,--,-5057,--,-2595,--,-1947,--,-1794,--,-3073,--,-277,-2663,-1277,-902, 
 经营性应收项目的减少(万元),--,-21213,--,-14914,--,-27858,--,-10908,--,-5480,--,1035,--,-6035,--,-1358,--,-7517,--,-2041,--,-2257,--,-550,--,-693,--,-660,-1579,-2275,-765, 
 经营性应付项目的增加(万元),--,-6822,--,-6860,--,17110,--,11646,--,4439,--,-3029,--,8393,--,-136,--,10188,--,2395,--,1126,--,-847,--,1042,--,183,1292,1854,28, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,295,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-745,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-2993,--,-3243,--,4458,--,-2565,--,-1838,--,-2916,--,4310,--,240,--,1432,--,-692,--,170,--,-1131,--,1834,--,1283,911,132,-806, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),18681,20775,12484,23375,25645,29927,39844,30707,8413,4550,2698,2047,9356,5555,5097,9537,8526,9129,10874,12042,13752,17280,17484,20277,24754,25917,7497,3052,2104,763,56, 
 现金的期初余额(万元),20775,29927,29927,29927,29927,4550,4550,4550,10935,5555,5555,5555,5555,9129,9129,9129,9129,17280,17280,17280,17280,25917,26023,25917,32228,2104,2104,2104,763,56,493, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2094,-9152,-17443,-6552,-4282,25378,35294,26157,-2521,-1006,-2857,-3509,3801,-3574,-4033,408,-603,-8151,-6406,-5238,-3528,-8637,-8539,-5641,-7474,23813,5393,948,1341,707,-437, 

