 报告日期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2010-12-31,2009-12-31,2008-12-31, 
 处置固定资产、无形资产和其他长期资产的损失(万元),142,318,--,265,46,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,1,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--, 
 投资损失(万元),-8851,-25039,--,-18676,-13231,--,--,--,--, 
 递延所得税资产减少(万元),921,-947,--,-843,-82,--,--,--,--, 
 递延所得税负债增加(万元),-991,849,--,67,75,--,--,--,--, 
 存货的减少(万元),-29527,-3862,--,24635,-43597,--,-3006,-1883,-1931, 
 经营性应收项目的减少(万元),126641,-55380,--,-6955,28368,--,4175,-6789,877, 
 经营性应付项目的增加(万元),-132822,43144,--,-14109,94783,--,8801,4116,609, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),58501,240317,--,252814,253505,--,26323,4261,2125, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),107409,64919,62155,250599,32859,44910,16082,344,1332, 
 现金的期初余额(万元),64919,250599,250599,32859,44910,147485,344,1332,1289, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),42491,-185680,-188444,217740,-12051,-102576,15738,-988,43, 

