 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31, 
 汇率变动对现金及现金等价物的影响(万元),-0,-0,-1,-1,12,-0,--, 
 现金及现金等价物净增加额(万元),-2755,5661,4260,-398,-3323,1515,951, 
 加:期初现金及现金等价物余额(万元),8190,8190,3929,3929,7252,5737,4786, 
 期末现金及现金等价物余额(万元),5434,13851,8190,3531,3929,7252,5737, 
 净利润(万元),--,3734,7330,--,5780,6296,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),--,404,944,--,593,565,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,610,1257,--,1288,1284,--, 
 无形资产摊销(万元),--,176,369,--,345,286,--, 
 长期待摊费用摊销(万元),--,33,66,--,66,66,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-233,1,--,9,14,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),--,483,973,--,1438,1400,--, 
 投资损失(万元),--,--,-0,--,-0,-0,--, 
 递延所得税资产减少(万元),--,-67,-163,--,-88,-90,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1002,-5339,--,42,1592,--, 
 经营性应收项目的减少(万元),--,-49,-9012,--,-6343,-9193,--, 
 经营性应付项目的增加(万元),--,241,10873,--,-4743,1329,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,968,1120,--, 
 经营活动产生现金流量净额(万元),--,4330,7299,--,-645,4670,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),5434,13851,8190,3531,3929,7252,5737, 
 现金的期初余额(万元),8190,8190,3929,3929,7252,5737,4786, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2755,5661,4260,-398,-3323,1515,951, 

