 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 收到其他与筹资活动有关的现金(万元),682,682,442,442,442,1179,273,--, 
 筹资活动现金流入小计(万元),682,682,1242,442,642,3779,873,635, 
 偿还债务支付的现金(万元),--,--,--,--,--,300,305,144, 
 分配股利、利润或偿付利息所支付的现金(万元),2016,2009,2503,2500,--,1611,1403,2601, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),339,--,682,300,--,442,459,273, 
 筹资活动现金流出小计(万元),2356,2009,3185,2800,0,2353,2166,3018, 
 筹资活动产生的现金流量净额(万元),-1674,-1327,-1943,-2358,642,1426,-1293,-2384, 
 汇率变动对现金及现金等价物的影响(万元),-62,-30,17,11,7,9,-0,-1, 
 现金及现金等价物净增加额(万元),-723,1405,-99,-77,157,817,156,-1248, 
 加:期初现金及现金等价物余额(万元),1280,1280,1380,1380,1380,563,407,1654, 
 期末现金及现金等价物余额(万元),558,2685,1280,1302,1536,1380,563,407, 
 净利润(万元),4353,3178,5356,3939,--,3524,5607,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),53,66,22,14,--,221,34,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),193,124,129,89,--,130,93,--, 
 无形资产摊销(万元),21,14,9,6,--,8,2,--, 
 长期待摊费用摊销(万元),127,82,24,20,--,105,84,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,66,58,--,24,-4,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),-37,-24,-3,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),82,39,-13,-11,--,1,3,--, 
 投资损失(万元),-273,-189,-348,-261,--,-217,-76,--, 
 递延所得税资产减少(万元),-8,-11,31,32,--,-33,-5,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-484,-85,-822,-323,--,194,-732,--, 
 经营性应收项目的减少(万元),552,-2142,-1284,-1776,--,1071,-1689,--, 
 经营性应付项目的增加(万元),-2056,-249,665,68,--,-517,1048,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,1056,--,--, 
 经营活动产生现金流量净额(万元),2524,801,3832,1855,--,5567,4365,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),558,2685,1280,1302,1536,1380,563,407, 
 现金的期初余额(万元),1280,1280,1380,1380,1380,563,407,1654, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-723,1405,-99,-77,157,817,156,-1248, 

