 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),18,--,1,1,1,1,1,0,0,0,--,--,--,0,0,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,41200,21200,10200,225,37125,15125,1425,125,115,50,50,80,65,430,140,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),21196,16121,82045,41768,21589,10439,48973,37484,15235,1430,125,115,50,50,80,65,430,140,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2110,721,7501,6096,5792,5335,4790,2784,2229,1082,4236,3503,1906,175,2384,692,4086,1635,3235, 
 投资所支付的现金(万元),44000,21000,60000,--,--,--,69500,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,41000,20000,--,--,58500,42500,29000,--,--,--,0,--,--,140,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),46110,21721,67501,47096,25792,5335,74290,61284,44729,30082,4236,3503,1906,175,2384,692,4226,1635,3235, 
 投资活动产生的现金流量净额(万元),-24914,-5600,14544,-5328,-4202,5104,-25317,-23800,-29494,-28651,-4111,-3388,-1856,-125,-2303,-627,-3796,-1495,-3235, 
 吸收投资收到的现金(万元),--,--,1417,1417,--,--,--,--,--,--,31180,--,--,--,--,--,--,2635,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,2000,2000,2000,--,4500,2500,5100,4392,3318, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,150,150,150,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,1417,1417,0,0,0,0,0,0,33330,2150,2150,0,4500,2500,5100,7027,3318, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,4000,4000,2000,--,5100,5100,5737,3794,2251, 
 分配股利、利润或偿付利息所支付的现金(万元),1859,--,1795,1795,1795,--,2016,2016,2016,--,2210,2210,2199,1344,4388,2225,2870,1093,17, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1,--,2,1,1,--,13,13,--,--,635,44,44,--,192,192,87,221,--, 
 筹资活动现金流出小计(万元),1860,0,1797,1797,1797,0,2029,2029,2016,0,6845,6254,4242,1344,9680,7517,8694,5108,2268, 
 筹资活动产生的现金流量净额(万元),-1860,0,-381,-380,-1797,0,-2029,-2029,-2016,0,26485,-4104,-2092,-1344,-5180,-5017,-3594,1919,1050, 
 汇率变动对现金及现金等价物的影响(万元),5,-5,-125,-117,-31,1,33,17,12,2,100,90,47,36,33,95,-91,-4,-19, 
 现金及现金等价物净增加额(万元),-25807,-5921,21380,-417,-2685,5538,-21276,-21376,-27946,-27100,28828,-594,-359,112,-256,-2359,-1019,6228,644, 
 加:期初现金及现金等价物余额(万元),34779,34779,13400,13400,13400,13400,34676,34676,34676,34676,5848,5848,5848,5998,6105,6105,7124,896,252, 
 期末现金及现金等价物余额(万元),8972,28858,34779,12982,10715,18938,13400,13300,6730,7576,34676,5254,5489,6110,5848,3745,6105,7124,896, 
 净利润(万元),1546,--,6205,--,2865,--,5856,--,2963,--,6617,5041,2833,--,5879,3961,5373,4920,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),32,--,43,--,1,--,29,--,1,--,-85,111,93,--,101,108,19,8,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1267,--,1576,--,663,--,1215,--,596,--,1198,889,583,--,1089,805,990,772,--, 
 无形资产摊销(万元),9,--,18,--,9,--,18,--,10,--,32,13,8,--,15,11,15,12,--, 
 长期待摊费用摊销(万元),106,--,63,--,30,--,60,--,31,--,20,5,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),17,--,-0,--,1,--,11,--,0,--,--,--,--,--,4,--,1,--,--, 
 固定资产报废损失(万元),--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-11,--,125,--,40,--,-30,--,6,--,39,-113,-11,--,106,-9,153,100,--, 
 投资损失(万元),-168,--,-796,--,-367,--,-429,--,-110,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-45,--,-35,--,1,--,-16,--,-33,--,4,-33,-21,--,19,-42,-90,-23,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-984,--,-884,--,-168,--,-383,--,-448,--,42,-88,-326,--,208,-59,93,-166,--, 
 经营性应收项目的减少(万元),-845,--,-814,--,-366,--,-368,--,-251,--,35,-136,207,--,-108,-1307,160,133,--, 
 经营性应付项目的增加(万元),37,--,1579,--,636,--,74,--,786,--,-1548,1117,176,--,-120,-276,-252,52,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,235,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),961,--,7341,--,3345,--,6036,--,3551,--,6354,6808,3543,--,7194,3190,6461,5808,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8972,28858,34779,12982,10715,18938,13400,13300,6730,7576,34676,5254,5489,6110,5848,3745,6105,7124,896, 
 现金的期初余额(万元),34779,34779,13400,13400,13400,13400,34676,34676,34676,34676,5848,5848,5848,5998,6105,6105,7124,896,252, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-25807,-5921,21380,-417,-2685,5538,-21276,-21376,-27946,-27100,28828,-594,-359,112,-256,-2359,-1019,6228,644, 

