 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31, 
 分配股利、利润或偿付利息所支付的现金(万元),195,133,316,245,197,99,115, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,2,--,--, 
 筹资活动现金流出小计(万元),823,551,1153,873,1196,314,276, 
 筹资活动产生的现金流量净额(万元),-823,-551,-1153,-873,13401,1736,1446, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),11955,4154,5536,3282,828,-906,-797, 
 加:期初现金及现金等价物余额(万元),6548,6548,1012,1012,184,1090,1887, 
 期末现金及现金等价物余额(万元),18503,10702,6548,4294,1012,184,1090, 
 净利润(万元),--,9093,11260,--,6575,6456,2101, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2528,3415,--,2878,1648,1670, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,777,1607,--,1073,777,606, 
 无形资产摊销(万元),--,103,164,--,5,--,0, 
 长期待摊费用摊销(万元),--,--,70,--,141,141,70, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,25,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),--,92,316,--,-49,-352,-266, 
 投资损失(万元),--,-186,-336,--,-228,-239,-80, 
 递延所得税资产减少(万元),--,-1561,-173,--,-326,-1676,-1016, 
 递延所得税负债增加(万元),--,--,--,--,-515,-1707,0, 
 存货的减少(万元),--,12974,-11243,--,1422,-11373,-17642, 
 经营性应收项目的减少(万元),--,-16233,-9055,--,-13980,-12010,-1782, 
 经营性应付项目的增加(万元),--,-600,15458,--,9114,18534,25289, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,6986,11509,--,6109,197,8952, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),18503,10702,6548,4294,1012,184,1090, 
 现金的期初余额(万元),6548,6548,1012,1012,184,1090,1887, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),11955,4154,5536,3282,828,-906,-797, 

