 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 现金及现金等价物净增加额(万元),-603,-1704,-2920,-2569,7822,-5697,6405,740, 
 加:期初现金及现金等价物余额(万元),9345,9345,12266,12266,4444,10140,3736,2996, 
 期末现金及现金等价物余额(万元),8743,7642,9345,9697,12266,4444,10140,3736, 
 净利润(万元),--,3692,6935,--,6514,3436,3543,3651, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,191,1317,--,1065,681,434,227, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,577,1084,--,789,676,596,354, 
 无形资产摊销(万元),--,144,290,--,280,154,25,16, 
 长期待摊费用摊销(万元),--,2,7,--,2,5,5,5, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-8,-0,--,3,7,-5,0, 
 固定资产报废损失(万元),--,--,0,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,49,620,--,432,476,302,99, 
 投资损失(万元),--,--,--,--,-48,-166,234,160, 
 递延所得税资产减少(万元),--,24,-525,--,-330,-116,-64,-34, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,7220,-16253,--,-14369,-8387,4065,1476, 
 经营性应收项目的减少(万元),--,-6147,-3742,--,-6193,-8183,-8944,-1300, 
 经营性应付项目的增加(万元),--,-6955,9373,--,18669,7992,-1214,-6501, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,106,159,--,507,129,119,108, 
 经营活动产生现金流量净额(万元),--,-1103,-736,--,7320,-3295,-904,-1740, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8743,7642,9345,9697,12266,4444,10140,3736, 
 现金的期初余额(万元),9345,9345,12266,12266,4444,10140,3736,2996, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-603,-1704,-2920,-2569,7822,-5697,6405,740, 

