 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2474,795,471,1284,950,635,364,1149,887,617,1088,764,555,271, 
 支付的各项税费(万元),3302,1486,609,2573,2075,1317,531,1615,1238,947,2362,2169,1316,2201, 
 支付的其他与经营活动有关的现金(万元),3433,2566,1898,4988,2511,2435,1352,2289,38,1770,2161,2815,2212,2187, 
 经营活动现金流出小计(万元),60589,37512,23924,56058,37840,25521,17081,40100,31053,22650,46585,43410,28720,24383, 
 经营活动产生的现金流量净额(万元),-17033,-8347,-2662,-4796,-1259,396,461,943,830,1329,2937,-546,57,-2158, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),30,30,30,84,84,86,--,--,--,--,13,6,--,29, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,204,--,--,--,204,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),30,30,30,288,84,86,0,204,0,0,13,6,0,29, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),978,760,665,2694,1119,388,276,1268,1173,210,3941,2638,2002,449, 
 投资所支付的现金(万元),600,500,--,--,--,--,--,--,--,--,--,--,--,600, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1578,1260,665,2694,1119,388,276,1268,1173,210,3941,2638,2002,1049, 
 投资活动产生的现金流量净额(万元),-1548,-1230,-635,-2406,-1034,-302,-276,-1064,-1173,-210,-3928,-2631,-2002,-1019, 
 吸收投资收到的现金(万元),8467,--,--,28190,28190,--,--,--,--,--,--,--,3405,2880, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),6950,3450,--,5750,3750,2000,--,6000,2000,2000,7150,1750,2000,950, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,245,--, 
 筹资活动现金流入小计(万元),15417,3450,0,33940,31940,2000,0,6000,2000,2000,7150,1750,5650,3830, 
 偿还债务支付的现金(万元),753,753,753,8025,4205,4136,67,6253,4438,4374,3619,2000,950,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1230,1147,31,218,173,119,62,250,180,153,311,116,104,22, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,575,15,--,--,--,--,--,40,150,--,245, 
 筹资活动现金流出小计(万元),1983,1901,784,8818,4393,4255,130,6503,4618,4527,3970,2266,1054,267, 
 筹资活动产生的现金流量净额(万元),13435,1549,-784,25122,27547,-2255,-130,-503,-2618,-2527,3180,-516,4596,3563, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-5146,-8028,-4081,17920,25254,-2161,55,-625,-2961,-1408,2190,-3693,2652,386, 
 加:期初现金及现金等价物余额(万元),22559,22559,22559,4639,4639,4639,4639,5263,5263,5263,3073,6766,4114,3728, 
 期末现金及现金等价物余额(万元),17413,14531,18477,22559,29893,2478,4693,4639,2302,3855,5263,3073,6766,4114, 
 净利润(万元),--,4062,--,5535,--,3990,--,5596,--,--,4953,4521,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-679,--,963,--,227,--,694,--,--,515,565,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,409,--,728,--,368,--,689,--,--,636,504,--,--, 
 无形资产摊销(万元),--,14,--,27,--,14,--,24,--,--,22,18,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-30,--,14,--,15,--,--,--,--,-10,-4,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,68,--,218,--,119,--,190,--,--,350,207,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,--,--,-629,--,-36,--,-164,--,--,60,-219,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-10280,--,-4156,--,-1729,--,-1241,--,--,-3373,-12020,--,--, 
 经营性应收项目的减少(万元),--,-1089,--,-9831,--,-6247,--,-7396,--,--,-992,-2753,--,--, 
 经营性应付项目的增加(万元),--,-823,--,2335,--,3674,--,2550,--,--,777,8485,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,150,--,--, 
 经营活动产生现金流量净额(万元),--,-8347,--,-4796,--,396,--,943,--,--,2937,-546,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),17413,14531,18477,22559,29893,2478,4693,4639,2302,3855,5263,3073,6766,4114, 
 现金的期初余额(万元),22559,22559,22559,4639,4639,4639,4639,5263,5263,5263,3073,6766,4114,3728, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-5146,-8028,-4081,17920,25254,-2161,55,-625,-2961,-1408,2190,-3693,2652,386, 

